Gene	final_five_prime_utr	final_three_prime_utr
YLR022C	37	289
YLR023C	374	469
YLR024C	170	79
YLR025W	77	284
YLR026C	105	231
YLR027C	30	344
YLR028C	211	138
YLR029C	40	377
YLR030W	64	729
YLR031W	0	0
YLR032W	182	55
YLR033W	107	203
YLR034C	884	434
YLR035C	21	365
YLR035C-A	413	325
YLR036C	278	198
YLR037C	1516	156
YLR038C	525	159
YLR039C	162	66
YLR040C	293	143
YLR041W	459	958
YLR042C	855	116
YLR043C	26	340
YLR044C	207	78
YLR045C	244	258
YLR046C	2163	51
YLR047C	281	485
YLR048W	301	246
YLR049C	211	105
YLR050C	196	106
YLR051C	33	150
YLR052W	45	687
YLR053C	11	99
YLR054C	0	235
YLR055C	38	43
YLR056W	210	128
YLR057W	64	113
YLR058C	150	149
YLR059C	257	186
YLR060W	52	157
YLR061W	84	104
YLR062C	0	0
YLR063W	0	0
YLR064W	1222	88
YLR065C	57	777
YLR066W	75	284
YLR067C	81	87
YLR068W	78	105
YLR069C	51	157
YLR070C	902	105
YLR071C	22	145
YLR072W	65	65
YLR073C	113	255
YLR074C	331	69
YLR075W	308	140
YLR076C	0	0
YLR077W	133	170
YLR078C	718	91
YLR079W	51	165
YLR080W	17	79
YLR081W	60	87
YLR082C	84	352
YLR083C	176	229
YLR084C	141	95
YLR085C	33	155
YLR086W	52	327
YLR087C	344	163
YLR088W	161	177
YLR089C	303	207
YLR090W	88	100
YLR091W	116	384
YLR092W	67	202
YLR093C	74	270
YLR094C	79	121
YLR095C	36	64
YLR096W	203	119
YLR097C	109	172
YLR098C	191	153
YLR099C	98	123
YLR099W-A	1634	60
YLR100W	26	211
YLR101C	812	0
YLR102C	39	150
YLR103C	92	77
YLR104W	418	60
YLR105C	159	92
YLR106C	0	198
YLR107W	50	113
YLR108C	67	147
YLR109W	175	839
YLR110C	46	955
YLR111W	0	0
YLR112W	460	452
YLR113W	451	142
YLR114C	82	437
YLR115W	986	149
YLR116W	790	468
YLR117C	84	151
YLR118C	403	106
YLR119W	325	91
YLR120C	386	403
YLR120W-A	510	9
YLR121C	494	145
YLR122C	832	625
YLR123C	614	14
YLR124W	0	0
YLR125W	992	895
YLR126C	625	230
YLR127C	77	197
YLR128W	381	232
YLR129W	803	116
YLR130C	184	253
YLR131C	265	75
YLR132C	84	438
YLR133W	33	579
YLR134W	72	130
YLR135W	63	152
YLR136C	100	250
YLR137W	21	269
YLR138W	151	71
YLR139C	408	173
YLR140W	0	0
YLR141W	38	422
YLR142W	921	138
YLR143W	32	208
YLR144C	9	116
YLR145W	383	50
YLR146C	225	86
YLR146W-A	57	228
YLR147C	30	224
YLR148W	433	169
YLR149C	57	198
YLR149C-A	0	0
YLR150W	235	227
YLR151C	40	396
YLR152C	388	101
YLR153C	112	263
YLR154C	86	365
YLR154C-G	0	0
YLR154C-H	111	606
YLR154W-A	0	0
YLR154W-B	0	0
YLR154W-C	901	584
YLR154W-E	827	18
YLR154W-F	228	0
YLR155C	273	95
YLR156C-A	0	0
YLR156W	0	0
YLR157C	145	88
YLR157C-A	292	373
YLR157C-B	41	324
YLR157C-C	0	0
YLR157W-D	155	142
YLR157W-E	24	0
YLR158C	268	95
YLR159C-A	0	0
YLR159W	0	0
YLR160C	375	88
YLR161W	121	126
YLR162W	92	684
YLR162W-A	0	0
YLR163C	50	164
YLR163W-A	0	0
YLR164W	362	143
YLR165C	106	122
YLR166C	73	64
YLR167W	758	53
YLR168C	815	129
YLR169W	0	0
YLR170C	46	320
YLR171W	0	0
YLR172C	36	411
YLR173W	956	394
YLR174W	610	82
YLR175W	97	162
YLR176C	555	102
YLR177W	678	75
YLR178C	561	55
YLR179C	76	330
YLR180W	89	408
YLR181C	305	130
YLR182W	46	179
YLR183C	128	157
YLR184W	0	0
YLR185W	269	101
YLR186W	140	193
YLR187W	332	118
YLR188W	72	331
YLR189C	80	128
YLR190W	426	408
YLR191W	43	267
YLR192C	94	376
YLR193C	70	184
YLR194C	813	66
YLR195C	24	382
YLR196W	77	214
YLR197W	80	188
YLR198C	0	0
YLR199C	182	200
YLR200W	40	350
YLR201C	171	396
YLR202C	948	790
YLR203C	90	367
YLR204W	62	161
YLR205C	294	66
YLR206W	129	134
YLR207W	73	75
YLR208W	520	363
YLR209C	101	184
YLR210W	67	179
YLR211C	111	358
YLR212C	44	164
YLR213C	512	123
YLR214W	96	143
YLR215C	60	126
YLR216C	100	116
YLR217W	71	242
YLR218C	80	103
YLR219W	194	343
YLR220W	160	577
YLR221C	107	234
YLR222C	44	109
YLR222C-A	986	14
YLR223C	322	196
YLR224W	596	96
YLR225C	67	128
YLR226W	48	610
YLR227C	987	117
YLR227W-A	476	735
YLR227W-B	41	313
YLR228C	254	215
YLR229C	207	1128
YLR230W	0	0
YLR231C	277	105
YLR232W	0	0
YLR233C	34	303
YLR234W	66	530
YLR235C	0	0
YLR236C	0	0
YLR237W	134	192
YLR238W	77	155
YLR239C	59	195
YLR240W	32	164
YLR241W	47	153
YLR242C	133	144
YLR243W	91	168
YLR244C	629	56
YLR245C	63	186
YLR246W	347	72
YLR247C	16	112
YLR248W	664	145
YLR249W	65	173
YLR250W	52	289
YLR251W	264	263
YLR252W	448	44
YLR253W	111	93
YLR254C	597	79
YLR255C	28	491
YLR256W	286	135
YLR256W-A	66	735
YLR257W	268	150
YLR258W	80	370
YLR259C	45	218
YLR260W	135	215
YLR261C	393	306
YLR262C	54	302
YLR262C-A	402	99
YLR263W	488	67
YLR264C-A	112	0
YLR264W	55	1024
YLR265C	39	169
YLR266C	28	28
YLR267W	59	99
YLR268W	71	301
YLR269C	0	0
YLR270W	167	205
YLR271W	352	110
YLR272C	55	84
YLR273C	226	155
YLR274W	38	133
YLR275W	210	257
YLR276C	151	77
YLR277C	158	82
YLR278C	126	44
YLR279W	0	0
YLR280C	0	0
YLR281C	0	0
YLR282C	0	0
YLR283W	338	92
YLR284C	786	86
YLR285C-A	988	22
YLR285W	22	259
YLR286C	239	196
YLR286W-A	105	1518
YLR287C	69	641
YLR287C-A	65	219
YLR288C	41	160
YLR289W	19	115
YLR290C	22	184
YLR291C	64	178
YLR292C	71	183
YLR293C	75	258
YLR294C	434	31
YLR295C	124	278
YLR296W	259	550
YLR297W	468	297
YLR298C	26	742
YLR299C-A	0	0
YLR299W	420	127
YLR300W	133	303
YLR301W	43	211
YLR302C	0	0
YLR303W	40	495
YLR304C	110	236
YLR305C	346	139
YLR306W	67	272
YLR307C-A	55	228
YLR307W	76	97
YLR308W	0	0
YLR309C	201	122
YLR310C	365	258
YLR311C	974	341
YLR312C	193	221
YLR312W-A	23	283
YLR313C	38	509
YLR314C	69	137
YLR315W	49	867
YLR316C	59	155
YLR317W	883	142
YLR318W	114	31
YLR319C	61	186
YLR320W	0	63
YLR321C	116	326
YLR322W	38	134
YLR323C	1949	285
YLR324W	66	147
YLR325C	495	240
YLR326W	161	140
YLR327C	246	180
YLR328W	210	350
YLR329W	0	0
YLR330W	54	149
YLR331C	0	0
YLR332W	450	214
YLR333C	160	175
YLR334C	0	0
YLR335W	29	184
YLR336C	131	168
YLR337C	64	135
YLR338W	0	0
YLR339C	0	0
YLR340W	69	347
YLR341W	0	0
YLR342W	243	259
YLR342W-A	1129	510
YLR343W	0	0
YLR344W	462	108
YLR345W	145	89
YLR346C	517	152
YLR347C	201	480
YLR347W-A	0	0
YLR348C	91	110
YLR349W	0	0
YLR350W	123	137
YLR351C	37	187
YLR352W	135	98
YLR353W	480	165
YLR354C	71	168
YLR355C	78	303
YLR356W	83	208
YLR357W	55	193
YLR358C	0	0
YLR359W	737	144
YLR360W	99	137
YLR361C	20	479
YLR361C-A	23	284
YLR362W	64	115
YLR363C	78	544
YLR363W-A	27	389
YLR364C-A	0	0
YLR364W	181	408
YLR365W	0	0
YLR366W	0	0
YLR367W	40	226
YLR368W	61	45
YLR369W	578	142
YLR370C	42	247
YLR371W	184	175
YLR372W	216	258
YLR373C	30	93
YLR374C	0	0
YLR375W	89	98
YLR376C	67	94
YLR377C	38	152
YLR378C	270	177
YLR379W	0	0
YLR379W-A	0	0
YLR380W	630	134
YLR381W	33	79
YLR382C	81	91
YLR383W	71	80
YLR384C	510	76
YLR385C	129	2514
YLR386W	56	159
YLR387C	96	416
YLR388W	151	140
YLR389C	65	220
YLR390W	4166	270
YLR390W-A	75	606
YLR392C	387	98
YLR393W	55	1131
YLR394W	890	92
YLR395C	634	286
YLR396C	53	221
YLR397C	145	145
YLR398C	177	204
YLR399C	49	321
YLR399W-A	0	0
YLR400W	0	0
YLR401C	44	2294
YLR402W	0	0
YLR403W	310	430
YLR404W	384	207
YLR405W	738	149
YLR406C	252	189
YLR406C-A	0	0
YLR407W	247	237
YLR408C	60	112
YLR409C	47	107
YLR410W	49	86
YLR410W-A	39	8
YLR410W-B	40	319
YLR411W	85	153
YLR412C-A	107	844
YLR412W	20	1046
YLR413W	49	170
YLR414C	198	112
YLR415C	0	815
YLR416C	0	0
YLR417W	100	130
YLR418C	99	313
YLR419W	50	110
YLR420W	107	131
YLR421C	37	343
YLR422W	104	102
YLR423C	128	226
YLR424W	20	117
YLR425W	147	94
YLR426W	24	93
YLR427W	133	174
YLR428C	72	131
YLR429W	46	189
YLR430W	520	96
YLR431C	145	207
YLR432W	131	330
YLR433C	113	295
YLR434C	0	0
YLR435W	78	329
YLR436C	83	125
YLR437C	72	231
YLR437C-A	0	0
YLR438C-A	1868	120
YLR438W	49	114
YLR439W	613	144
YLR440C	226	1326
YLR441C	49	326
YLR442C	37	144
YLR443W	170	100
YLR444C	16	299
YLR445W	0	0
YLR446W	85	285
YLR447C	60	498
YLR448W	85	506
YLR449W	75	90
YLR450W	155	73
YLR451W	96	188
YLR452C	171	218
YLR453C	0	0
YLR454W	136	93
YLR455W	282	469
YLR456W	11	164
YLR457C	354	177
YLR458W	0	0
YLR459W	28	305
YLR460C	183	257
YLR461W	0	0
YLR462W	0	0
YLR463C	0	0
YLR464W	0	0
YLR465C	0	0
YLR466C-A	0	0
YLR466C-B	0	0
YLR466W	436	68
YLR467C-A	0	0
YLR467W	179	800
YML001W	232	129
YML002W	612	91
YML003W	63	620
YML004C	196	139
YML005W	101	83
YML006C	213	75
YML007C-A	358	161
YML007W	187	234
YML008C	274	104
YML009C	48	287
YML009C-A	0	0
YML009W-B	1838	299
YML010W	27	251
YML011C	52	167
YML012C-A	0	0
YML012W	1428	130
YML013W	923	975
YML014W	46	98
YML015C	62	120
YML016C	253	165
YML017W	71	330
YML018C	155	200
YML019W	47	294
YML020W	183	170
YML021C	17	195
YML022W	53	497
YML023C	54	83
YML024W	41	248
YML025C	42	145
YML026C	67	419
YML027W	70	169
YML028W	1061	113
YML029W	79	325
YML030W	84	246
YML031C-A	0	0
YML031W	72	79
YML032C	39	298
YML034C-A	0	0
YML034W	125	184
YML035C	156	238
YML036W	655	53
YML037C	0	0
YML038C	712	222
YML039W	41	324
YML040W	41	260
YML041C	74	90
YML042W	142	106
YML043C	161	163
YML045W	41	319
YML045W-A	0	694
YML046W	75	168
YML047C	0	0
YML047W-A	46	0
YML048W	44	346
YML049C	0	121
YML050W	17	125
YML051W	118	142
YML052W	38	163
YML053C	234	153
YML054C	29	97
YML054C-A	0	0
YML055W	190	95
YML056C	202	95
YML057C-A	0	0
YML057W	90	130
YML058W	38	370
YML058W-A	51	131
YML059C	415	137
YML060W	76	218
YML061C	152	90
YML062C	45	134
YML063W	243	92
YML064C	82	277
YML065W	592	92
YML066C	0	0
YML067C	13	285
YML068W	95	163
YML069W	84	81
YML070W	257	75
YML071C	127	47
YML072C	330	153
YML073C	55	2664
YML074C	62	144
YML075C	919	111
YML076C	812	158
YML077W	66	125
YML078W	753	319
YML079W	28	850
YML080W	112	145
YML081C-A	245	107
YML081W	131	82
YML082W	63	185
YML083C	2776	360
YML084W	0	0
YML085C	62	175
YML086C	171	119
YML087C	88	108
YML088W	20	162
YML089C	0	0
YML090W	0	0
YML091C	296	113
YML092C	132	109
YML093W	65	158
YML094C-A	0	0
YML094W	649	96
YML095C	29	994
YML096W	48	226
YML097C	55	86
YML098W	57	559
YML099C	42	172
YML099W-A	0	0
YML100W	398	128
YML100W-A	1316	241
YML101C	74	106
YML101C-A	417	1197
YML102W	418	55
YML103C	23	109
YML104C	53	67
YML105C	78	106
YML106W	1480	64
YML107C	12	128
YML108W	101	651
YML109W	71	83
YML110C	39	748
YML111W	113	141
YML112W	53	108
YML113W	338	147
YML114C	175	78
YML115C	70	254
YML116W	80	287
YML116W-A	2141	44
YML117W	134	171
YML118W	112	222
YML119W	463	62
YML120C	157	400
YML121W	134	271
YML122C	59	164
YML123C	118	145
YML124C	37	153
YML125C	36	227
YML126C	0	214
YML127W	79	176
YML128C	163	188
YML129C	30	329
YML130C	120	93
YML131W	93	266
YML132W	4	71
YML133C	110	608
YML133W-A	0	0
YML133W-B	0	0
YMR001C	372	206
YMR001C-A	0	0
YMR002W	304	248
YMR003W	42	83
YMR004W	96	150
YMR005W	70	142
YMR006C	142	106
YMR007W	17	185
YMR008C	873	338
YMR008C-A	266	399
YMR009W	362	1021
YMR010W	357	447
YMR011W	29	237
YMR012W	127	140
YMR013C	263	95
YMR013C-A	98	1351
YMR013W-A	804	233
YMR014W	303	122
YMR015C	168	188
YMR016C	223	142
YMR017W	868	71
YMR018W	365	63
YMR019W	340	105
YMR020W	266	96
YMR021C	61	284
YMR022W	547	119
YMR023C	41	55
YMR024W	8	194
YMR025W	21	85
YMR026C	180	85
YMR027W	98	125
YMR028W	47	101
YMR029C	38	263
YMR030W	184	113
YMR030W-A	950	257
YMR031C	65	175
YMR031W-A	0	0
YMR032W	103	153
YMR033W	42	223
YMR034C	650	106
YMR035W	68	287
YMR036C	59	140
YMR037C	437	267
YMR038C	37	418
YMR039C	186	197
YMR040W	414	81
YMR041C	257	120
YMR042W	126	521
YMR043W	398	331
YMR044W	69	191
YMR045C	41	328
YMR046C	42	740
YMR046W-A	592	115
YMR047C	86	90
YMR048W	24	119
YMR049C	68	177
YMR050C	588	342
YMR051C	537	737
YMR052C-A	996	16
YMR052W	19	762
YMR053C	371	121
YMR054W	211	117
YMR055C	43	85
YMR056C	117	128
YMR057C	0	0
YMR058W	53	248
YMR059W	40	813
YMR060C	39	40
YMR061W	15	165
YMR062C	80	285
YMR063W	0	0
YMR064W	842	127
YMR065W	6	99
YMR066W	227	84
YMR067C	36	111
YMR068W	551	93
YMR069W	0	913
YMR070W	200	149
YMR071C	92	80
YMR072W	76	156
YMR073C	39	509
YMR074C	295	69
YMR075C-A	10	0
YMR075W	859	114
YMR076C	355	211
YMR077C	229	234
YMR078C	6	181
YMR079W	94	329
YMR080C	86	441
YMR081C	205	249
YMR082C	0	0
YMR083W	604	99
YMR084W	0	0
YMR085W	885	46
YMR086C-A	0	0
YMR086W	57	144
YMR087W	1771	36
YMR088C	132	147
YMR089C	228	210
YMR090W	770	130
YMR091C	68	174
YMR092C	78	108
YMR093W	73	111
YMR094W	17	754
YMR095C	0	0
YMR096W	1858	239
YMR097C	52	101
YMR098C	104	73
YMR099C	27	291
YMR100W	342	200
YMR101C	0	181
YMR102C	337	124
YMR103C	1055	172
YMR104C	292	705
YMR105C	788	151
YMR105W-A	678	62
YMR106C	72	587
YMR107W	26	85
YMR108W	269	190
YMR109W	40	83
YMR110C	18	151
YMR111C	109	182
YMR112C	143	126
YMR113W	225	68
YMR114C	53	101
YMR115W	53	124
YMR116C	507	223
YMR117C	31	204
YMR118C	300	36
YMR119W	198	133
YMR119W-A	949	664
YMR120C	109	175
YMR121C	51	65
YMR122C	678	16
YMR122W-A	725	244
YMR123W	36	318
YMR124W	375	82
YMR125W	172	164
YMR126C	322	95
YMR127C	102	258
YMR128W	280	103
YMR129W	42	129
YMR130W	92	144
YMR131C	591	173
YMR132C	86	413
YMR133W	0	0
YMR134W	273	321
YMR135C	55	123
YMR135W-A	0	0
YMR136W	97	78
YMR137C	79	126
YMR138W	39	463
YMR139W	939	117
YMR140W	51	840
YMR141C	25	1264
YMR141W-A	0	0
YMR142C	1700	120
YMR143W	173	148
YMR144W	107	295
YMR145C	222	348
YMR146C	116	102
YMR147W	21	175
YMR148W	883	175
YMR149W	867	99
YMR150C	369	95
YMR151W	0	0
YMR152W	96	168
YMR153C-A	1578	1367
YMR153W	41	796
YMR154C	24	200
YMR155W	2884	158
YMR156C	198	57
YMR157C	45	160
YMR158C-A	1562	79
YMR158W	239	87
YMR158W-B	0	0
YMR159C	0	0
YMR160W	37	47
YMR161W	177	391
YMR162C	138	243
YMR163C	144	59
YMR164C	135	382
YMR165C	104	112
YMR166C	269	245
YMR167W	7	705
YMR168C	29	602
YMR169C	258	58
YMR170C	260	137
YMR171C	221	246
YMR172C-A	0	0
YMR172W	0	106
YMR173W	84	112
YMR173W-A	252	12
YMR174C	317	170
YMR175W	0	0
YMR175W-A	824	0
YMR176W	104	79
YMR177W	513	234
YMR178W	46	259
YMR179W	163	116
YMR180C	59	143
YMR181C	996	287
YMR182C	136	441
YMR182W-A	1302	702
YMR183C	91	358
YMR184W	44	2358
YMR185W	37	65
YMR186W	138	97
YMR187C	315	228
YMR188C	111	128
YMR189W	161	99
YMR190C	170	186
YMR191W	8	152
YMR192W	92	164
YMR193C-A	0	0
YMR193W	66	500
YMR194C-A	228	108
YMR194C-B	253	273
YMR194W	522	103
YMR195W	91	543
YMR196W	148	128
YMR197C	56	220
YMR198W	285	131
YMR199W	487	134
YMR200W	140	456
YMR201C	191	271
YMR202W	70	83
YMR203W	64	356
YMR204C	44	358
YMR205C	157	328
YMR206W	143	76
YMR207C	354	158
YMR208W	79	111
YMR209C	32	189
YMR210W	58	97
YMR211W	53	139
YMR212C	141	146
YMR213W	66	59
YMR214W	29	255
YMR215W	62	222
YMR216C	177	398
YMR217W	115	231
YMR218C	19	225
YMR219W	725	53
YMR220W	76	248
YMR221C	38	144
YMR222C	56	105
YMR223W	219	441
YMR224C	49	236
YMR225C	34	237
YMR226C	931	62
YMR227C	52	111
YMR228W	43	131
YMR229C	303	108
YMR230W	52	300
YMR230W-A	12	0
YMR231W	53	209
YMR232W	91	48
YMR233W	56	207
YMR234W	103	162
YMR235C	41	223
YMR236W	19	452
YMR237W	183	183
YMR238W	133	130
YMR239C	92	153
YMR240C	411	54
YMR241W	212	280
YMR242C	262	109
YMR242W-A	0	0
YMR243C	2161	592
YMR244C-A	487	187
YMR244W	0	0
YMR245W	0	0
YMR246W	607	187
YMR247C	58	63
YMR247W-A	0	0
YMR250W	41	113
YMR251W	0	0
YMR251W-A	683	290
YMR252C	1428	181
YMR253C	50	807
YMR254C	0	0
YMR255W	432	275
YMR256C	37	340
YMR257C	387	201
YMR258C	66	87
YMR259C	58	73
YMR260C	31	311
YMR261C	169	151
YMR262W	43	270
YMR263W	95	169
YMR264W	45	1012
YMR265C	231	295
YMR266W	14	189
YMR267W	100	260
YMR268C	41	206
YMR269W	241	57
YMR270C	140	256
YMR271C	538	159
YMR272C	110	180
YMR272W-A	0	0
YMR272W-B	0	0
YMR273C	188	93
YMR274C	87	59
YMR275C	50	130
YMR276W	55	125
YMR277W	135	132
YMR278W	39	120
YMR279C	0	0
YMR280C	73	78
YMR281W	117	94
YMR282C	145	145
YMR283C	125	82
YMR284W	33	175
YMR285C	492	160
YMR286W	19	288
YMR287C	74	140
YMR288W	54	53
YMR289W	18	502
YMR290C	73	247
YMR290W-A	0	0
YMR291W	82	187
YMR292W	44	100
YMR293C	131	92
YMR294W	35	138
YMR294W-A	412	641
YMR295C	54	720
YMR296C	215	87
YMR297W	67	252
YMR298W	31	1235
YMR299C	40	881
YMR300C	240	140
YMR301C	80	78
YMR302C	42	146
YMR303C	49	122
YMR304C-A	995	0
YMR304W	555	217
YMR305C	244	188
YMR306C-A	0	0
YMR306W	303	444
YMR307C-A	0	0
YMR307W	96	206
YMR308C	159	84
YMR309C	75	316
YMR310C	54	397
YMR311C	53	287
YMR312W	32	953
YMR313C	46	184
YMR314W	88	292
YMR315W	225	132
YMR315W-A	0	0
YMR316C-A	0	0
YMR316C-B	991	143
YMR316W	341	69
YMR317W	0	0
YMR318C	152	297
YMR319C	502	349
YMR320W	1039	513
YMR321C	0	0
YMR322C	0	0
YMR323W	0	0
YMR324C	0	0
YMR325W	0	0
YMR326C	0	0
YNL001W	62	125
YNL002C	30	251
YNL003C	50	761
YNL004W	26	269
YNL005C	70	294
YNL006W	69	568
YNL007C	152	422
YNL008C	19	38
YNL009W	29	133
YNL010W	47	232
YNL011C	236	83
YNL012W	126	181
YNL013C	0	0
YNL014W	0	0
YNL015W	0	0
YNL016W	93	777
YNL017C	0	0
YNL018C	233	195
YNL019C	0	0
YNL020C	127	280
YNL021W	89	233
YNL022C	36	155
YNL023C	53	205
YNL024C	52	181
YNL024C-A	81	453
YNL025C	100	1432
YNL026W	55	124
YNL027W	104	115
YNL028W	0	0
YNL029C	76	78
YNL030W	883	166
YNL031C	64	433
YNL032W	139	1323
YNL033W	0	0
YNL034W	106	196
YNL035C	80	213
YNL036W	147	157
YNL037C	127	249
YNL038W	25	124
YNL039W	25	184
YNL040W	116	388
YNL041C	44	181
YNL042W	764	110
YNL042W-B	0	0
YNL043C	135	611
YNL044W	221	232
YNL045W	738	189
YNL046W	241	164
YNL047C	63	89
YNL048W	30	116
YNL049C	23	188
YNL050C	41	150
YNL051W	2	168
YNL052W	33	356
YNL053W	753	128
YNL054W	289	274
YNL054W-A	404	735
YNL054W-B	41	321
YNL055C	203	135
YNL056W	215	176
YNL057W	0	0
YNL058C	55	578
YNL059C	25	149
YNL061W	41	148
YNL062C	55	382
YNL063W	152	319
YNL064C	250	264
YNL065W	92	326
YNL066W	194	422
YNL067W	56	409
YNL067W-A	0	0
YNL067W-B	0	0
YNL068C	252	176
YNL069C	41	380
YNL070W	52	362
YNL071W	133	163
YNL072W	80	89
YNL073W	41	110
YNL074C	55	309
YNL075W	90	281
YNL076W	247	76
YNL077W	246	44
YNL078W	267	261
YNL079C	52	475
YNL080C	199	125
YNL081C	254	188
YNL082W	54	96
YNL083W	29	338
YNL084C	53	248
YNL085W	280	298
YNL086W	96	477
YNL087W	1235	206
YNL088W	127	158
YNL089C	0	0
YNL090W	172	428
YNL091W	140	85
YNL092W	83	96
YNL093W	77	273
YNL094W	265	202
YNL095C	978	293
YNL096C	98	214
YNL097C	138	130
YNL097C-B	0	0
YNL097W-A	74	268
YNL098C	312	121
YNL099C	56	347
YNL100W	103	118
YNL101W	212	282
YNL102W	227	81
YNL103W	194	82
YNL103W-A	648	301
YNL104C	186	147
YNL105W	0	0
YNL106C	250	122
YNL107W	232	173
YNL108C	68	160
YNL109W	94	375
YNL110C	67	473
YNL111C	245	305
YNL112W	50	511
YNL113W	3162	178
YNL114C	206	407
YNL115C	43	603
YNL116W	60	165
YNL117W	56	85
YNL118C	52	166
YNL119W	79	131
YNL120C	0	0
YNL121C	47	242
YNL122C	79	214
YNL123W	224	117
YNL124W	16	309
YNL125C	197	122
YNL126W	132	118
YNL127W	97	267
YNL128W	17	143
YNL129W	136	319
YNL130C	380	94
YNL130C-A	0	0
YNL131W	79	331
YNL132W	90	134
YNL133C	41	119
YNL134C	350	54
YNL135C	3	1046
YNL136W	56	183
YNL137C	105	274
YNL138W	30	197
YNL138W-A	82	242
YNL139C	85	196
YNL140C	1133	498
YNL141W	84	117
YNL142W	334	88
YNL143C	0	421
YNL144C	624	65
YNL144W-A	0	0
YNL145W	52	171
YNL146C-A	0	0
YNL146W	151	309
YNL147W	366	53
YNL148C	801	646
YNL149C	915	106
YNL150W	0	0
YNL151C	66	221
YNL152W	540	78
YNL153C	586	230
YNL154C	809	263
YNL155W	141	209
YNL156C	217	177
YNL157W	766	79
YNL158W	0	0
YNL159C	21	790
YNL160W	755	539
YNL161W	139	465
YNL162W	26	140
YNL162W-A	27	474
YNL163C	105	129
YNL164C	169	342
YNL165W	125	221
YNL166C	73	97
YNL167C	382	224
YNL168C	391	159
YNL169C	308	112
YNL170W	963	941
YNL171C	11	0
YNL172W	88	319
YNL173C	117	222
YNL174W	0	0
YNL175C	35	204
YNL176C	178	260
YNL177C	52	321
YNL178W	49	1261
YNL179C	444	0
YNL180C	264	92
YNL181W	95	122
YNL182C	508	88
YNL183C	351	121
YNL184C	0	497
YNL185C	102	283
YNL186W	614	276
YNL187W	208	385
YNL188W	136	24
YNL189W	193	268
YNL190W	273	776
YNL191W	92	120
YNL192W	81	112
YNL193W	52	117
YNL194C	85	215
YNL195C	368	96
YNL196C	11	95
YNL197C	363	693
YNL198C	0	0
YNL199C	127	180
YNL200C	136	136
YNL201C	263	200
YNL202W	84	244
YNL203C	0	0
YNL204C	629	53
YNL205C	915	219
YNL206C	36	241
YNL207W	117	671
YNL208W	144	120
YNL209W	63	142
YNL210W	0	0
YNL211C	1417	179
YNL212W	82	159
YNL213C	91	184
YNL214W	232	258
YNL215W	91	379
YNL216W	119	145
YNL217W	862	138
YNL218W	231	444
YNL219C	167	166
YNL220W	105	210
YNL221C	81	161
YNL222W	158	229
YNL223W	33	91
YNL224C	235	174
YNL225C	49	111
YNL226W	144	38
YNL227C	87	83
YNL228W	0	0
YNL229C	202	154
YNL230C	65	384
YNL231C	677	77
YNL232W	86	174
YNL233W	270	99
YNL234W	46	130
YNL235C	0	0
YNL236W	46	93
YNL237W	54	192
YNL238W	313	135
YNL239W	378	105
YNL240C	47	113
YNL241C	187	244
YNL242W	283	54
YNL243W	66	77
YNL244C	97	148
YNL245C	19	1065
YNL246W	0	778
YNL247W	37	170
YNL248C	56	288
YNL249C	120	552
YNL250W	490	150
YNL251C	271	165
YNL252C	38	164
YNL253W	29	171
YNL254C	47	226
YNL255C	1451	251
YNL256W	84	65
YNL257C	45	50
YNL258C	36	111
YNL259C	1223	86
YNL260C	36	373
YNL261W	906	663
YNL262W	2	171
YNL263C	142	225
YNL264C	52	351
YNL265C	134	282
YNL266W	30	0
YNL267W	231	136
YNL268W	54	277
YNL269W	0	0
YNL270C	0	0
YNL271C	275	161
YNL272C	95	117
YNL273W	39	70
YNL274C	87	164
YNL275W	253	92
YNL276C	71	1367
YNL277W	99	119
YNL277W-A	1	317
YNL278W	439	198
YNL279W	28	231
YNL280C	217	110
YNL281W	793	165
YNL282W	38	66
YNL283C	1440	117
YNL284C	419	91
YNL284C-B	41	319
YNL285W	1	0
YNL286W	156	87
YNL287W	200	236
YNL288W	144	172
YNL289W	82	135
YNL290W	14	244
YNL291C	233	157
YNL292W	59	284
YNL293W	63	95
YNL294C	188	717
YNL295W	148	143
YNL296W	0	0
YNL297C	33	80
YNL298W	203	137
YNL299W	100	67
YNL300W	712	257
YNL301C	273	164
YNL302C	203	210
YNL303W	994	0
YNL304W	40	198
YNL305C	211	92
YNL306W	69	110
YNL307C	162	388
YNL308C	34	159
YNL309W	64	233
YNL310C	52	195
YNL311C	116	65
YNL312W	38	193
YNL313C	35	89
YNL314W	55	102
YNL315C	29	106
YNL316C	58	87
YNL317W	29	209
YNL318C	0	0
YNL319W	993	0
YNL320W	153	136
YNL321W	18	135
YNL322C	29	577
YNL323W	66	190
YNL324W	0	0
YNL325C	92	62
YNL326C	52	171
YNL327W	578	122
YNL328C	7	2036
YNL329C	659	63
YNL330C	52	332
YNL331C	503	223
YNL332W	0	0
YNL333W	178	139
YNL334C	85	63
YNL335W	0	0
YNL336W	11	73
YNL337W	0	0
YNL338W	0	0
YNL339C	117	710
YNL339W-A	0	0
YNL339W-B	0	0
YNR001C	206	205
YNR001W-A	56	324
YNR002C	147	157
YNR003C	51	471
YNR003W-A	0	0
YNR004W	476	413
YNR005C	0	0
YNR006W	61	146
YNR007C	85	302
YNR008W	54	293
YNR009W	758	157
YNR010W	85	116
YNR011C	17	188
YNR012W	127	79
YNR013C	96	106
YNR014W	81	170
