Gene,five_prime_utr,three_prime_utr
YHR151C,168.0,137.0
YHR152W,109.0,120.0
YHR153C,7.0,92.0
YHR154W,47.0,82.0
YHR155W,94.0,160.0
YHR156C,41.0,27.0
YHR157W,22.0,166.0
YHR158C,,
YHR159W,75.0,120.0
YHR160C,7.0,71.0
YHR161C,171.0,91.0
YHR162W,177.0,114.0
YHR163W,31.0,138.0
YHR164C,92.0,114.0
YHR165C,,
YHR165W-A,,
YHR166C,68.0,98.0
YHR167W,46.0,121.0
YHR168W,25.0,214.0
YHR169W,49.0,86.0
YHR170W,42.0,121.0
YHR171W,9.0,116.0
YHR172W,82.0,431.0
YHR173C,151.0,418.0
YHR174W,30.0,133.0
YHR175W,1575.0,237.0
YHR175W-A,2261.0,196.0
YHR176W,79.0,112.0
YHR177W,91.0,1227.0
YHR178W,50.0,182.0
YHR179W,41.0,103.0
YHR180C-B,9.0,665.0
YHR180W,,
YHR180W-A,,
YHR181W,33.0,79.0
YHR182C-A,121.0,87.0
YHR182W,35.0,52.0
YHR183W,77.0,135.0
YHR184W,,
YHR185C,,
YHR186C,,
YHR187W,35.0,110.0
YHR188C,43.0,70.0
YHR189W,7.0,1683.0
YHR190W,49.0,104.0
YHR191C,36.0,99.0
YHR192W,35.0,77.0
YHR193C,32.0,64.0
YHR193C-A,55.0,261.0
YHR194W,42.0,92.0
YHR195W,32.0,169.0
YHR196W,54.0,51.0
YHR197W,17.0,105.0
YHR198C,0.0,121.0
YHR199C,14.0,91.0
YHR199C-A,20.0,1172.0
YHR200W,24.0,70.0
YHR201C,23.0,66.0
YHR202W,32.0,62.0
YHR203C,39.0,134.0
YHR204W,47.0,91.0
YHR205W,472.0,211.0
YHR206W,486.0,52.0
YHR207C,,
YHR208W,21.0,152.0
YHR209W,33.0,89.0
YHR210C,114.0,132.0
YHR211W,,
YHR212C,,
YHR212W-A,,
YHR213W,,
YHR213W-A,,
YHR213W-B,,
YHR214C-D,,
YHR214C-E,,
YHR214W,,
YHR214W-A,1006.0,155.0
YHR215W,,
YHR216W,106.0,190.0
YHR217C,,
YHR218W,,
YHR218W-A,,
YHR219C-A,,
YHR219W,,
YJL001W,37.0,114.0
YJL002C,56.0,111.0
YJL003W,47.0,192.0
YJL004C,13.0,270.0
YJL005W,,
YJL006C,59.0,53.0
YJL007C,,
YJL008C,43.0,155.0
YJL009W,18.0,85.0
YJL010C,25.0,47.0
YJL011C,40.0,164.0
YJL012C,15.0,71.0
YJL013C,11.0,181.0
YJL014W,25.0,121.0
YJL015C,,
YJL016W,268.0,116.0
YJL019W,103.0,329.0
YJL020C,92.0,149.0
YJL020W-A,,
YJL022W,85.0,481.0
YJL023C,0.0,80.0
YJL024C,42.0,190.0
YJL025W,80.0,148.0
YJL026C-A,376.0,1299.0
YJL026W,50.0,141.0
YJL027C,68.0,61.0
YJL028W,38.0,193.0
YJL029C,61.0,100.0
YJL030W,44.0,139.0
YJL031C,61.0,111.0
YJL032W,29.0,203.0
YJL033W,26.0,81.0
YJL034W,38.0,207.0
YJL035C,53.0,94.0
YJL036W,119.0,154.0
YJL037W,232.0,106.0
YJL038C,36.0,15.0
YJL039C,,
YJL041W,58.0,134.0
YJL042W,108.0,155.0
YJL043W,99.0,336.0
YJL044C,37.0,261.0
YJL045W,29.0,211.0
YJL046W,32.0,68.0
YJL047C,120.0,79.0
YJL047C-A,63.0,55.0
YJL048C,20.0,146.0
YJL049W,33.0,77.0
YJL050W,48.0,59.0
YJL051W,75.0,90.0
YJL052C-A,477.0,800.0
YJL052W,74.0,129.0
YJL053W,13.0,242.0
YJL054W,8.0,58.0
YJL055W,17.0,61.0
YJL056C,101.0,111.0
YJL057C,58.0,82.0
YJL058C,67.0,63.0
YJL059W,35.0,84.0
YJL060W,17.0,97.0
YJL061W,40.0,125.0
YJL062W,25.0,93.0
YJL062W-A,29.0,177.0
YJL063C,23.0,79.0
YJL064W,,
YJL065C,34.0,93.0
YJL066C,38.0,214.0
YJL067W,,
YJL068C,21.0,103.0
YJL069C,6.0,82.0
YJL070C,15.0,82.0
YJL071W,45.0,106.0
YJL072C,37.0,147.0
YJL073W,120.0,87.0
YJL074C,23.0,93.0
YJL075C,,
YJL076W,42.0,101.0
YJL077C,,
YJL077W-A,131.0,166.0
YJL077W-B,254.0,203.0
YJL078C,73.0,306.0
YJL079C,164.0,184.0
YJL080C,201.0,106.0
YJL081C,54.0,148.0
YJL082W,49.0,218.0
YJL083W,55.0,377.0
YJL084C,141.0,160.0
YJL085W,89.0,111.0
YJL086C,,
YJL087C,125.0,207.0
YJL088W,22.0,80.0
YJL089W,5.0,330.0
YJL090C,44.0,83.0
YJL091C,8.0,100.0
YJL092W,214.0,103.0
YJL093C,4.0,83.0
YJL094C,45.0,145.0
YJL095W,93.0,72.0
YJL096W,41.0,71.0
YJL097W,41.0,54.0
YJL098W,708.0,58.0
YJL099W,88.0,341.0
YJL100W,39.0,81.0
YJL101C,151.0,143.0
YJL102W,42.0,115.0
YJL103C,195.0,202.0
YJL104W,22.0,168.0
YJL105W,311.0,104.0
YJL106W,545.0,139.0
YJL107C,95.0,1308.0
YJL108C,1255.0,160.0
YJL109C,,
YJL110C,89.0,108.0
YJL111W,51.0,171.0
YJL112W,25.0,151.0
YJL115W,76.0,140.0
YJL116C,199.0,121.0
YJL117W,50.0,21.0
YJL118W,1.0,168.0
YJL119C,341.0,422.0
YJL120W,486.0,1127.0
YJL121C,12.0,65.0
YJL122W,17.0,155.0
YJL123C,8.0,117.0
YJL124C,172.0,110.0
YJL125C,39.0,96.0
YJL126W,7.0,121.0
YJL127C,68.0,475.0
YJL127C-B,99.0,244.0
YJL127W-A,2203.0,412.0
YJL128C,221.0,42.0
YJL129C,287.0,70.0
YJL130C,,
YJL131C,26.0,97.0
YJL132W,22.0,120.0
YJL133C-A,29.0,170.0
YJL133W,77.0,123.0
YJL134W,45.0,12.0
YJL135W,2.0,1313.0
YJL136C,14.0,128.0
YJL136W-A,935.0,27.0
YJL137C,83.0,139.0
YJL138C,51.0,204.0
YJL139C,83.0,111.0
YJL140W,94.0,50.0
YJL141C,124.0,106.0
YJL142C,695.0,9.0
YJL143W,46.0,300.0
YJL144W,33.0,232.0
YJL145W,35.0,83.0
YJL146W,107.0,237.0
YJL147C,81.0,230.0
YJL148W,57.0,61.0
YJL149W,27.0,58.0
YJL150W,43.0,2006.0
YJL151C,33.0,73.0
YJL152W,1014.0,372.0
YJL153C,4.0,139.0
YJL154C,71.0,65.0
YJL155C,143.0,158.0
YJL156C,79.0,381.0
YJL156W-A,,
YJL157C,48.0,157.0
YJL158C,37.0,179.0
YJL159W,54.0,314.0
YJL160C,33.0,78.0
YJL161W,19.0,154.0
YJL162C,49.0,113.0
YJL163C,34.0,47.0
YJL164C,219.0,91.0
YJL165C,165.0,13.0
YJL166W,66.0,169.0
YJL167W,56.0,109.0
YJL168C,93.0,200.0
YJL169W,,
YJL170C,108.0,27.0
YJL171C,32.0,170.0
YJL172W,39.0,145.0
YJL173C,8.0,77.0
YJL174W,109.0,163.0
YJL175W,2211.0,415.0
YJL176C,63.0,235.0
YJL177W,21.0,94.0
YJL178C,38.0,123.0
YJL179W,57.0,133.0
YJL180C,5.0,102.0
YJL181W,14.0,84.0
YJL182C,,
YJL183W,65.0,89.0
YJL184W,41.0,76.0
YJL185C,63.0,192.0
YJL186W,29.0,118.0
YJL187C,93.0,103.0
YJL188C,,
YJL189W,26.0,181.0
YJL190C,16.0,141.0
YJL191W,24.0,105.0
YJL192C,39.0,91.0
YJL193W,6.0,121.0
YJL194W,38.0,133.0
YJL195C,284.0,775.0
YJL196C,23.0,135.0
YJL197C-A,,
YJL197W,42.0,75.0
YJL198W,50.0,90.0
YJL199C,5.0,226.0
YJL200C,23.0,147.0
YJL201W,25.0,61.0
YJL202C,,
YJL203W,23.0,105.0
YJL204C,35.0,74.0
YJL205C,9.0,118.0
YJL206C,159.0,87.0
YJL207C,,
YJL208C,52.0,114.0
YJL209W,60.0,93.0
YJL210W,52.0,63.0
YJL211C,529.0,582.0
YJL212C,32.0,123.0
YJL213W,348.0,261.0
YJL214W,,
YJL215C,1494.0,338.0
YJL216C,844.0,199.0
YJL217W,7.0,113.0
YJL218W,53.0,146.0
YJL219W,,
YJL220W,,
YJL221C,,
YJL222W,,
YJL222W-A,,
YJL222W-B,,
YJL223C,,
YJL225C,,
YJL225W-A,,
YJR001W,72.0,85.0
YJR002W,30.0,360.0
YJR003C,22.0,87.0
YJR004C,35.0,144.0
YJR005C-A,23.0,311.0
YJR005W,37.0,64.0
YJR006W,8.0,71.0
YJR007W,96.0,160.0
YJR008W,161.0,80.0
YJR009C,48.0,138.0
YJR010C-A,30.0,232.0
YJR010W,79.0,129.0
YJR011C,45.0,91.0
YJR012C,24.0,125.0
YJR013W,40.0,94.0
YJR014W,47.0,100.0
YJR015W,16.0,134.0
YJR016C,15.0,69.0
YJR017C,22.0,242.0
YJR018W,210.0,126.0
YJR019C,14.0,75.0
YJR020W,531.0,311.0
YJR021C,35.0,98.0
YJR022W,,
YJR023C,,
YJR024C,16.0,77.0
YJR025C,7.0,152.0
YJR030C,,
YJR031C,84.0,133.0
YJR032W,23.0,121.0
YJR033C,580.0,103.0
YJR034W,103.0,74.0
YJR035W,11.0,149.0
YJR036C,358.0,141.0
YJR037W,,
YJR038C,,
YJR039W,,
YJR040W,44.0,69.0
YJR041C,73.0,174.0
YJR042W,23.0,89.0
YJR043C,68.0,129.0
YJR044C,92.0,177.0
YJR045C,139.0,219.0
YJR046W,13.0,42.0
YJR047C,29.0,110.0
YJR048W,46.0,174.0
YJR049C,18.0,184.0
YJR050W,23.0,275.0
YJR051W,21.0,71.0
YJR052W,6.0,51.0
YJR053W,63.0,1901.0
YJR054W,93.0,118.0
YJR055W,10.0,393.0
YJR056C,163.0,140.0
YJR057W,7.0,69.0
YJR058C,28.0,46.0
YJR059W,61.0,124.0
YJR060W,49.0,586.0
YJR061W,,
YJR062C,9.0,511.0
YJR063W,47.0,131.0
YJR064W,36.0,46.0
YJR065C,26.0,148.0
YJR066W,,
YJR067C,6.0,109.0
YJR068W,70.0,71.0
YJR069C,33.0,141.0
YJR070C,23.0,130.0
YJR071W,,
YJR072C,31.0,70.0
YJR073C,24.0,83.0
YJR074W,750.0,101.0
YJR075W,60.0,198.0
YJR076C,77.0,134.0
YJR077C,47.0,152.0
YJR078W,0.0,217.0
YJR079W,,
YJR080C,29.0,125.0
YJR082C,107.0,197.0
YJR083C,19.0,86.0
YJR084W,23.0,25.0
YJR085C,44.0,69.0
YJR086W,29.0,17.0
YJR087W,364.0,102.0
YJR088C,50.0,131.0
YJR089W,136.0,80.0
YJR090C,292.0,116.0
YJR091C,70.0,283.0
YJR092W,24.0,123.0
YJR093C,58.0,106.0
YJR094C,197.0,172.0
YJR094W-A,20.0,130.0
YJR095W,97.0,193.0
YJR096W,126.0,88.0
YJR097W,105.0,188.0
YJR098C,31.0,67.0
YJR099W,60.0,123.0
YJR100C,6.0,72.0
YJR101W,96.0,140.0
YJR102C,68.0,121.0
YJR103W,7.0,74.0
YJR104C,43.0,71.0
YJR105W,32.0,45.0
YJR106W,142.0,1421.0
YJR107C-A,25.0,223.0
YJR107W,587.0,154.0
YJR108W,,
YJR109C,77.0,103.0
YJR110W,126.0,132.0
YJR111C,130.0,117.0
YJR112W,19.0,52.0
YJR112W-A,33.0,108.0
YJR113C,55.0,73.0
YJR114W,168.0,50.0
YJR115W,57.0,233.0
YJR116W,108.0,164.0
YJR117W,30.0,99.0
YJR118C,38.0,102.0
YJR119C,9.0,81.0
YJR120W,,
YJR121W,193.0,228.0
YJR122W,67.0,48.0
YJR123W,36.0,120.0
YJR124C,0.0,183.0
YJR125C,60.0,84.0
YJR126C,9.0,75.0
YJR127C,,
YJR128W,,
YJR129C,46.0,40.0
YJR130C,62.0,106.0
YJR131W,49.0,65.0
YJR132W,61.0,164.0
YJR133W,90.0,106.0
YJR134C,41.0,107.0
YJR135C,11.0,228.0
YJR135W-A,20.0,87.0
YJR136C,10.0,95.0
YJR137C,,
YJR138W,40.0,121.0
YJR139C,64.0,70.0
YJR140C,,
YJR140W-A,81.0,1098.0
YJR141W,33.0,116.0
YJR142W,16.0,105.0
YJR143C,59.0,131.0
YJR144W,21.0,66.0
YJR145C,20.0,90.0
YJR146W,110.0,1155.0
YJR147W,90.0,372.0
YJR148W,57.0,63.0
YJR149W,1473.0,37.0
YJR150C,37.0,107.0
YJR151C,124.0,59.0
YJR151W-A,518.0,295.0
YJR152W,227.0,96.0
YJR153W,337.0,84.0
YJR154W,233.0,1531.0
YJR155W,1030.0,88.0
YJR156C,,
YJR157W,,
YJR158W,,
YJR159W,,
YJR160C,,
YJR161C,,
YJR162C,,
YKL001C,44.0,107.0
YKL002W,77.0,61.0
YKL003C,41.0,98.0
YKL004W,356.0,149.0
YKL005C,116.0,173.0
YKL006C-A,42.0,69.0
YKL006W,19.0,98.0
YKL007W,41.0,138.0
YKL008C,41.0,131.0
YKL009W,39.0,93.0
YKL010C,88.0,59.0
YKL011C,3.0,82.0
YKL012W,63.0,138.0
YKL013C,45.0,172.0
YKL014C,,
YKL015W,98.0,102.0
YKL016C,71.0,95.0
YKL017C,8.0,111.0
YKL018C-A,41.0,89.0
YKL018W,40.0,126.0
YKL019W,19.0,76.0
YKL020C,53.0,90.0
YKL021C,,
YKL022C,,
YKL023C-A,37.0,719.0
YKL023W,27.0,153.0
YKL024C,225.0,99.0
YKL025C,34.0,60.0
YKL026C,144.0,181.0
YKL027W,57.0,107.0
YKL028W,44.0,314.0
YKL029C,24.0,120.0
YKL030W,,
YKL031W,,
YKL032C,94.0,158.0
YKL033W,6.0,439.0
YKL033W-A,76.0,70.0
YKL034W,45.0,113.0
YKL035W,71.0,168.0
YKL036C,24.0,332.0
YKL037W,66.0,1805.0
YKL038W,235.0,166.0
YKL039W,118.0,235.0
YKL040C,44.0,250.0
YKL041W,94.0,77.0
YKL042W,138.0,207.0
YKL043W,267.0,174.0
YKL044W,109.0,120.0
YKL045W,73.0,103.0
YKL046C,240.0,232.0
YKL047W,21.0,104.0
YKL048C,85.0,181.0
YKL049C,44.0,112.0
YKL050C,708.0,184.0
YKL051W,135.0,173.0
YKL052C,23.0,40.0
YKL053C-A,86.0,117.0
YKL053W,419.0,1280.0
YKL054C,97.0,215.0
YKL055C,34.0,1084.0
YKL056C,33.0,175.0
YKL057C,49.0,50.0
YKL058W,30.0,219.0
YKL059C,70.0,90.0
YKL060C,24.0,52.0
YKL061W,17.0,161.0
YKL062W,105.0,424.0
YKL063C,166.0,171.0
YKL064W,158.0,36.0
YKL065C,36.0,138.0
YKL065W-A,1196.0,357.0
YKL066W,523.0,808.0
YKL067W,54.0,183.0
YKL068W,120.0,102.0
YKL068W-A,45.0,329.0
YKL069W,8.0,31.0
YKL070W,298.0,259.0
YKL071W,775.0,177.0
YKL072W,238.0,134.0
YKL073W,39.0,93.0
YKL074C,24.0,74.0
YKL075C,85.0,163.0
YKL076C,1172.0,45.0
YKL077W,64.0,202.0
YKL078W,33.0,84.0
YKL079W,93.0,73.0
YKL080W,87.0,51.0
YKL081W,25.0,205.0
YKL082C,50.0,110.0
YKL083W,758.0,2603.0
YKL084W,51.0,161.0
YKL085W,81.0,35.0
YKL086W,18.0,56.0
YKL087C,99.0,134.0
YKL088W,29.0,210.0
YKL089W,25.0,58.0
YKL090W,5.0,165.0
YKL091C,43.0,95.0
YKL092C,76.0,216.0
YKL093W,61.0,156.0
YKL094W,23.0,89.0
YKL095W,182.0,1266.0
YKL096C-B,,
YKL096W,47.0,94.0
YKL096W-A,48.0,174.0
YKL097C,103.0,452.0
YKL098W,26.0,84.0
YKL099C,75.0,104.0
YKL100C,23.0,241.0
YKL100W-A,608.0,399.0
YKL101W,261.0,56.0
YKL102C,2.0,311.0
YKL103C,54.0,177.0
YKL104C,202.0,241.0
YKL104W-A,,
YKL105C,199.0,197.0
YKL106C-A,3.0,895.0
YKL106W,100.0,129.0
YKL107W,34.0,141.0
YKL108W,194.0,67.0
YKL109W,271.0,141.0
YKL110C,246.0,130.0
YKL111C,,
YKL112W,167.0,141.0
YKL113C,0.0,108.0
YKL114C,46.0,85.0
YKL115C,,
YKL116C,200.0,142.0
YKL117W,31.0,219.0
YKL118W,,
YKL119C,43.0,122.0
YKL120W,81.0,185.0
YKL121W,215.0,124.0
YKL122C,34.0,90.0
YKL123W,1574.0,65.0
YKL124W,124.0,156.0
YKL125W,91.0,159.0
YKL126W,208.0,73.0
YKL127W,25.0,144.0
YKL128C,31.0,161.0
YKL129C,92.0,104.0
YKL130C,50.0,141.0
YKL131W,302.0,49.0
YKL132C,136.0,144.0
YKL133C,13.0,47.0
YKL134C,52.0,263.0
YKL135C,85.0,78.0
YKL136W,519.0,2.0
YKL137W,66.0,150.0
YKL138C,87.0,78.0
YKL138C-A,22.0,282.0
YKL139W,177.0,63.0
YKL140W,274.0,163.0
YKL141W,37.0,118.0
YKL142W,65.0,140.0
YKL143W,54.0,81.0
YKL144C,12.0,127.0
YKL145W,23.0,63.0
YKL145W-A,768.0,629.0
YKL146W,21.0,86.0
YKL147C,,
YKL148C,152.0,180.0
YKL149C,20.0,151.0
YKL150W,82.0,104.0
YKL151C,5.0,1109.0
YKL152C,23.0,134.0
YKL153W,,
YKL154W,80.0,65.0
YKL155C,3.0,45.0
YKL156C-A,100.0,54.0
YKL156W,18.0,207.0
YKL157W,24.0,144.0
YKL159C,40.0,103.0
YKL160W,8.0,72.0
YKL161C,68.0,332.0
YKL162C,109.0,141.0
YKL162C-A,61.0,372.0
YKL163W,78.0,397.0
YKL164C,75.0,258.0
YKL165C,57.0,114.0
YKL165C-A,3.0,1512.0
YKL166C,163.0,220.0
YKL167C,20.0,152.0
YKL168C,10.0,65.0
YKL169C,123.0,396.0
YKL170W,73.0,136.0
YKL171W,77.0,149.0
YKL172W,29.0,99.0
YKL173W,25.0,103.0
YKL174C,86.0,82.0
YKL175W,46.0,84.0
YKL176C,346.0,92.0
YKL177W,39.0,193.0
YKL178C,43.0,277.0
YKL179C,55.0,127.0
YKL180W,21.0,109.0
YKL181W,176.0,73.0
YKL182W,,
YKL183C-A,976.0,65.0
YKL183W,143.0,128.0
YKL184W,160.0,283.0
YKL185W,348.0,113.0
YKL186C,60.0,100.0
YKL187C,38.0,171.0
YKL188C,113.0,85.0
YKL189W,99.0,218.0
YKL190W,46.0,168.0
YKL191W,30.0,93.0
YKL192C,25.0,143.0
YKL193C,39.0,106.0
YKL194C,39.0,209.0
YKL195W,34.0,129.0
YKL196C,47.0,160.0
YKL197C,32.0,418.0
YKL198C,308.0,116.0
YKL201C,61.0,173.0
YKL202W,,
YKL203C,,
YKL204W,34.0,174.0
YKL205W,31.0,126.0
YKL206C,22.0,66.0
YKL207W,31.0,52.0
YKL208W,21.0,73.0
YKL209C,,
YKL210W,38.0,14.0
YKL211C,77.0,158.0
YKL212W,201.0,94.0
YKL213C,38.0,75.0
YKL214C,64.0,56.0
YKL215C,31.0,168.0
YKL216W,42.0,306.0
YKL217W,51.0,106.0
YKL218C,129.0,200.0
YKL219W,,
YKL220C,155.0,176.0
YKL221W,22.0,147.0
YKL222C,118.0,282.0
YKL223W,,
YKL224C,,
YKL225W,,
YKR001C,68.0,124.0
YKR002W,205.0,55.0
YKR003W,108.0,89.0
YKR004C,44.0,48.0
YKR005C,1061.0,229.0
YKR006C,11.0,91.0
YKR007W,17.0,84.0
YKR008W,32.0,125.0
YKR009C,77.0,134.0
YKR010C,83.0,103.0
YKR011C,108.0,115.0
YKR012C,910.0,455.0
YKR013W,40.0,127.0
YKR014C,143.0,95.0
YKR015C,696.0,201.0
YKR016W,46.0,276.0
YKR017C,144.0,150.0
YKR018C,39.0,153.0
YKR019C,111.0,83.0
YKR020W,8.0,237.0
YKR021W,69.0,136.0
YKR022C,29.0,124.0
YKR023W,64.0,84.0
YKR024C,27.0,77.0
YKR025W,31.0,102.0
YKR026C,87.0,179.0
YKR027W,99.0,79.0
YKR028W,44.0,137.0
YKR029C,5.0,107.0
YKR030W,52.0,116.0
YKR031C,,
YKR032W,204.0,24.0
YKR033C,,
YKR034W,186.0,77.0
YKR035C,1055.0,214.0
YKR035W-A,17.0,130.0
YKR036C,30.0,119.0
YKR037C,19.0,166.0
YKR038C,9.0,109.0
YKR039W,64.0,105.0
YKR040C,,
YKR041W,19.0,414.0
YKR042W,207.0,234.0
YKR043C,20.0,153.0
YKR044W,69.0,68.0
YKR045C,28.0,1551.0
YKR046C,9.0,164.0
YKR047W,,
YKR048C,19.0,132.0
YKR049C,18.0,63.0
YKR050W,949.0,73.0
YKR051W,117.0,76.0
YKR052C,71.0,352.0
YKR053C,201.0,91.0
YKR054C,,
YKR055W,51.0,302.0
YKR056W,,
YKR057W,30.0,178.0
YKR058W,181.0,88.0
YKR059W,28.0,111.0
YKR060W,27.0,65.0
YKR061W,82.0,70.0
YKR062W,61.0,121.0
YKR063C,6.0,113.0
YKR064W,44.0,164.0
YKR065C,29.0,120.0
YKR066C,20.0,92.0
YKR067W,107.0,155.0
YKR068C,48.0,106.0
YKR069W,162.0,27.0
YKR070W,4.0,184.0
YKR071C,63.0,264.0
YKR072C,193.0,100.0
YKR073C,,
YKR074W,0.0,124.0
YKR075C,35.0,162.0
YKR075W-A,995.0,343.0
YKR076W,77.0,40.0
YKR077W,25.0,101.0
YKR078W,17.0,43.0
YKR079C,204.0,146.0
YKR080W,58.0,150.0
YKR081C,21.0,94.0
YKR082W,48.0,80.0
YKR083C,68.0,219.0
YKR084C,52.0,108.0
YKR085C,19.0,88.0
YKR086W,24.0,93.0
YKR087C,22.0,100.0
YKR088C,13.0,68.0
YKR089C,77.0,82.0
YKR090W,173.0,141.0
YKR091W,32.0,128.0
YKR092C,29.0,247.0
YKR093W,94.0,200.0
YKR094C,27.0,188.0
YKR095W,,
YKR095W-A,14.0,121.0
YKR096W,247.0,106.0
YKR097W,141.0,31.0
YKR098C,137.0,84.0
YKR099W,257.0,108.0
YKR100C,351.0,463.0
YKR101W,10.0,232.0
YKR102W,,
YKR103W,,
YKR104W,657.0,295.0
YKR105C,,
YKR106W,,
YLL001W,63.0,167.0
YLL002W,24.0,74.0
YLL003W,5.0,60.0
YLL004W,17.0,75.0
YLL005C,,
YLL006W,38.0,35.0
YLL006W-A,4.0,1380.0
YLL007C,87.0,185.0
YLL008W,30.0,111.0
YLL009C,31.0,120.0
YLL010C,242.0,349.0
YLL011W,11.0,81.0
YLL012W,57.0,87.0
YLL013C,246.0,397.0
YLL014W,18.0,142.0
YLL015W,119.0,65.0
YLL018C,39.0,153.0
YLL018C-A,58.0,617.0
YLL019C,,
YLL019W-A,,
YLL020C,144.0,15.0
YLL021W,,
YLL022C,0.0,58.0
YLL023C,30.0,143.0
YLL024C,30.0,134.0
YLL025W,35.0,236.0
YLL026W,56.0,90.0
YLL027W,99.0,129.0
YLL028W,134.0,391.0
YLL029W,103.0,104.0
YLL030C,,
YLL031C,53.0,93.0
YLL032C,105.0,674.0
YLL033W,6.0,532.0
YLL034C,38.0,151.0
YLL035W,102.0,136.0
YLL036C,27.0,60.0
YLL037W,846.0,730.0
YLL038C,34.0,540.0
YLL039C,97.0,119.0
YLL040C,,
YLL041C,44.0,368.0
YLL042C,50.0,107.0
YLL043W,38.0,166.0
YLL044W,,
YLL045C,23.0,77.0
YLL046C,,
YLL047W,3.0,221.0
YLL048C,,
YLL049W,,
YLL050C,25.0,124.0
YLL051C,14.0,188.0
YLL052C,32.0,508.0
YLL053C,432.0,99.0
YLL054C,28.0,360.0
YLL055W,303.0,40.0
YLL056C,312.0,125.0
YLL057C,,
YLL058W,60.0,87.0
YLL059C,216.0,1558.0
YLL060C,855.0,222.0
YLL061W,16.0,53.0
YLL062C,1.0,33.0
YLL063C,304.0,44.0
YLL064C,,
YLL065W,,
YLL066C,,
YLL066W-A,,
YLL066W-B,,
YLL067C,,
YLL067W-A,,
YLR001C,31.0,56.0
YLR002C,50.0,67.0
YLR003C,18.0,89.0
YLR004C,59.0,66.0
YLR005W,37.0,217.0
YLR006C,172.0,76.0
YLR007W,7.0,63.0
YLR008C,98.0,272.0
YLR009W,140.0,128.0
YLR010C,11.0,126.0
YLR011W,85.0,294.0
YLR012C,100.0,252.0
YLR013W,,
YLR014C,,
YLR015W,53.0,172.0
YLR016C,42.0,101.0
YLR017W,8.0,80.0
YLR018C,56.0,100.0
YLR019W,298.0,254.0
YLR020C,39.0,177.0
YLR021W,32.0,48.0
YLR022C,1.0,62.0
YLR023C,122.0,408.0
YLR024C,,
YLR025W,83.0,130.0
YLR026C,115.0,109.0
YLR027C,28.0,63.0
YLR028C,209.0,96.0
YLR029C,23.0,135.0
YLR030W,105.0,725.0
YLR031W,112.0,32.0
YLR032W,49.0,52.0
YLR033W,53.0,193.0
YLR034C,165.0,160.0
YLR035C,39.0,266.0
YLR036C,40.0,197.0
YLR037C,945.0,151.0
YLR038C,50.0,317.0
YLR039C,,
YLR040C,85.0,150.0
YLR041W,460.0,948.0
YLR042C,27.0,106.0
YLR043C,46.0,94.0
YLR044C,30.0,77.0
YLR045C,58.0,142.0
YLR046C,166.0,54.0
YLR047C,248.0,438.0
YLR048W,42.0,219.0
YLR049C,191.0,103.0
YLR050C,11.0,92.0
YLR051C,21.0,101.0
YLR052W,6.0,119.0
YLR053C,22.0,105.0
YLR054C,,
YLR055C,39.0,30.0
YLR056W,78.0,127.0
YLR057W,54.0,111.0
YLR058C,39.0,149.0
YLR059C,3.0,184.0
YLR060W,37.0,99.0
YLR061W,21.0,91.0
YLR062C,30.0,50.0
YLR063W,1.0,444.0
YLR064W,13.0,84.0
YLR065C,32.0,112.0
YLR066W,35.0,93.0
YLR067C,110.0,79.0
YLR068W,25.0,109.0
YLR069C,19.0,155.0
YLR070C,49.0,133.0
YLR071C,52.0,140.0
YLR072W,20.0,53.0
YLR073C,105.0,79.0
YLR074C,22.0,67.0
YLR075W,21.0,141.0
YLR076C,,
YLR077W,27.0,171.0
YLR078C,53.0,77.0
YLR079W,40.0,154.0
YLR080W,18.0,80.0
YLR081W,52.0,88.0
YLR082C,37.0,349.0
YLR083C,164.0,166.0
YLR084C,51.0,89.0
YLR085C,33.0,103.0
YLR086W,56.0,367.0
YLR087C,,
YLR088W,32.0,170.0
YLR089C,304.0,78.0
YLR090W,89.0,98.0
YLR091W,32.0,266.0
YLR092W,31.0,153.0
YLR093C,73.0,213.0
YLR094C,34.0,119.0
YLR095C,29.0,58.0
YLR096W,207.0,121.0
YLR097C,81.0,109.0
YLR098C,12.0,145.0
YLR099C,100.0,46.0
YLR099W-A,26.0,61.0
YLR100W,27.0,80.0
YLR101C,,
YLR102C,13.0,137.0
YLR103C,70.0,78.0
YLR104W,40.0,61.0
YLR105C,67.0,89.0
YLR106C,,
YLR107W,16.0,104.0
YLR108C,50.0,142.0
YLR109W,37.0,68.0
YLR110C,43.0,86.0
YLR111W,731.0,642.0
YLR112W,43.0,155.0
YLR113W,174.0,134.0
YLR114C,65.0,397.0
YLR115W,24.0,148.0
YLR116W,4.0,202.0
YLR117C,12.0,124.0
YLR118C,35.0,103.0
YLR119W,121.0,82.0
YLR120C,113.0,345.0
YLR120W-A,92.0,16.0
YLR121C,26.0,143.0
YLR122C,166.0,70.0
YLR123C,261.0,94.0
YLR124W,,
YLR125W,12.0,896.0
YLR126C,73.0,231.0
YLR127C,79.0,160.0
YLR128W,25.0,234.0
YLR129W,56.0,142.0
YLR130C,143.0,43.0
YLR131C,155.0,74.0
YLR132C,27.0,367.0
YLR133W,24.0,453.0
YLR134W,43.0,123.0
YLR135W,64.0,153.0
YLR136C,41.0,240.0
YLR137W,7.0,55.0
YLR138W,154.0,72.0
YLR139C,22.0,162.0
