transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YOL026C_mRNA	98	384.5	41.15	16.0	2.15	39.0	1.0	0.1068	-36.85
YOL027C_mRNA	72	494.6	48.68	31.5	1.6	47.08	0.9861	0.1083	-45.49
YOL028C_mRNA	29	821.0	54.72	69.0	2.14	52.59	1.0	0.0766	-50.45
YOL029C_mRNA	59	651.9	49.34	67.0	1.47	47.86	1.0	0.09	-46.39
YOL030W_mRNA	320	874.7	67.56	78.0	3.45	64.11	0.9969	0.1119	-60.66
YOL031C_mRNA	128	686.8	50.21	15.5	7.68	42.53	0.9766	0.1026	-34.85
YOL032W_mRNA	266	577.4	46.48	20.0	1.82	44.67	0.985	0.0918	-42.85
YOL033W_mRNA	64	756.2	50.28	15.0	1.33	48.95	0.9844	0.0822	-47.62
YOL034W_mRNA	62	695.5	64.97	72.5	1.84	63.13	0.9677	0.1333	-61.29
YOL036W_mRNA	178	704.6	86.57	77.0	4.71	81.85	1.0	0.1827	-77.14
YOL038C-A_mRNA	105	255.7	65.86	76.0	17.66	48.2	0.9905	0.2855	-30.54
YOL038W_mRNA	387	625.6	41.19	12.0	2.5	38.68	0.9871	0.0758	-36.18
YOL039W_mRNA	4301	489.9	53.57	63.0	2.21	51.36	0.9988	0.1152	-49.15
YOL040C_mRNA	4766	480.9	40.39	12.0	1.88	38.51	0.9969	0.0906	-36.63
YOL041C_mRNA	248	583.7	40.62	12.0	2.35	38.27	0.9798	0.0941	-35.92
YOL042W_mRNA	129	820.0	68.53	73.0	6.53	61.99	1.0	0.1097	-55.46
YOL043C_mRNA	32	811.1	56.44	62.5	1.34	55.09	1.0	0.0999	-53.75
YOL044W_mRNA	79	763.7	51.18	60.0	2.0	49.18	1.0	0.0861	-47.18
YOL045W_mRNA	158	895.3	55.13	24.5	2.81	52.32	0.9937	0.0849	-49.51
YOL047C_mRNA	15	361.5	71.07	74.0	18.07	53.0	1.0	0.2092	-34.93
YOL048C_mRNA	194	655.0	52.85	69.5	2.6	50.25	0.9948	0.1042	-47.65
YOL049W_mRNA	305	778.3	54.41	57.0	3.02	51.39	0.9869	0.0951	-48.36
YOL050C_mRNA	69	496.4	52.67	66.0	9.62	43.04	1.0	0.1336	-33.42
YOL051W_mRNA	105	717.3	55.34	66.0	2.74	52.6	1.0	0.1047	-49.86
YOL052C-A_mRNA	94	462.2	62.24	75.5	4.3	57.95	0.9894	0.1356	-53.65
YOL052C_mRNA	90	818.7	54.62	67.0	2.8	51.82	1.0	0.097	-49.02
YOL053W_mRNA	134	817.8	56.43	71.5	2.95	53.49	0.9776	0.0861	-50.54
YOL054W_mRNA	29	433.9	52.62	29.0	3.0	49.62	1.0	0.1272	-46.62
YOL055C_mRNA	63	722.4	78.98	69.0	18.3	60.68	1.0	0.1419	-42.38
YOL056W_mRNA	103	629.7	46.31	18.0	1.75	44.56	1.0	0.0873	-42.82
YOL057W_mRNA	205	759.8	51.45	67.0	3.16	48.29	1.0	0.0974	-45.13
YOL058W_mRNA	506	781.2	45.66	19.0	2.41	43.24	0.9783	0.0834	-40.83
YOL059W_mRNA	298	879.1	43.83	17.0	3.49	40.34	0.9933	0.0685	-36.85
YOL060C_mRNA	133	631.4	66.47	70.0	21.8	44.66	0.9774	0.1322	-22.86
YOL061W_mRNA	451	768.8	52.86	56.0	3.29	49.57	0.9933	0.0925	-46.28
YOL062C_mRNA	193	798.3	49.35	56.0	2.01	47.34	1.0	0.0774	-45.33
YOL063C_mRNA	55	851.4	44.2	20.0	2.96	41.24	0.9818	0.0733	-38.27
YOL064C_mRNA	457	820.5	50.32	30.0	2.64	47.67	0.9978	0.0796	-45.03
YOL065C_mRNA	49	712.9	40.06	13.0	3.04	37.02	1.0	0.075	-33.98
YOL066C_mRNA	30	675.3	49.87	45.5	4.17	45.7	0.9333	0.0929	-41.53
YOL067C_mRNA	6	764.7	52.5	6.5	1.0	51.5	1.0	0.1199	-50.5
YOL068C_mRNA	98	1039.0	201.53	207.5	2.61	198.92	1.0	0.2325	-196.31
YOL069W_mRNA	78	439.1	81.91	66.5	41.68	40.23	1.0	0.1956	1.45
YOL070C_mRNA	132	694.8	45.58	21.0	2.58	43.0	0.9924	0.0962	-40.42
YOL071W_mRNA	143	545.6	42.76	12.0	1.66	41.1	1.0	0.0857	-39.44
YOL072W_mRNA	30	759.7	86.57	76.5	0.97	85.6	1.0	0.1523	-84.63
YOL073C_mRNA	74	654.3	51.34	62.0	1.96	49.38	0.9865	0.0906	-47.42
YOL075C_mRNA	43	1128.7	81.81	81.0	2.28	79.53	1.0	0.0995	-77.26
YOL076W_mRNA	182	864.0	49.96	46.0	4.1	45.86	0.9945	0.0856	-41.76
YOL077C_mRNA	1179	744.2	43.46	14.0	2.66	40.8	0.9932	0.0669	-38.14
YOL077W-A_mRNA	1782	361.6	44.2	29.5	2.41	41.8	0.9916	0.1138	-39.39
YOL078W_mRNA	49	764.2	74.55	77.0	7.02	67.53	1.0	0.1185	-60.51
YOL080C_mRNA	253	522.5	56.79	70.0	12.19	44.6	0.9802	0.1403	-32.41
YOL081W_mRNA	988	887.5	74.4	77.0	2.72	71.68	0.9868	0.1149	-68.96
YOL082W_mRNA	118	728.0	70.24	64.0	19.99	50.25	0.9915	0.1293	-30.25
YOL083C-A_mRNA	10	775.1	66.6	83.0	13.8	52.8	1.0	0.1448	-39.0
YOL083W_mRNA	12	838.8	43.67	15.5	0.25	43.42	1.0	0.0662	-43.17
YOL084W_mRNA	9	568.4	73.78	75.0	21.11	52.67	1.0	0.1736	-31.56
YOL085W-A_mRNA	14	456.9	56.21	47.0	2.07	54.14	1.0	0.128	-52.07
YOL086C_mRNA	21867	742.5	46.92	56.0	2.75	44.17	0.9918	0.0775	-41.42
YOL086W-A_mRNA	475	189.2	40.71	13.0	2.26	38.45	0.9516	0.1955	-36.19
YOL087C_mRNA	115	673.9	88.96	83.0	2.97	85.98	0.9913	0.1751	-83.01
YOL088C_mRNA	93	641.3	30.27	9.0	1.69	28.58	1.0	0.0567	-26.89
YOL089C_mRNA	56	750.9	53.39	65.5	4.46	48.93	1.0	0.0973	-44.46
YOL090W_mRNA	168	887.1	48.42	18.0	2.6	45.82	0.9821	0.0804	-43.21
YOL091W_mRNA	41	621.0	121.54	100.0	14.32	107.22	1.0	0.2009	-92.9
YOL092W_mRNA	281	657.0	57.18	73.0	4.26	52.91	1.0	0.1087	-48.65
YOL093W_mRNA	116	593.4	50.09	17.0	3.29	46.8	0.9914	0.099	-43.51
YOL094C_mRNA	92	580.7	40.15	14.0	1.83	38.33	1.0	0.087	-36.5
YOL095C_mRNA	33	743.8	54.27	79.0	4.18	50.09	1.0	0.0874	-45.91
YOL096C_mRNA	92	572.8	53.08	72.0	2.48	50.6	0.9674	0.1163	-48.12
YOL097C_mRNA	417	839.2	43.79	14.0	2.9	40.89	0.9904	0.0666	-37.99
YOL097W-A_mRNA	145	338.9	38.86	11.0	4.6	34.26	0.9862	0.1111	-29.66
YOL098C_mRNA	284	1042.7	52.0	65.5	2.03	49.97	0.9859	0.0785	-47.94
YOL099C_mRNA	184	386.2	43.12	21.5	2.78	40.34	0.9837	0.1164	-37.55
YOL100W_mRNA	39	804.9	62.51	43.0	14.31	48.21	0.9744	0.1129	-33.9
YOL101C_mRNA	167	631.5	54.22	69.0	6.14	48.07	0.994	0.1026	-41.93
YOL102C_mRNA	132	665.6	46.38	24.0	1.65	44.73	0.9924	0.0758	-43.08
YOL103W-B_mRNA	860	1178.8	230.81	316.0	3.73	227.08	0.9721	0.2031	-223.35
YOL103W_mRNA	266	904.3	46.45	22.0	3.26	43.18	0.985	0.0663	-39.92
YOL104C_mRNA	31	848.0	410.19	423.0	126.16	284.03	1.0	0.4912	-157.87
YOL105C_mRNA	92	584.0	98.54	84.0	35.54	63.0	0.9891	0.2196	-27.46
YOL107W_mRNA	65	573.8	55.72	61.0	8.46	47.26	1.0	0.11	-38.8
YOL108C_mRNA	115	527.2	44.81	16.0	1.79	43.02	0.9826	0.0922	-41.23
YOL109W_mRNA	8404	512.0	50.16	32.0	1.64	48.53	0.9708	0.0985	-46.89
YOL110W_mRNA	40	668.7	46.08	21.0	2.15	43.92	1.0	0.0798	-41.78
YOL111C_mRNA	76	623.8	49.57	71.0	1.47	48.09	1.0	0.0856	-46.62
YOL112W_mRNA	28	597.8	96.11	23.0	1.93	94.18	1.0	0.1963	-92.25
YOL113W_mRNA	160	637.1	50.14	54.0	5.51	44.63	1.0	0.1081	-39.12
YOL114C_mRNA	15	532.3	68.2	14.0	1.33	66.87	1.0	0.1169	-65.53
YOL115W_mRNA	93	546.8	42.38	16.0	2.91	39.46	1.0	0.1042	-36.55
YOL116W_mRNA	147	612.4	82.95	76.0	31.73	51.21	1.0	0.1526	-19.48
YOL117W_mRNA	52	922.7	74.19	19.5	1.98	72.21	1.0	0.0786	-70.23
YOL118C_mRNA	221	488.2	267.8	268.0	4.56	263.24	1.0	0.5214	-258.68
YOL119C_mRNA	227	652.3	54.07	70.0	3.37	50.7	0.978	0.1187	-47.32
YOL120C_mRNA	5251	585.5	43.19	14.0	3.42	39.77	0.9914	0.079	-36.34
YOL121C_mRNA	4040	458.3	39.1	9.0	3.26	35.83	0.9785	0.0847	-32.57
YOL122C_mRNA	242	592.3	48.85	58.5	3.83	45.02	0.9959	0.1069	-41.19
YOL123W_mRNA	951	512.6	45.72	23.0	2.52	43.21	0.9916	0.1088	-40.69
YOL124C_mRNA	185	754.2	50.15	27.0	2.17	47.97	0.9838	0.0799	-45.8
YOL125W_mRNA	76	653.8	53.22	15.5	1.3	51.92	1.0	0.1144	-50.62
YOL126C_mRNA	40	819.9	60.42	74.5	4.38	56.05	1.0	0.101	-51.68
YOL127W_mRNA	16445	492.5	46.97	29.0	2.29	44.68	0.9825	0.0961	-42.39
YOL128C_mRNA	59	712.0	90.58	80.0	2.29	88.29	1.0	0.1674	-86.0
YOL129W_mRNA	393	559.7	49.91	67.0	4.09	45.82	0.9949	0.1026	-41.73
YOL130W_mRNA	183	732.5	52.59	59.0	2.76	49.83	0.9945	0.1122	-47.07
YOL132W_mRNA	14	416.4	60.29	67.0	8.86	51.43	1.0	0.1505	-42.57
YOL133W_mRNA	57	511.0	49.84	67.0	1.98	47.86	1.0	0.1065	-45.88
YOL134C_mRNA	86	541.5	50.51	58.5	3.41	47.1	1.0	0.0987	-43.7
YOL135C_mRNA	41	602.4	47.63	19.0	3.9	43.73	1.0	0.0924	-39.83
YOL136C_mRNA	224	891.8	51.66	68.0	2.45	49.21	0.9866	0.0875	-46.76
YOL137W_mRNA	98	657.0	59.44	73.0	6.96	52.48	1.0	0.1203	-45.52
YOL138C_mRNA	37	742.9	53.14	73.0	2.03	51.11	1.0	0.1157	-49.08
YOL139C_mRNA	3426	643.1	49.96	65.5	2.64	47.32	0.9895	0.0866	-44.68
YOL140W_mRNA	165	688.9	67.08	79.0	2.33	64.75	0.9939	0.1241	-62.42
YOL142W_mRNA	170	542.7	45.33	16.5	4.23	41.1	0.9941	0.0938	-36.87
YOL143C_mRNA	377	560.8	46.02	19.0	1.18	44.84	1.0	0.0868	-43.66
YOL144W_mRNA	45	495.9	47.91	22.0	7.0	40.91	1.0	0.0965	-33.91
YOL145C_mRNA	57	460.9	54.3	73.0	3.19	51.11	1.0	0.142	-47.91
YOL146W_mRNA	90	559.4	50.26	66.0	2.52	47.73	0.9889	0.0956	-45.21
YOL147C_mRNA	139	566.9	49.37	16.0	5.63	43.74	0.9928	0.0966	-38.11
YOL148C_mRNA	69	815.9	96.45	111.0	1.78	94.67	1.0	0.1729	-92.88
YOL149W_mRNA	295	659.9	86.97	89.0	3.52	83.45	0.9966	0.1495	-79.93
YOL150C_mRNA	76	738.0	40.38	14.0	1.99	38.39	0.9868	0.0694	-36.41
YOL151W_mRNA	80	654.1	52.79	70.0	3.05	49.74	1.0	0.1004	-46.69
YOL152W_mRNA	84	625.8	125.68	72.5	79.67	46.01	1.0	0.2792	33.65
YOL153C_mRNA	40	764.2	178.95	153.0	21.48	157.48	1.0	0.2953	-136.0
YOL154W_mRNA	29	727.4	63.66	74.0	18.79	44.86	1.0	0.0885	-26.07
YOL155C_mRNA	91	797.5	300.43	122.0	57.62	242.81	1.0	0.3401	-185.2
YOL155W-A_mRNA	110	436.9	312.34	304.5	203.78	108.55	1.0	0.698	95.23
YOL156W_mRNA	17	650.8	220.65	132.0	1.71	218.94	1.0	0.3941	-217.24
YOL157C_mRNA	20	731.8	135.65	141.0	1.95	133.7	1.0	0.1901	-131.75
YOL158C_mRNA	73	917.6	74.58	17.0	17.45	57.12	1.0	0.1133	-39.67
YOL159C-A_mRNA	126	511.2	81.06	66.0	27.15	53.91	0.9921	0.1442	-26.76
YOL159C_mRNA	128	586.2	68.33	17.0	26.44	41.89	0.9844	0.1142	-15.45
YOL160W_mRNA	5	659.0	372.2	363.0	205.2	167.0	1.0	0.5503	38.2
YOL162W_mRNA	17	535.0	158.76	143.0	80.82	77.94	1.0	0.2829	2.88
YOL163W_mRNA	13	853.3	506.23	510.0	110.31	395.92	1.0	0.5546	-285.62
YOL164W-A_mRNA	17	746.9	570.47	487.0	393.47	177.0	1.0	0.6924	216.47
YOL164W_mRNA	101	521.0	80.54	76.0	14.87	65.67	0.9901	0.1717	-50.8
YOR001W_mRNA	109	1017.6	55.0	61.0	6.5	48.5	0.9817	0.0895	-42.01
YOR002W_mRNA	271	799.0	51.95	66.0	4.65	47.31	0.9926	0.0904	-42.66
YOR003W_mRNA	117	469.9	64.51	69.0	8.23	56.28	1.0	0.1394	-48.05
YOR004W_mRNA	224	541.9	47.25	22.5	2.81	44.45	0.9955	0.1066	-41.64
YOR005C_mRNA	83	571.1	54.78	70.0	1.63	53.16	0.9759	0.1084	-51.53
YOR006C_mRNA	131	679.0	57.11	74.0	2.49	54.62	0.9847	0.0998	-52.13
YOR007C_mRNA	922	535.4	42.07	15.0	1.9	40.17	0.9881	0.0964	-38.27
YOR008C-A_mRNA	15	342.5	184.93	164.0	15.13	169.8	1.0	0.4737	-154.67
YOR008C_mRNA	260	711.0	43.19	15.0	3.47	39.72	0.9808	0.0823	-36.25
YOR009W_mRNA	19	600.6	97.16	79.0	34.74	62.42	1.0	0.1783	-27.68
YOR010C_mRNA	11	869.9	107.27	18.0	71.64	35.64	1.0	0.0998	36.0
YOR011W-A_mRNA	5	639.2	498.0	427.0	108.0	390.0	1.0	0.7801	-282.0
YOR011W_mRNA	74	611.4	81.51	76.0	34.03	47.49	1.0	0.2013	-13.46
YOR013W_mRNA	58	525.3	49.72	36.5	5.86	43.86	0.9655	0.1124	-38.0
YOR014W_mRNA	72	934.4	73.47	80.5	1.68	71.79	1.0	0.0955	-70.11
YOR015W_mRNA	127	858.3	52.89	50.0	5.97	46.92	0.9843	0.0784	-40.95
YOR016C_mRNA	275	604.2	42.99	16.0	3.94	39.05	1.0	0.0789	-35.11
YOR017W_mRNA	60	654.3	60.47	74.5	5.43	55.03	0.9667	0.1343	-49.6
YOR018W_mRNA	166	480.0	64.45	66.0	12.25	52.2	0.994	0.1537	-39.95
YOR019W_mRNA	55	531.9	54.35	70.0	2.56	51.78	1.0	0.1277	-49.22
YOR020C_mRNA	4502	438.4	41.65	15.0	2.84	38.81	0.9798	0.0913	-35.97
YOR020W-A_mRNA	358	485.7	70.94	70.0	17.25	53.69	1.0	0.1421	-36.44
YOR021C_mRNA	1347	689.6	58.52	21.0	3.52	54.99	0.9666	0.0899	-51.47
YOR022C_mRNA	24	863.1	70.75	41.5	0.88	69.88	1.0	0.1105	-69.0
YOR023C_mRNA	77	629.5	46.44	20.0	2.49	43.95	1.0	0.1044	-41.45
YOR025W_mRNA	29	901.0	70.45	74.0	2.45	68.0	0.9655	0.0917	-65.55
YOR026W_mRNA	91	533.0	47.76	20.0	1.66	46.1	1.0	0.1109	-44.44
YOR027W_mRNA	1053	826.1	49.4	19.0	2.91	46.49	0.9943	0.0785	-43.58
YOR028C_mRNA	60	469.2	57.8	73.0	5.0	52.8	1.0	0.1529	-47.8
YOR030W_mRNA	92	831.4	64.07	76.0	4.51	59.55	0.9783	0.106	-55.04
YOR032C_mRNA	91	748.4	79.93	85.0	7.21	72.73	1.0	0.1548	-65.52
YOR032W-A_mRNA	20	359.8	61.85	77.0	3.85	58.0	1.0	0.2344	-54.15
YOR033C_mRNA	76	725.4	50.39	15.0	7.84	42.55	1.0	0.0933	-34.71
YOR034C-A_mRNA	36	536.9	42.0	11.5	4.47	37.53	1.0	0.1009	-33.06
YOR034C_mRNA	112	778.0	72.74	70.0	16.65	56.09	0.9911	0.1096	-39.44
YOR035C_mRNA	25	1123.3	101.24	84.0	37.0	64.24	1.0	0.106	-27.24
YOR036W_mRNA	268	664.1	61.44	68.0	9.38	52.06	0.9963	0.1031	-42.67
YOR037W_mRNA	91	627.2	44.29	21.0	2.14	42.14	1.0	0.0944	-40.0
YOR038C_mRNA	68	656.7	51.38	68.5	3.68	47.71	1.0	0.0961	-44.03
YOR039W_mRNA	392	781.4	46.1	18.0	2.17	43.94	0.9923	0.0763	-41.77
YOR040W_mRNA	313	319.8	48.74	52.0	3.22	45.52	1.0	0.1528	-42.31
YOR041C_mRNA	174	350.9	44.28	16.0	8.86	35.42	1.0	0.1551	-26.56
YOR042W_mRNA	49	579.4	37.29	12.0	1.59	35.69	0.9796	0.0845	-34.1
YOR043W_mRNA	218	735.9	47.04	25.5	2.93	44.11	0.9954	0.0889	-41.18
YOR044W_mRNA	148	632.9	50.61	21.5	5.33	45.28	0.9797	0.0925	-39.95
YOR045W_mRNA	1335	371.3	46.43	20.0	2.11	44.32	0.9978	0.1201	-42.21
YOR046C_mRNA	437	813.7	44.6	15.0	2.86	41.74	0.9977	0.0658	-38.88
YOR047C_mRNA	134	661.8	47.93	13.0	4.51	43.41	0.9851	0.0926	-38.9
YOR048C_mRNA	246	697.2	59.5	52.5	12.35	47.14	0.9837	0.1211	-34.79
YOR049C_mRNA	28	853.9	112.25	80.0	2.89	109.36	1.0	0.125	-106.46
YOR050C_mRNA	207	581.9	55.16	15.0	12.46	42.7	0.9952	0.1022	-30.24
YOR051C_mRNA	323	925.9	49.4	22.0	2.9	46.5	0.9845	0.0722	-43.59
YOR052C_mRNA	888	647.5	50.66	63.0	2.39	48.28	0.9989	0.0854	-45.89
YOR053W_mRNA	95	231.9	55.15	71.0	7.15	48.0	1.0	0.2163	-40.85
YOR056C_mRNA	244	609.4	45.09	16.5	1.34	43.75	0.9918	0.0869	-42.41
YOR057W_mRNA	77	535.0	40.48	21.0	3.1	37.38	1.0	0.1033	-34.27
YOR058C_mRNA	102	709.4	89.57	89.0	2.95	86.62	1.0	0.1574	-83.67
YOR059C_mRNA	131	734.9	61.84	65.0	9.06	52.78	0.9847	0.1216	-43.72
YOR060C_mRNA	13	716.8	46.38	31.0	2.15	44.23	1.0	0.0658	-42.08
YOR061W_mRNA	393	639.7	44.4	16.0	1.77	42.63	1.0	0.0894	-40.85
YOR062C_mRNA	38	565.2	35.18	14.5	2.05	33.13	1.0	0.0708	-31.08
YOR063W_mRNA	11375	674.6	42.49	13.0	2.1	40.39	0.9936	0.0793	-38.29
YOR064C_mRNA	40	529.5	57.58	39.5	11.2	46.38	1.0	0.1455	-35.17
YOR065W_mRNA	374	751.8	56.97	69.0	6.41	50.56	0.9973	0.1053	-44.15
YOR066W_mRNA	66	588.4	51.21	24.0	9.23	41.98	0.9697	0.1052	-32.76
YOR067C_mRNA	200	634.4	50.4	64.5	3.26	47.13	0.99	0.1121	-43.86
YOR069W_mRNA	156	706.7	60.58	56.0	9.56	51.02	0.9744	0.1	-41.46
YOR070C_mRNA	55	565.5	36.47	13.0	2.18	34.29	0.9636	0.083	-32.11
YOR071C_mRNA	105	768.0	90.46	66.0	4.0	86.46	1.0	0.126	-82.46
YOR072W-A_mRNA	6	396.7	233.33	225.0	1.33	232.0	1.0	0.5777	-230.67
YOR073W-A_mRNA	49	607.5	57.8	67.0	2.35	55.45	1.0	0.1066	-53.1
YOR073W_mRNA	48	639.2	59.02	76.5	2.33	56.69	1.0	0.1095	-54.35
YOR074C_mRNA	32	607.3	48.91	68.5	1.94	46.97	1.0	0.118	-45.03
YOR075W_mRNA	180	751.5	48.86	19.5	4.43	44.43	1.0	0.0776	-39.99
YOR076C_mRNA	84	765.1	57.58	71.0	2.17	55.42	1.0	0.0936	-53.25
YOR077W_mRNA	108	436.2	49.0	28.0	2.19	46.81	0.9907	0.1327	-44.61
YOR078W_mRNA	38	435.1	51.0	33.0	8.13	42.87	0.9211	0.1259	-34.74
YOR079C_mRNA	221	798.0	91.29	87.0	2.03	89.27	1.0	0.1349	-87.24
YOR080W_mRNA	171	651.1	47.32	17.0	4.17	43.15	0.9883	0.0982	-38.98
YOR081C_mRNA	45	995.3	60.58	36.0	5.02	55.56	0.9778	0.0866	-50.53
YOR084W_mRNA	40	865.9	47.1	20.0	6.78	40.33	1.0	0.0829	-33.55
YOR085W_mRNA	177	726.5	52.07	72.0	3.02	49.05	0.9944	0.0919	-46.03
YOR086C_mRNA	178	894.0	50.88	27.5	1.88	49.0	0.9888	0.078	-47.12
YOR087W_mRNA	53	898.0	46.47	15.0	1.75	44.72	0.9811	0.0785	-42.96
YOR089C_mRNA	210	546.1	64.73	74.5	2.76	61.97	1.0	0.1276	-59.21
YOR090C_mRNA	66	853.3	53.23	21.5	2.59	50.64	1.0	0.0752	-48.05
YOR091W_mRNA	85	606.7	54.22	45.0	2.51	51.72	1.0	0.1309	-49.21
YOR092W_mRNA	95	685.7	53.87	67.0	9.42	44.45	1.0	0.1263	-35.03
YOR093C_mRNA	85	744.8	47.07	15.0	2.53	44.54	0.9882	0.0909	-42.01
YOR094W_mRNA	202	574.5	39.95	10.0	1.5	38.45	0.9752	0.083	-36.94
YOR095C_mRNA	643	748.8	51.64	54.0	3.5	48.14	0.9907	0.0754	-44.64
YOR096W_mRNA	11802	579.1	39.73	8.0	2.11	37.62	0.939	0.0736	-35.52
YOR097C_mRNA	222	372.4	48.22	45.5	2.09	46.12	0.973	0.1482	-44.03
YOR098C_mRNA	63	799.1	61.38	71.0	1.84	59.54	0.9524	0.1072	-57.7
YOR099W_mRNA	287	844.1	49.37	62.0	1.93	47.44	0.993	0.0807	-45.51
YOR100C_mRNA	7	638.9	42.0	32.0	12.57	29.43	1.0	0.0974	-16.86
YOR101W_mRNA	170	746.1	59.54	77.0	2.88	56.66	0.9941	0.1009	-53.78
YOR102W_mRNA	249	441.4	47.24	49.0	3.01	44.22	1.0	0.1111	-41.21
YOR103C_mRNA	356	573.1	50.24	69.0	2.28	47.96	0.9972	0.0941	-45.68
YOR104W_mRNA	29	719.2	49.31	38.0	2.93	46.38	1.0	0.082	-43.45
YOR105W_mRNA	149	691.5	56.52	37.0	7.26	49.26	0.9933	0.1012	-42.0
YOR106W_mRNA	82	537.6	69.38	77.0	11.37	58.01	1.0	0.1497	-46.65
YOR107W_mRNA	101	501.6	50.13	63.0	3.14	46.99	0.9901	0.1262	-43.85
YOR108W_mRNA	591	684.1	48.07	57.0	3.27	44.8	0.9882	0.0927	-41.53
YOR109W_mRNA	170	694.7	58.8	69.0	3.92	54.88	0.9706	0.1233	-50.96
YOR110W_mRNA	56	644.8	44.98	11.0	1.93	43.05	1.0	0.083	-41.12
YOR111W_mRNA	113	682.9	52.57	67.0	2.32	50.25	0.9912	0.095	-47.93
YOR112W_mRNA	45	1081.5	42.36	13.0	1.69	40.67	1.0	0.0821	-38.98
YOR113W_mRNA	23	871.9	52.61	34.0	14.04	38.57	1.0	0.1615	-24.52
YOR114W_mRNA	59	551.2	46.44	12.0	1.02	45.42	1.0	0.101	-44.41
YOR115C_mRNA	390	698.7	43.88	14.0	2.68	41.19	0.9077	0.0719	-38.51
YOR116C_mRNA	317	703.9	52.03	61.0	4.19	47.84	0.9779	0.088	-43.64
YOR117W_mRNA	387	785.7	49.84	24.0	1.96	47.88	0.9948	0.0901	-45.93
YOR118W_mRNA	112	873.1	61.02	71.0	3.53	57.49	0.9911	0.0992	-53.96
YOR119C_mRNA	89	545.5	47.33	25.0	5.87	41.46	1.0	0.0991	-35.6
YOR120W_mRNA	118	672.4	55.52	69.0	5.56	49.96	1.0	0.1138	-44.4
YOR121C_mRNA	832	481.9	53.41	46.0	13.77	39.64	0.9988	0.1172	-25.86
YOR122C_mRNA	2516	582.0	55.04	71.5	3.71	51.34	0.9936	0.0957	-47.63
YOR123C_mRNA	10	420.7	55.5	13.5	2.2	53.3	0.8	0.2045	-51.1
YOR124C_mRNA	167	644.0	47.25	26.0	2.16	45.1	0.994	0.0919	-42.94
YOR125C_mRNA	166	661.5	47.4	38.5	4.02	43.38	0.994	0.0834	-39.36
YOR126C_mRNA	61	606.4	44.44	30.0	2.18	42.26	0.9836	0.0857	-40.08
YOR127W_mRNA	124	611.5	45.85	38.5	1.97	43.89	0.9839	0.1122	-41.92
YOR128C_mRNA	47	879.7	42.68	13.0	2.57	40.11	1.0	0.068	-37.53
YOR129C_mRNA	27	525.7	63.78	77.0	2.41	61.37	1.0	0.1612	-58.96
YOR130C_mRNA	339	717.5	49.39	32.0	2.13	47.27	0.9794	0.0841	-45.14
YOR131C_mRNA	225	553.6	63.34	71.0	17.36	45.99	0.9956	0.1635	-28.63
YOR132W_mRNA	100	728.1	33.91	10.0	1.84	32.07	0.99	0.0664	-30.23
YOR133W_mRNA	3406	876.1	52.36	20.0	3.11	49.25	0.9383	0.0765	-46.14
YOR134W_mRNA	48	554.1	81.81	67.5	28.88	52.94	1.0	0.1727	-24.06
YOR135C_mRNA	58	1125.9	108.9	124.5	3.83	105.07	1.0	0.099	-101.24
YOR136W_mRNA	288	745.5	45.23	17.0	3.53	41.7	0.9965	0.0852	-38.17
YOR137C_mRNA	90	870.3	92.49	101.0	14.02	78.47	1.0	0.1436	-64.44
YOR138C_mRNA	125	752.8	54.83	65.0	3.98	50.85	1.0	0.1054	-46.86
YOR140W_mRNA	27	924.6	49.41	66.0	1.7	47.7	1.0	0.0912	-46.0
YOR141C_mRNA	103	667.4	48.88	64.0	1.74	47.15	1.0	0.1096	-45.41
YOR142W-B_mRNA	1013	1303.6	296.16	327.0	4.01	292.16	0.9951	0.2806	-288.15
YOR142W_mRNA	375	730.2	54.52	41.0	7.36	47.16	0.9973	0.1061	-39.8
YOR143C_mRNA	221	812.6	52.27	56.0	3.94	48.33	0.9955	0.0722	-44.38
YOR144C_mRNA	30	565.3	60.33	68.5	2.43	57.9	1.0	0.1218	-55.47
YOR145C_mRNA	214	566.1	45.35	17.0	2.58	42.76	1.0	0.0898	-40.18
YOR146W_mRNA	142	563.3	52.9	67.5	4.1	48.8	0.993	0.108	-44.7
YOR147W_mRNA	146	854.0	58.64	76.0	1.99	56.65	1.0	0.0922	-54.66
YOR148C_mRNA	125	431.9	47.0	21.0	2.11	44.89	0.992	0.12	-42.78
YOR149C_mRNA	67	562.3	84.45	72.0	14.94	69.51	1.0	0.1763	-54.57
YOR150W_mRNA	277	520.5	46.8	18.0	2.78	44.03	0.9856	0.0941	-41.25
YOR151C_mRNA	808	747.3	61.4	69.0	2.14	59.26	0.9802	0.1093	-57.12
YOR152C_mRNA	82	580.6	71.4	75.5	17.98	53.43	1.0	0.1589	-35.45
YOR153W_mRNA	937	826.5	51.08	36.0	4.49	46.59	0.9968	0.0932	-42.09
YOR154W_mRNA	78	702.6	52.13	63.0	3.06	49.06	0.9872	0.1007	-46.0
YOR155C_mRNA	98	874.2	57.96	42.0	3.05	54.91	1.0	0.0825	-51.86
YOR156C_mRNA	22	730.8	83.45	83.0	4.14	79.32	1.0	0.1758	-75.18
