transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YNR055C	155	829.0	183.46	154.0	31.64	151.82	1.0	0.273	-120.18
YNR056C	20	534.4	91.8	68.0	6.15	85.65	1.0	0.2187	-79.5
YNR057C	23	579.0	152.52	121.0	19.0	133.52	1.0	0.2691	-114.52
YNR058W	22	704.2	162.64	141.5	11.82	150.82	1.0	0.3084	-139.0
YNR059W	55	764.1	161.6	151.0	10.44	151.16	1.0	0.2618	-140.73
YNR060W	21	900.1	89.81	75.0	9.1	80.71	0.9524	0.1799	-71.62
YNR061C	204	764.9	374.15	382.5	29.54	344.61	1.0	0.5267	-315.06
YNR062C	20	1030.0	547.85	294.0	64.05	483.8	1.0	0.5197	-419.75
YNR063W	5	1651.2	438.6	449.0	15.8	422.8	1.0	0.2116	-407.0
YNR064C	15	952.6	331.6	286.0	118.2	213.4	1.0	0.2982	-95.2
YNR065C	95	820.4	108.87	89.0	21.72	87.16	1.0	0.1956	-65.44
YNR066C	24	740.9	355.38	127.0	15.62	339.75	1.0	0.4082	-324.12
YNR067C	251	604.1	138.61	120.0	21.12	117.49	0.996	0.2808	-96.37
YNR068C	101	814.6	384.32	313.0	121.7	262.61	1.0	0.486	-140.91
YNR069C	62	997.0	420.39	217.0	79.44	340.95	1.0	0.3819	-261.52
YNR075W	31	588.8	215.32	75.0	23.32	192.0	0.9677	0.2431	-168.68
YOL001W	43	681.9	243.35	193.0	74.3	169.05	1.0	0.3796	-94.74
YOL002C	555	797.0	109.75	89.0	8.0	101.74	0.9892	0.169	-93.74
YOL003C	61	674.6	193.64	156.0	3.33	190.31	1.0	0.3595	-186.98
YOL004W	187	938.1	151.0	129.0	5.47	145.53	0.9947	0.2453	-140.06
YOL005C	153	441.6	125.63	124.0	21.01	104.63	1.0	0.2861	-83.62
YOL006C	96	599.0	191.28	164.0	4.08	187.2	1.0	0.3971	-183.11
YOL007C	72	1083.3	393.5	419.5	31.46	362.04	1.0	0.3963	-330.58
YOL008W	102	557.7	209.25	206.5	8.63	200.63	1.0	0.4186	-192.0
YOL009C	55	641.2	149.82	139.0	19.13	130.69	1.0	0.2578	-111.56
YOL010W	196	619.1	139.78	120.0	4.79	134.99	0.9949	0.2836	-130.2
YOL011W	53	908.0	288.09	283.0	79.85	208.25	1.0	0.371	-128.4
YOL012C	198	633.4	275.51	265.0	58.85	216.66	1.0	0.4287	-157.81
YOL013C	92	720.5	111.36	109.5	18.51	92.85	0.9891	0.2171	-74.34
YOL013W-A	24	287.8	169.83	175.0	22.79	147.04	1.0	0.5653	-124.25
YOL014W	337	536.3	265.97	249.0	37.53	228.43	1.0	0.4904	-190.9
YOL015W	24	685.9	182.83	156.5	42.92	139.92	1.0	0.2846	-97.0
YOL016C	1128	686.4	145.05	136.0	3.92	141.12	0.9973	0.2748	-137.2
YOL017W	27	694.1	123.37	109.0	20.85	102.52	1.0	0.2354	-81.67
YOL018C	67	767.0	253.24	261.0	8.12	245.12	1.0	0.3823	-237.0
YOL019W	52	906.0	223.81	225.0	26.52	197.29	0.9808	0.3406	-170.77
YOL020W	181	819.2	164.57	168.0	16.36	148.21	0.9945	0.2725	-131.85
YOL021C	202	734.6	141.8	125.5	6.28	135.52	1.0	0.2751	-129.24
YOL022C	264	748.6	143.67	121.0	4.82	138.85	1.0	0.253	-134.03
YOL023W	36	636.3	219.47	212.5	3.08	216.39	1.0	0.4238	-213.31
YOL025W	64	733.4	110.34	106.0	7.06	103.28	1.0	0.1764	-96.22
YOL026C	90	404.5	136.11	130.0	4.8	131.31	1.0	0.3464	-126.51
YOL027C	59	553.0	197.17	197.0	3.66	193.51	0.9831	0.422	-189.85
YOL029C	78	705.2	284.77	171.0	144.87	139.9	1.0	0.3669	4.97
YOL030W	286	945.8	207.66	213.0	9.96	197.7	1.0	0.2905	-187.74
YOL031C	117	725.3	124.4	124.0	11.78	112.62	0.9915	0.228	-100.85
YOL032W	262	586.8	113.97	109.0	17.61	96.35	1.0	0.2232	-78.74
YOL033W	57	825.1	148.53	149.0	8.37	140.16	1.0	0.2376	-131.79
YOL034W	59	710.7	140.76	149.0	2.44	138.32	1.0	0.2831	-135.88
YOL035C	78	357.3	126.17	126.5	11.29	114.87	1.0	0.3574	-103.58
YOL036W	74	1201.9	210.46	169.5	36.08	174.38	1.0	0.2095	-138.3
YOL038C-A	29	348.3	262.9	254.0	63.72	199.17	1.0	0.7512	-135.45
YOL038W	347	661.4	114.01	92.0	9.1	104.92	0.9971	0.1942	-95.82
YOL039W	3254	524.9	244.6	251.0	10.28	234.32	0.9997	0.472	-224.04
YOL040C	4884	504.7	159.78	152.0	15.41	144.37	0.9998	0.33	-128.96
YOL041C	219	632.0	161.4	156.0	3.71	157.69	0.9909	0.3388	-153.99
YOL042W	120	858.5	248.92	257.0	22.48	226.43	1.0	0.3371	-203.95
YOL043C	29	864.7	167.0	182.0	21.66	145.34	1.0	0.2479	-123.69
YOL044W	75	795.6	131.12	138.0	13.83	117.29	1.0	0.202	-103.47
YOL045W	149	927.5	167.18	148.0	8.6	158.58	0.9933	0.2347	-149.97
YOL047C	13	389.8	138.54	150.0	7.62	130.92	1.0	0.3957	-123.31
YOL048C	186	674.0	135.31	140.5	12.76	122.55	0.9946	0.2436	-109.78
YOL049W	291	804.3	163.8	168.0	9.63	154.18	1.0	0.2756	-144.55
YOL050C	69	414.3	227.72	211.0	2.99	224.74	1.0	0.5577	-221.75
YOL051W	73	987.3	236.52	233.0	7.05	229.47	1.0	0.2787	-222.41
YOL052C	86	846.5	156.27	153.5	9.07	147.2	1.0	0.239	-138.13
YOL052C-A	69	510.2	335.61	342.0	21.99	313.62	1.0	0.6547	-291.64
YOL053W	126	855.3	147.3	137.0	2.29	145.02	1.0	0.2045	-142.73
YOL054W	24	477.6	187.83	180.5	3.46	184.38	1.0	0.4346	-180.92
YOL055C	54	782.2	160.15	145.5	25.11	135.04	1.0	0.2622	-109.93
YOL056W	89	687.4	205.11	179.0	11.55	193.56	1.0	0.3445	-182.01
YOL057W	174	855.3	192.66	207.0	4.0	188.66	1.0	0.3047	-184.66
YOL058W	437	871.5	187.46	198.0	15.47	171.99	1.0	0.2863	-156.52
YOL059W	273	936.7	198.04	201.0	2.17	195.87	0.9963	0.2595	-193.7
YOL060C	89	787.1	271.6	276.0	4.29	267.3	0.9888	0.4451	-263.01
YOL061W	418	811.1	174.51	166.0	8.39	166.12	0.9976	0.2859	-157.73
YOL062C	188	814.1	122.28	107.0	2.46	119.82	1.0	0.199	-117.36
YOL063C	52	891.2	81.23	57.0	4.65	76.58	1.0	0.1305	-71.92
YOL064C	429	861.3	147.26	129.0	7.12	140.14	0.9977	0.2113	-133.02
YOL065C	47	729.4	136.91	148.0	6.26	130.66	1.0	0.245	-124.4
YOL066C	29	695.5	95.21	83.0	5.14	90.07	0.9655	0.1695	-84.93
YOL068C	125	920.0	261.94	215.0	62.78	199.17	1.0	0.3144	-136.39
YOL069W	49	462.7	130.04	140.0	57.39	72.65	1.0	0.3422	-15.27
YOL070C	106	807.9	197.71	203.0	3.4	194.31	1.0	0.3477	-190.92
YOL071W	132	570.6	170.9	166.5	4.04	166.86	1.0	0.3097	-162.83
YOL072W	30	759.7	137.37	126.0	3.13	134.23	1.0	0.2479	-131.1
YOL073C	72	669.7	115.96	122.0	6.29	109.67	1.0	0.2164	-103.38
YOL075C	61	1033.9	239.26	215.0	4.16	235.1	1.0	0.2832	-230.93
YOL076W	142	967.0	161.52	159.0	11.86	149.66	1.0	0.2596	-137.8
YOL077C	1116	773.1	151.6	142.0	10.41	141.19	0.9982	0.2277	-130.78
YOL077W-A	1696	365.5	174.27	177.0	17.94	156.33	1.0	0.468	-138.39
YOL078W	49	764.2	113.49	95.0	7.76	105.73	1.0	0.1936	-97.98
YOL080C	119	792.1	224.78	229.0	14.98	209.8	1.0	0.3215	-194.82
YOL081W	982	894.4	141.61	137.5	5.85	135.76	0.9898	0.2224	-129.91
YOL082W	107	766.3	159.33	152.0	24.44	134.89	1.0	0.2563	-110.45
YOL083W	19	894.3	154.63	171.0	32.84	121.79	1.0	0.2068	-88.95
YOL084W	6	731.3	197.67	210.5	2.17	195.5	1.0	0.2998	-193.33
YOL086C	21033	763.8	133.08	129.0	8.29	124.78	0.9986	0.2247	-116.49
YOL086W-A	58	399.3	152.91	157.0	24.45	128.47	1.0	0.3704	-104.02
YOL087C	93	758.2	167.08	135.0	8.1	158.98	0.9892	0.2867	-150.88
YOL088C	79	713.7	192.09	183.0	11.57	180.52	1.0	0.3126	-168.95
YOL089C	49	826.1	161.08	169.0	5.57	155.51	1.0	0.2801	-149.94
YOL090W	167	883.9	125.17	109.0	4.01	121.17	0.988	0.2192	-117.16
YOL091W	43	612.5	128.37	110.0	13.65	114.72	1.0	0.22	-101.07
YOL092W	272	669.5	103.82	112.5	7.89	95.93	1.0	0.1915	-88.03
YOL093W	104	633.6	151.01	129.5	6.27	144.74	1.0	0.2822	-138.47
YOL094C	90	587.1	85.53	60.0	7.13	78.4	1.0	0.1823	-71.27
YOL095C	32	761.8	107.38	102.0	6.59	100.78	1.0	0.194	-94.19
YOL096C	80	619.8	152.05	152.0	5.21	146.84	1.0	0.2885	-141.62
YOL097C	498	763.7	141.19	141.0	4.66	136.54	1.0	0.2501	-131.88
YOL097W-A	22	413.9	251.18	257.0	130.77	120.41	1.0	0.6028	10.36
YOL098C	295	1055.6	286.84	288.0	4.74	282.1	0.9932	0.3915	-277.37
YOL099C	53	329.3	117.38	99.0	19.83	97.55	1.0	0.3827	-77.72
YOL100W	39	979.0	140.54	153.0	11.97	128.56	1.0	0.1727	-116.59
YOL101C	153	667.3	142.87	148.0	8.31	134.56	1.0	0.2565	-126.25
YOL102C	128	680.6	147.18	135.0	4.13	143.05	1.0	0.2382	-138.91
YOL103W	242	970.8	204.89	203.0	19.48	185.41	1.0	0.2805	-165.94
YOL103W-A	14	514.5	134.29	118.0	28.5	105.79	1.0	0.2809	-77.29
YOL103W-B	1196	1013.6	250.08	320.0	3.35	246.73	0.9799	0.2913	-243.38
YOL104C	32	838.0	409.59	421.5	122.25	287.34	1.0	0.4989	-165.09
YOL105C	71	666.9	205.82	203.0	42.23	163.59	1.0	0.3862	-121.37
YOL106W	945	422.1	181.61	170.0	120.7	60.91	1.0	0.3948	59.79
YOL107W	59	593.3	126.85	75.0	14.63	112.22	1.0	0.2167	-97.59
YOL108C	97	575.5	246.53	227.0	4.25	242.28	0.9897	0.4491	-238.03
YOL109W	7930	527.7	226.17	223.0	23.12	203.04	0.9997	0.4313	-179.92
YOL110W	36	720.4	189.81	174.5	8.0	181.81	1.0	0.2821	-173.81
YOL111C	74	635.9	141.95	135.5	29.66	112.28	1.0	0.2369	-82.62
YOL112W	20	663.4	114.3	98.5	6.8	107.5	1.0	0.2201	-100.7
YOL113W	149	666.9	133.01	107.0	6.01	127.0	1.0	0.2708	-120.99
YOL114C	15	532.3	102.6	60.0	1.4	101.2	1.0	0.1871	-99.8
YOL115W	91	553.4	109.86	115.0	21.08	88.78	1.0	0.2459	-67.7
YOL116W	94	759.3	297.5	267.5	59.06	238.44	1.0	0.4454	-179.37
YOL117W	53	967.5	159.11	101.0	2.0	157.11	1.0	0.1939	-155.11
YOL118C	222	488.0	268.04	268.5	5.92	262.12	1.0	0.5223	-256.19
YOL119C	187	745.8	135.74	147.0	4.93	130.81	0.9786	0.2415	-125.89
YOL120C	5040	600.7	208.12	210.0	85.44	122.68	0.999	0.345	-37.24
YOL121C	3934	466.2	119.46	107.0	19.93	99.53	0.9995	0.2644	-79.59
YOL122C	198	665.4	200.98	203.0	3.48	197.49	0.9949	0.3872	-194.01
YOL123W	350	814.0	246.06	207.0	117.11	128.95	1.0	0.3888	-11.85
YOL124C	171	799.1	153.3	150.0	4.67	148.63	0.9942	0.2395	-143.95
YOL125W	70	689.0	82.67	77.0	4.13	78.54	1.0	0.1728	-74.41
YOL126C	34	920.0	256.82	274.0	24.74	232.09	1.0	0.3044	-207.35
YOL127W	16179	496.9	134.38	124.0	16.67	117.7	0.9996	0.2765	-101.03
YOL128C	45	847.1	244.16	241.0	13.47	230.69	1.0	0.3502	-217.22
YOL129W	342	609.7	184.42	176.0	7.4	177.02	1.0	0.3267	-169.62
YOL130W	85	1203.4	387.55	388.0	5.15	382.4	0.9882	0.392	-377.25
YOL132W	12	456.5	103.17	94.5	5.33	97.83	1.0	0.2603	-92.5
YOL133W	90	659.0	355.27	360.0	11.86	343.41	1.0	0.5507	-331.56
YOL135C	39	619.7	155.26	160.0	6.28	148.97	1.0	0.2634	-142.69
YOL136C	164	1113.1	416.43	394.0	61.87	354.56	0.9939	0.4235	-292.69
YOL137W	80	746.6	216.95	238.0	20.64	196.31	1.0	0.3429	-175.68
YOL138C	34	793.0	84.29	77.5	2.18	82.12	1.0	0.1492	-79.94
YOL139C	3236	667.4	178.63	180.0	24.62	154.01	0.9997	0.2916	-129.38
YOL140W	157	711.9	160.99	160.0	17.69	143.3	0.9936	0.2898	-125.61
YOL142W	164	555.9	102.68	78.5	3.85	98.84	1.0	0.2083	-94.99
YOL143C	372	566.6	136.77	123.0	22.92	113.85	1.0	0.2543	-90.94
YOL144W	44	505.0	98.27	76.0	9.18	89.09	1.0	0.2186	-79.91
YOL145C	51	477.8	140.16	128.0	3.78	136.37	1.0	0.3887	-132.59
YOL146W	86	577.7	112.86	116.0	2.66	110.2	1.0	0.2074	-107.53
YOL147C	122	614.4	183.08	163.5	10.74	172.34	1.0	0.3386	-161.61
YOL148C	68	824.4	123.34	136.0	3.84	119.5	1.0	0.2193	-115.66
YOL149W	284	676.1	148.35	149.5	7.77	140.58	0.9965	0.242	-132.81
YOL150C	39	290.6	56.92	70.0	7.72	49.21	1.0	0.1965	-41.49
YOL151W	117	829.7	111.62	88.0	4.58	107.04	0.9915	0.1498	-102.46
YOL152W	53	772.6	146.83	132.0	8.15	138.68	1.0	0.2674	-130.53
YOL153C	40	764.2	178.95	153.0	21.48	157.48	1.0	0.2953	-136.0
YOL154W	27	771.7	256.37	207.0	100.44	155.93	1.0	0.3427	-55.48
YOL155C	72	897.6	387.07	229.0	99.12	287.94	1.0	0.4198	-188.82
YOL155W-A	110	436.9	312.34	304.5	203.78	108.55	1.0	0.698	95.23
YOL156W	14	628.8	204.57	131.0	1.43	203.14	1.0	0.3766	-201.71
YOL157C	51	620.6	164.98	157.0	1.61	163.37	1.0	0.2934	-161.76
YOL158C	61	1034.9	226.49	196.0	12.03	214.46	1.0	0.2943	-202.43
YOL159C	114	598.8	175.73	155.5	56.57	119.16	1.0	0.2852	-62.59
YOL159C-A	76	543.1	340.01	276.5	105.3	234.71	1.0	0.5684	-129.41
YOL160W	6	641.7	373.5	371.5	231.83	141.67	1.0	0.5727	90.17
YOL162W	17	535.0	158.76	143.0	80.82	77.94	1.0	0.2829	2.88
YOL163W	13	853.3	506.23	510.0	110.31	395.92	1.0	0.5546	-285.62
YOL164W	43	799.1	223.93	180.0	21.28	202.65	1.0	0.3144	-181.37
YOL164W-A	17	746.9	570.47	487.0	393.47	177.0	1.0	0.6924	216.47
YOR001W	103	1061.5	128.94	128.0	4.97	123.97	0.9903	0.1892	-119.0
YOR002W	221	909.7	184.03	158.0	8.03	176.0	1.0	0.2775	-167.97
YOR003W	76	592.4	236.91	215.0	15.37	221.54	1.0	0.4522	-206.17
YOR004W	180	617.0	195.89	190.0	11.19	184.71	1.0	0.3786	-173.52
YOR005C	79	588.7	117.57	113.0	1.67	115.9	0.9747	0.2342	-114.23
YOR006C	124	704.4	143.37	146.5	13.14	130.23	0.9919	0.2437	-117.1
YOR007C	785	588.6	171.95	166.0	2.87	169.08	0.9924	0.3452	-166.21
YOR008C	188	870.9	348.16	325.5	38.63	309.53	0.9947	0.4605	-270.89
YOR008C-A	15	342.5	184.93	164.0	15.13	169.8	1.0	0.4737	-154.67
YOR009W	16	621.8	190.25	200.5	0.38	189.88	1.0	0.4168	-189.5
YOR010C	10	927.4	357.8	245.0	239.2	118.6	1.0	0.3658	120.6
YOR011W	46	766.0	120.09	103.0	2.28	117.8	1.0	0.19	-115.52
YOR011W-A	5	639.2	498.0	427.0	108.0	390.0	1.0	0.7801	-282.0
YOR012W	12	698.2	391.67	387.5	63.75	327.92	1.0	0.5513	-264.17
YOR013W	37	538.3	201.81	142.0	84.76	117.05	0.973	0.3428	-32.3
YOR014W	123	1148.3	368.67	366.0	19.94	348.73	0.9919	0.3503	-328.79
YOR015W	123	483.6	206.98	193.0	123.61	83.37	1.0	0.4078	40.24
YOR016C	190	695.3	219.63	216.0	35.3	184.33	1.0	0.3325	-149.03
YOR017W	48	754.3	176.12	193.0	8.65	167.48	1.0	0.3239	-158.83
YOR018W	135	518.4	162.1	164.0	5.0	157.1	1.0	0.4099	-152.1
YOR019W	71	587.5	152.77	104.0	28.58	124.2	1.0	0.2714	-95.62
YOR020C	4305	446.2	152.58	135.0	17.23	135.34	1.0	0.3425	-118.11
YOR020W-A	296	510.2	275.83	259.0	49.43	226.4	1.0	0.5349	-176.97
YOR021C	1225	724.7	208.9	192.0	15.3	193.6	1.0	0.3079	-178.29
YOR022C	54	661.4	102.06	84.0	2.0	100.06	1.0	0.1822	-98.06
YOR023C	69	680.5	91.99	68.0	2.78	89.2	1.0	0.1997	-86.42
YOR025W	34	831.1	196.76	166.5	3.59	193.18	1.0	0.3219	-189.59
YOR026W	69	606.9	159.28	176.0	2.1	157.17	1.0	0.2906	-155.07
YOR027W	996	860.0	137.63	120.0	4.89	132.74	0.998	0.2101	-127.85
YOR028C	29	668.7	332.07	375.0	10.66	321.41	1.0	0.5348	-310.76
YOR030W	37	1393.6	577.43	619.0	48.84	528.59	0.973	0.4276	-479.76
YOR031W	42	467.6	273.19	213.5	111.5	161.69	1.0	0.5462	-50.19
YOR032C	76	851.3	207.32	193.5	32.79	174.53	1.0	0.3094	-141.74
YOR033C	79	702.1	103.34	96.0	15.92	87.42	1.0	0.2039	-71.49
YOR034C	110	794.2	166.01	134.5	25.93	140.08	1.0	0.2615	-114.15
YOR034C-A	13	314.3	169.54	160.0	88.54	81.0	1.0	0.5091	7.54
YOR035C	45	946.2	211.87	206.0	24.6	187.27	1.0	0.2718	-162.67
YOR036W	255	685.8	125.87	115.0	11.94	113.93	0.9961	0.207	-101.99
YOR037W	84	661.0	136.44	126.5	6.5	129.94	1.0	0.2653	-123.44
YOR038C	67	659.1	102.27	100.0	10.33	91.94	1.0	0.1957	-81.61
YOR039W	322	887.7	346.63	342.5	56.04	290.59	1.0	0.4314	-234.54
YOR040W	61	552.8	251.93	248.0	121.79	130.15	1.0	0.5209	-8.36
YOR042W	86	654.3	144.57	141.0	20.71	123.86	0.9884	0.284	-103.15
YOR043W	189	810.8	237.98	209.0	59.78	178.21	1.0	0.3576	-118.43
YOR044W	121	713.2	343.4	326.0	125.16	218.25	1.0	0.4793	-93.09
YOR045W	1102	393.7	216.08	209.0	19.0	197.08	1.0	0.5435	-178.08
YOR046C	429	823.9	110.44	92.0	5.66	104.78	0.9977	0.1724	-99.12
YOR047C	112	739.9	226.34	181.5	32.48	193.86	0.9911	0.3858	-161.38
YOR048C	214	759.9	151.95	150.0	3.79	148.15	0.986	0.2873	-144.36
YOR049C	25	979.2	347.6	256.0	54.24	293.36	1.0	0.3496	-239.12
YOR050C	14	576.0	347.14	192.0	167.0	180.14	1.0	0.5618	-13.14
YOR051C	448	877.8	183.95	180.5	7.29	176.67	0.9933	0.2595	-169.38
YOR052C	752	710.7	339.57	340.5	60.16	279.41	1.0	0.4873	-219.26
YOR056C	239	619.0	93.52	65.0	2.74	90.78	0.9958	0.1848	-88.04
YOR057W	64	610.0	112.06	97.5	7.31	104.75	1.0	0.2328	-97.44
YOR058C	81	806.0	299.23	300.0	5.32	293.91	1.0	0.4457	-288.59
YOR059C	118	773.9	167.47	122.5	65.98	101.49	0.9915	0.2295	-35.51
YOR060C	21	620.5	146.33	122.0	11.24	135.1	1.0	0.2354	-123.86
YOR061W	290	775.9	271.17	260.5	29.0	242.17	1.0	0.4236	-213.18
YOR062C	40	556.9	114.4	98.0	31.2	83.2	1.0	0.2447	-52.0
YOR063W	10503	711.1	151.83	130.0	4.53	147.31	0.9984	0.2793	-142.78
YOR064C	32	612.9	172.28	128.0	5.88	166.41	1.0	0.2931	-160.53
YOR065W	175	1163.6	594.49	572.0	83.96	510.53	1.0	0.5479	-426.57
YOR066W	44	755.5	244.05	227.0	7.95	236.09	0.9773	0.4366	-228.14
YOR067C	186	668.2	120.15	119.0	8.58	111.56	0.9892	0.2641	-102.98
YOR069W	139	763.6	172.37	169.0	13.57	158.8	1.0	0.2818	-145.23
YOR070C	51	601.1	107.84	99.0	7.75	100.1	1.0	0.2404	-92.35
YOR071C	74	939.9	310.34	274.0	24.88	285.46	1.0	0.3985	-260.58
YOR072W-A	7	493.9	319.14	248.0	100.43	218.71	1.0	0.6058	-118.29
YOR073W	49	634.0	155.82	161.0	10.59	145.22	1.0	0.3043	-134.63
YOR074C	73	646.3	170.25	167.0	10.11	160.14	1.0	0.3229	-150.03
YOR075W	174	770.5	102.75	88.5	8.04	94.71	1.0	0.1631	-86.67
YOR076C	83	771.3	136.66	149.0	2.53	134.13	1.0	0.2521	-131.6
YOR078W	137	453.4	106.45	79.0	16.3	90.15	1.0	0.2485	-73.85
YOR079C	218	805.1	170.03	162.5	9.66	160.37	1.0	0.2501	-150.71
YOR080W	147	711.9	141.86	161.0	7.3	134.56	0.9932	0.2499	-127.26
YOR081C	51	915.9	132.31	124.0	4.51	127.8	0.9804	0.2036	-123.29
YOR084W	40	890.8	199.1	106.5	110.88	88.22	1.0	0.207	22.65
YOR085W	164	767.5	161.77	171.0	16.86	144.91	1.0	0.2609	-128.05
YOR086C	173	914.9	135.56	126.0	2.4	133.16	0.9884	0.2136	-130.75
YOR087W	49	956.9	148.43	132.0	7.69	140.73	0.9796	0.2182	-133.04
YOR089C	151	631.3	230.01	238.0	20.38	209.63	1.0	0.3883	-189.25
YOR090C	103	675.7	136.94	109.0	11.09	125.85	1.0	0.2603	-114.77
YOR091W	64	704.1	127.83	113.5	15.09	112.73	1.0	0.2169	-97.64
YOR092W	72	817.6	221.51	214.0	10.03	211.49	1.0	0.3626	-201.46
YOR093C	76	806.3	157.05	151.0	7.34	149.71	1.0	0.2635	-142.37
YOR094W	201	637.2	238.74	243.0	34.81	203.93	1.0	0.3905	-169.11
YOR095C	600	766.6	204.12	197.0	33.67	170.45	0.9983	0.2926	-136.78
YOR096W	11518	587.4	225.61	244.0	101.2	124.41	0.9991	0.3809	-23.21
YOR097C	109	570.2	199.0	183.0	18.5	180.5	1.0	0.3562	-162.01
YOR098C	61	821.6	159.72	166.0	1.87	157.85	0.9836	0.2851	-155.98
YOR099W	268	888.8	164.85	163.5	31.46	133.39	0.9963	0.2259	-101.94
YOR100C	5	798.2	273.8	280.0	3.0	270.8	1.0	0.3886	-267.8
YOR101W	197	743.8	284.32	286.0	16.62	267.7	1.0	0.4471	-251.08
YOR102W	115	332.4	114.16	123.0	8.44	105.71	1.0	0.3572	-97.27
YOR103C	399	602.8	225.16	175.0	94.84	130.32	1.0	0.3438	-35.48
YOR104W	77	1056.0	438.69	469.0	30.26	408.43	1.0	0.4081	-378.17
YOR105W	29	587.8	404.52	407.0	22.45	382.07	1.0	0.6838	-359.62
YOR106W	71	571.9	178.51	182.0	13.0	165.51	1.0	0.3551	-152.51
YOR107W	53	696.7	280.85	318.0	99.96	180.89	1.0	0.432	-80.92
YOR108W	537	728.0	161.77	167.0	6.27	155.51	0.9981	0.2961	-149.24
YOR109W	120	878.0	211.24	234.0	9.44	201.8	0.975	0.3199	-192.36
YOR110W	54	659.9	114.98	96.5	13.93	101.06	1.0	0.2243	-87.13
YOR111W	88	782.8	337.77	340.5	9.67	328.1	1.0	0.4602	-318.43
YOR112W	42	1143.6	111.19	78.5	15.9	95.29	1.0	0.1768	-79.38
YOR113W	13	1359.2	269.54	289.0	7.62	261.92	1.0	0.2201	-254.31
YOR114W	50	601.4	259.66	223.0	18.88	240.78	1.0	0.4895	-221.9
YOR115C	369	724.1	146.2	135.0	14.68	131.51	1.0	0.2247	-116.83
YOR116C	299	730.3	145.92	133.0	5.48	140.44	0.9967	0.2484	-134.96
YOR117W	346	852.3	187.69	180.5	14.71	172.98	1.0	0.2833	-158.27
YOR118W	149	784.5	176.5	163.0	28.17	148.33	1.0	0.286	-120.16
YOR119C	38	685.7	247.79	232.5	16.53	231.26	1.0	0.4122	-214.74
YOR120W	131	906.4	176.98	170.0	26.21	150.78	1.0	0.202	-124.57
YOR121C	65	342.5	142.18	131.0	38.28	103.91	1.0	0.4082	-65.63
YOR122C	2919	585.5	259.51	264.0	17.43	242.08	1.0	0.4509	-224.65
YOR123C	8	473.0	92.88	84.0	5.12	87.75	0.75	0.3612	-82.62
YOR124C	162	658.4	115.16	92.0	2.1	113.06	0.9938	0.2268	-110.95
YOR125C	149	708.6	204.27	209.0	19.97	184.3	1.0	0.3132	-164.32
YOR126C	58	625.6	153.29	140.0	15.69	137.6	1.0	0.2911	-121.91
YOR127W	99	704.2	191.09	181.0	4.08	187.01	0.9899	0.3679	-182.93
YOR128C	46	894.3	100.33	85.5	3.41	96.91	1.0	0.1642	-93.5
YOR129C	19	612.6	162.58	198.0	18.16	144.42	1.0	0.3136	-126.26
YOR130C	319	748.1	142.01	142.0	15.92	126.09	1.0	0.2199	-110.18
YOR131C	193	605.7	118.7	125.0	23.55	95.16	1.0	0.2099	-71.61
YOR132W	94	764.2	90.3	82.5	6.78	83.52	1.0	0.1596	-76.74
YOR133W	3028	930.4	213.84	201.0	4.42	209.43	0.997	0.3314	-205.01
YOR134W	28	700.6	181.54	157.0	33.93	147.61	1.0	0.2914	-113.68
YOR136W	274	955.1	240.55	237.0	34.36	206.19	1.0	0.3045	-171.83
YOR137C	84	904.6	201.27	191.5	40.81	160.46	1.0	0.2951	-119.65
YOR138C	121	770.4	121.04	134.0	8.03	113.01	1.0	0.2308	-104.98
YOR140W	17	1280.2	389.65	453.0	19.12	370.53	1.0	0.3637	-351.41
YOR141C	66	878.1	271.64	291.0	1.35	270.29	1.0	0.4218	-268.94
YOR142W	285	882.0	303.78	282.0	66.55	237.23	1.0	0.3968	-170.68
YOR142W-A	11	626.1	167.27	179.0	4.45	162.82	1.0	0.2867	-158.36
YOR142W-B	1203	1184.8	292.94	325.0	3.16	289.78	0.99	0.3158	-286.61
YOR143C	214	832.3	131.64	107.5	26.66	104.98	1.0	0.1688	-78.32
YOR144C	27	589.8	195.41	202.0	2.48	192.93	1.0	0.4138	-190.44
YOR145C	325	598.0	134.13	140.0	3.78	130.35	0.9969	0.2633	-126.57
YOR147W	130	925.3	198.02	204.5	4.31	193.71	1.0	0.2715	-189.4
YOR148C	117	450.1	126.07	101.0	3.57	122.5	1.0	0.3067	-118.92
YOR149C	34	791.4	316.59	340.5	17.09	299.5	1.0	0.4588	-282.41
YOR150W	261	539.6	151.9	133.0	9.86	142.03	1.0	0.2974	-132.17
YOR151C	664	840.8	228.6	143.5	3.29	225.31	0.994	0.3115	-222.02
YOR152C	59	657.7	301.37	250.0	181.24	120.14	1.0	0.4531	61.1
YOR153W	852	885.8	144.02	129.0	4.53	139.49	0.9965	0.2545	-134.97
YOR154W	69	761.9	182.23	176.0	3.59	178.64	1.0	0.3403	-175.04
YOR155C	95	894.3	131.44	125.0	5.74	125.71	1.0	0.2056	-119.97
YOR156C	14	960.9	311.29	322.5	26.0	285.29	1.0	0.4348	-259.29
YOR157C	360	629.7	143.67	142.5	17.31	126.36	0.9972	0.2693	-109.04
YOR158W	151	671.8	130.95	119.0	28.48	102.46	1.0	0.2445	-73.98
