transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YMR064W_mRNA	111	746.5	210.93	201.0	35.72	175.21	0.991	0.3325	-139.49
YMR065W_mRNA	42	787.3	154.48	151.5	1.26	153.21	1.0	0.2461	-151.95
YMR066W_mRNA	62	727.8	53.48	28.0	2.76	50.73	0.9677	0.105	-47.97
YMR067C_mRNA	85	619.4	58.2	59.0	4.08	54.12	1.0	0.1113	-50.04
YMR068W_mRNA	17	543.2	84.0	78.0	32.24	51.76	1.0	0.1826	-19.53
YMR069W_mRNA	15	670.9	287.4	155.0	3.87	283.53	0.9333	0.3171	-279.67
YMR070W_mRNA	135	649.6	60.89	75.0	4.97	55.92	1.0	0.1164	-50.95
YMR071C_mRNA	332	557.8	52.58	49.5	4.55	48.04	1.0	0.0976	-43.49
YMR072W_mRNA	443	625.9	48.11	20.0	1.8	46.31	0.9955	0.0812	-44.51
YMR073C_mRNA	189	463.2	55.27	70.0	4.54	50.72	0.9947	0.1339	-46.18
YMR074C_mRNA	772	492.2	66.21	70.0	1.84	64.37	0.9961	0.1359	-62.53
YMR075W_mRNA	125	646.9	53.28	20.0	10.31	42.97	1.0	0.1054	-32.66
YMR076C_mRNA	32	580.4	163.06	200.5	4.0	159.06	1.0	0.3435	-155.06
YMR077C_mRNA	142	633.5	67.33	48.5	21.12	46.21	0.993	0.116	-25.09
YMR078C_mRNA	55	819.9	51.53	17.0	1.89	49.64	1.0	0.0743	-47.75
YMR079W_mRNA	362	662.0	45.18	22.5	2.42	42.76	0.9862	0.0898	-40.35
YMR080C_mRNA	451	723.0	53.54	71.0	2.16	51.38	0.9557	0.0949	-49.22
YMR081C_mRNA	111	612.9	66.8	74.0	5.77	61.04	1.0	0.1264	-55.27
YMR083W_mRNA	898	708.6	51.84	47.5	3.87	47.97	0.9911	0.0916	-44.1
YMR085W_mRNA	145	927.0	170.12	94.0	74.32	95.81	1.0	0.179	-21.49
YMR086C-A_mRNA	6	209.7	33.5	12.5	3.0	30.5	1.0	0.1318	-27.5
YMR086W_mRNA	16	1874.2	233.5	145.5	71.94	161.56	1.0	0.1224	-89.62
YMR087W_mRNA	179	572.3	43.79	15.0	2.4	41.39	1.0	0.0855	-38.99
YMR088C_mRNA	198	723.6	56.19	70.0	3.69	52.5	0.9899	0.1127	-48.81
YMR089C_mRNA	186	595.3	81.55	87.0	3.38	78.17	1.0	0.1845	-74.8
YMR090W_mRNA	166	593.6	42.79	15.0	2.26	40.53	0.9819	0.0717	-38.27
YMR091C_mRNA	189	671.5	46.71	19.0	2.05	44.66	0.9947	0.0811	-42.6
YMR092C_mRNA	347	820.4	50.56	26.0	4.6	45.96	0.9885	0.0819	-41.36
YMR093W_mRNA	142	697.8	48.18	23.5	2.98	45.2	0.9859	0.0868	-42.23
YMR096W_mRNA	84	680.2	46.12	21.5	2.37	43.75	1.0	0.0753	-41.38
YMR097C_mRNA	71	610.0	47.58	15.0	3.23	44.35	0.9859	0.0993	-41.13
YMR098C_mRNA	108	800.6	64.6	73.0	4.06	60.54	0.9907	0.113	-56.47
YMR099C_mRNA	433	661.2	50.74	69.0	3.64	47.1	0.9931	0.0989	-43.45
YMR100W_mRNA	51	939.4	273.24	249.0	103.9	169.33	1.0	0.3676	-65.43
YMR101C_mRNA	9	657.7	200.44	207.0	11.22	189.22	1.0	0.3089	-178.0
YMR102C_mRNA	214	751.6	56.24	64.0	1.96	54.28	0.9907	0.1115	-52.32
YMR103C_mRNA	125	724.0	163.62	146.0	11.63	151.98	1.0	0.2766	-140.35
YMR104C_mRNA	23	1817.0	493.96	670.0	9.35	484.61	1.0	0.2674	-475.26
YMR105C_mRNA	236	684.0	74.97	87.5	7.89	67.08	0.9958	0.1651	-59.19
YMR106C_mRNA	20	814.8	51.3	16.5	17.4	33.9	1.0	0.0741	-16.5
YMR107W_mRNA	17	498.1	200.0	190.0	10.65	189.35	1.0	0.4106	-178.71
YMR108W_mRNA	2067	829.5	49.62	64.0	2.58	47.03	0.9816	0.0923	-44.45
YMR109W_mRNA	107	730.9	50.49	35.0	2.88	47.61	0.9907	0.1047	-44.73
YMR110C_mRNA	241	875.9	60.63	71.0	2.97	57.66	0.9959	0.0907	-54.69
YMR111C_mRNA	46	704.7	77.7	65.0	2.46	75.24	1.0	0.15	-72.78
YMR112C_mRNA	185	440.1	58.15	67.0	6.15	52.0	1.0	0.1368	-45.85
YMR113W_mRNA	81	750.4	57.58	33.0	5.95	51.63	0.963	0.1063	-45.68
YMR114C_mRNA	32	382.7	44.34	15.5	1.06	43.28	1.0	0.117	-42.22
YMR115W_mRNA	147	767.8	53.3	21.0	1.78	51.52	1.0	0.0977	-49.73
YMR116C_mRNA	13756	797.0	50.65	66.0	3.17	47.49	0.9903	0.0779	-44.32
YMR117C_mRNA	12	446.0	53.25	68.0	4.83	48.42	1.0	0.1437	-43.58
YMR118C_mRNA	31	812.2	343.06	187.0	17.32	325.74	1.0	0.375	-308.42
YMR119W-A_mRNA	97	442.7	43.95	15.0	2.13	41.81	0.9794	0.1143	-39.68
YMR119W_mRNA	88	789.2	59.05	28.0	3.19	55.85	1.0	0.0894	-52.66
YMR120C_mRNA	25	762.4	68.72	63.0	2.36	66.36	1.0	0.1212	-64.0
YMR121C_mRNA	125	548.4	43.62	15.0	3.42	40.2	1.0	0.0869	-36.78
YMR122C_mRNA	81	478.1	59.94	58.0	2.38	57.56	0.9506	0.1245	-55.17
YMR122W-A_mRNA	2103	468.7	56.4	72.0	2.38	54.02	0.9971	0.1251	-51.64
YMR123W_mRNA	204	403.9	56.48	34.5	7.33	49.15	0.9951	0.1322	-41.82
YMR124W_mRNA	186	610.1	119.09	95.5	3.46	115.63	1.0	0.2581	-112.18
YMR125W_mRNA	518	803.9	48.51	23.5	2.75	45.75	0.9556	0.0829	-43.0
YMR126C_mRNA	92	507.2	54.11	69.0	3.02	51.09	0.9891	0.1191	-48.07
YMR127C_mRNA	115	748.5	48.97	40.0	2.67	46.3	1.0	0.0804	-43.63
YMR128W_mRNA	90	972.3	132.64	121.5	2.26	130.39	1.0	0.1978	-128.13
YMR129W_mRNA	190	663.6	53.87	65.5	5.14	48.73	0.9895	0.1128	-43.58
YMR130W_mRNA	206	690.2	71.4	74.5	6.61	64.79	0.9951	0.1281	-58.18
YMR131C_mRNA	628	749.6	45.21	19.5	2.18	43.04	0.9857	0.0847	-40.86
YMR132C_mRNA	146	650.0	56.13	68.0	1.74	54.39	1.0	0.0973	-52.65
YMR133W_mRNA	9	622.4	228.44	237.0	1.33	227.11	1.0	0.4062	-225.78
YMR134W_mRNA	114	594.5	57.39	69.0	6.07	51.32	0.9912	0.1173	-45.25
YMR135C_mRNA	55	951.5	102.67	104.0	1.51	101.16	1.0	0.1262	-99.65
YMR136W_mRNA	92	620.8	47.08	20.5	3.39	43.68	0.9891	0.1005	-40.29
YMR137C_mRNA	29	712.1	57.76	74.0	1.76	56.0	1.0	0.1002	-54.24
YMR138W_mRNA	32	539.3	40.41	17.5	10.16	30.25	1.0	0.076	-20.09
YMR139W_mRNA	115	707.3	98.05	95.0	3.82	94.23	1.0	0.1909	-90.42
YMR140W_mRNA	59	970.2	55.41	73.0	1.54	53.86	0.9661	0.0766	-52.32
YMR141C_mRNA	44	651.2	52.32	19.0	9.2	43.11	0.9773	0.0931	-33.91
YMR142C_mRNA	4465	602.2	49.69	29.0	2.07	47.62	0.9937	0.09	-45.55
YMR143W_mRNA	12539	510.7	40.39	12.0	1.84	38.55	0.9561	0.0787	-36.71
YMR144W_mRNA	34	650.0	57.85	75.0	2.56	55.29	1.0	0.1193	-52.74
YMR145C_mRNA	810	710.7	47.3	22.5	2.94	44.36	0.9889	0.0948	-41.42
YMR146C_mRNA	1074	655.8	47.5	22.0	3.12	44.37	0.9953	0.0958	-41.25
YMR147W_mRNA	8	1133.4	214.0	206.0	19.88	194.12	1.0	0.2036	-174.25
YMR148W_mRNA	55	478.3	59.25	74.0	6.84	52.42	1.0	0.129	-45.58
YMR149W_mRNA	258	647.2	148.12	147.0	17.75	130.37	1.0	0.2779	-112.62
YMR150C_mRNA	195	612.8	164.97	167.0	22.34	142.63	1.0	0.2896	-120.29
YMR151W_mRNA	12	307.2	52.08	15.0	0.75	51.33	1.0	0.1429	-50.58
YMR152W_mRNA	130	708.1	53.5	34.0	10.88	42.62	1.0	0.0865	-31.75
YMR153C-A_mRNA	46	861.9	45.48	43.0	3.37	42.11	1.0	0.0727	-38.74
YMR153W_mRNA	46	850.8	48.13	27.5	3.41	44.72	1.0	0.0737	-41.3
YMR154C_mRNA	27	763.7	56.56	66.0	5.67	50.89	1.0	0.1033	-45.22
YMR155W_mRNA	96	748.7	79.38	75.5	2.81	76.56	0.9896	0.1095	-73.75
YMR156C_mRNA	42	613.7	100.24	57.5	22.52	77.71	1.0	0.1408	-55.19
YMR157C_mRNA	84	609.6	43.55	17.0	3.76	39.79	1.0	0.0873	-36.02
YMR158C-A_mRNA	62	738.0	70.81	79.0	3.65	67.16	1.0	0.1229	-63.52
YMR158W_mRNA	306	514.5	55.08	62.5	4.59	50.49	0.9869	0.1112	-45.9
YMR160W_mRNA	42	653.9	83.24	68.5	10.95	72.29	0.9762	0.1429	-61.33
YMR161W_mRNA	583	662.0	58.95	65.0	4.58	54.36	0.9983	0.1053	-49.78
YMR162C_mRNA	64	599.2	125.48	97.5	1.83	123.66	1.0	0.2386	-121.83
YMR163C_mRNA	26	557.0	82.08	75.0	40.54	41.54	1.0	0.2357	-1.0
YMR164C_mRNA	55	761.3	356.87	382.0	104.13	252.75	1.0	0.5422	-148.62
YMR165C_mRNA	71	790.1	114.37	105.0	9.8	104.56	1.0	0.2102	-94.76
YMR166C_mRNA	56	709.4	48.09	60.0	4.61	43.48	1.0	0.0871	-38.88
YMR167W_mRNA	68	655.0	201.56	120.5	108.13	93.43	1.0	0.288	14.71
YMR168C_mRNA	37	882.4	311.14	235.0	82.68	228.46	0.973	0.2916	-145.78
YMR169C_mRNA	49	589.0	56.82	61.0	9.94	46.88	1.0	0.1266	-36.94
YMR170C_mRNA	53	750.0	74.74	46.0	13.94	60.79	0.9811	0.1481	-46.85
YMR171C_mRNA	67	506.8	53.13	53.0	12.46	40.67	0.9851	0.1345	-28.21
YMR172C-A_mRNA	8	356.0	111.12	47.0	1.5	109.62	1.0	0.262	-108.12
YMR172W_mRNA	12	587.9	113.08	91.0	0.67	112.42	1.0	0.2178	-111.75
YMR173W-A_mRNA	352	540.1	62.69	75.5	3.42	59.27	0.9886	0.135	-55.84
YMR173W_mRNA	290	1227.1	76.9	81.0	4.67	72.23	0.9793	0.0717	-67.57
YMR174C_mRNA	48	358.6	85.15	71.0	3.29	81.85	1.0	0.2125	-78.56
YMR175W-A_mRNA	5	471.4	278.8	311.0	187.0	91.8	1.0	0.5471	95.2
YMR175W_mRNA	10	425.8	233.5	183.0	98.8	134.7	1.0	0.4833	-35.9
YMR176W_mRNA	65	821.3	105.58	82.0	13.62	91.97	0.9846	0.1713	-78.35
YMR177W_mRNA	94	789.3	61.16	79.0	8.71	52.45	1.0	0.11	-43.73
YMR178W_mRNA	311	653.0	49.87	17.0	3.1	46.77	0.9904	0.083	-43.67
YMR179W_mRNA	50	683.1	145.9	136.0	10.26	135.64	1.0	0.2832	-125.38
YMR180C_mRNA	240	421.4	68.9	73.0	5.06	63.85	1.0	0.1711	-58.79
YMR181C_mRNA	153	602.3	58.72	75.0	7.44	51.28	1.0	0.1178	-43.84
YMR182C_mRNA	6	705.7	63.0	45.0	5.67	57.33	1.0	0.0856	-51.67
YMR182W-A_mRNA	141	428.4	154.5	173.0	2.25	152.25	1.0	0.3587	-150.0
YMR183C_mRNA	349	696.0	64.69	37.0	26.93	37.76	0.9628	0.1282	-10.83
YMR184W_mRNA	200	540.6	55.12	52.5	10.18	44.94	0.995	0.1047	-34.75
YMR185W_mRNA	84	989.4	93.04	74.0	2.02	91.01	0.9762	0.1347	-88.99
YMR186W_mRNA	2434	983.7	53.78	26.0	2.58	51.2	0.9893	0.075	-48.62
YMR187C_mRNA	47	567.7	57.17	76.0	7.04	50.13	1.0	0.1782	-43.09
YMR188C_mRNA	276	701.4	46.0	18.0	3.17	42.83	0.9855	0.0714	-39.67
YMR189W_mRNA	58	710.9	47.07	18.5	4.5	42.57	0.9828	0.1119	-38.07
YMR190C_mRNA	46	682.5	99.8	78.0	19.33	80.48	1.0	0.1737	-61.15
YMR191W_mRNA	149	720.2	190.61	198.0	4.77	185.84	1.0	0.33	-181.07
YMR192W_mRNA	105	577.9	52.2	15.0	2.49	49.71	0.9905	0.0974	-47.23
YMR193C-A_mRNA	5	507.8	267.8	225.0	56.0	211.8	1.0	0.4737	-155.8
YMR193W_mRNA	70	750.6	62.16	77.0	6.86	55.3	1.0	0.0837	-48.44
YMR194C-A_mRNA	8	363.6	60.25	50.0	1.38	58.88	1.0	0.1709	-57.5
YMR194C-B_mRNA	181	345.3	70.53	51.0	34.08	36.45	1.0	0.2068	-2.38
YMR194W_mRNA	4350	394.0	42.79	16.0	3.11	39.67	0.9805	0.101	-36.56
YMR195W_mRNA	372	509.2	55.19	69.0	4.5	50.69	0.9973	0.1157	-46.19
YMR196W_mRNA	68	741.1	52.82	46.0	1.59	51.24	1.0	0.1	-49.65
YMR197C_mRNA	287	526.2	49.33	28.0	2.42	46.91	0.9965	0.1056	-44.49
YMR198W_mRNA	31	552.3	91.94	68.0	11.32	80.61	0.9677	0.1625	-69.29
YMR199W_mRNA	152	615.7	58.71	70.0	8.76	49.95	0.9934	0.1294	-41.18
YMR200W_mRNA	458	686.5	50.79	58.5	3.12	47.67	0.9934	0.088	-44.54
YMR201C_mRNA	58	354.7	46.4	14.5	1.45	44.95	1.0	0.1261	-43.5
YMR202W_mRNA	1158	593.2	49.53	65.0	2.65	46.88	0.9974	0.095	-44.23
YMR203W_mRNA	320	784.5	50.09	64.5	2.3	47.79	0.9938	0.0913	-45.5
YMR204C_mRNA	27	514.7	43.96	25.0	2.96	41.0	1.0	0.1099	-38.04
YMR205C_mRNA	1141	778.8	52.38	65.0	2.76	49.63	0.993	0.0966	-46.87
YMR206W_mRNA	11	684.8	153.0	169.0	5.0	148.0	1.0	0.2465	-143.0
YMR207C_mRNA	44	796.0	124.2	133.0	16.61	107.59	1.0	0.2345	-90.98
YMR208W_mRNA	287	767.6	55.24	72.0	3.15	52.08	0.9861	0.0921	-48.93
YMR209C_mRNA	97	519.6	44.0	22.0	3.06	40.94	1.0	0.1179	-37.88
YMR210W_mRNA	115	690.1	52.86	55.0	4.5	48.36	1.0	0.1015	-43.85
YMR211W_mRNA	97	716.6	52.21	33.0	4.31	47.9	1.0	0.0936	-43.59
YMR212C_mRNA	326	843.2	54.0	65.5	3.48	50.52	0.9969	0.0882	-47.04
YMR213W_mRNA	32	484.5	41.97	11.5	10.34	31.62	1.0	0.1175	-21.28
YMR214W_mRNA	66	535.4	33.95	8.0	1.29	32.67	0.9697	0.0842	-31.38
YMR215W_mRNA	135	755.2	57.95	75.0	3.12	54.83	0.9926	0.1118	-51.71
YMR216C_mRNA	71	703.1	33.65	14.0	1.86	31.79	0.9859	0.0579	-29.93
YMR217W_mRNA	1378	749.7	51.74	35.0	8.85	42.89	0.9891	0.0959	-34.04
YMR218C_mRNA	99	1122.4	221.61	230.0	3.07	218.54	1.0	0.2535	-215.46
YMR219W_mRNA	63	745.8	100.02	76.0	4.02	96.0	0.9841	0.1994	-91.98
YMR220W_mRNA	283	780.1	46.23	18.0	2.49	43.74	0.9859	0.0827	-41.25
YMR221C_mRNA	170	623.7	65.19	75.5	2.06	63.14	1.0	0.1303	-61.08
YMR222C_mRNA	79	569.5	58.08	76.0	2.91	55.16	1.0	0.118	-52.25
YMR223W_mRNA	165	880.2	53.27	66.0	2.92	50.35	0.9939	0.0851	-47.42
YMR224C_mRNA	64	484.5	53.59	46.5	1.97	51.62	1.0	0.1199	-49.66
YMR225C_mRNA	126	432.5	61.01	18.5	16.04	44.97	0.9921	0.131	-28.93
YMR226C_mRNA	679	678.2	48.79	19.0	2.03	46.76	0.9985	0.0861	-44.73
YMR228W_mRNA	129	671.5	50.11	17.0	4.06	46.05	0.9922	0.0982	-41.98
YMR229C_mRNA	863	860.0	143.99	121.0	2.46	141.53	0.9954	0.2688	-139.07
YMR230W_mRNA	11509	439.3	40.85	13.0	2.9	37.95	0.9642	0.0883	-35.05
YMR231W_mRNA	64	862.7	59.86	67.0	2.05	57.81	1.0	0.1018	-55.77
YMR232W_mRNA	19	649.4	67.89	58.0	6.79	61.11	1.0	0.143	-54.32
YMR233W_mRNA	224	656.2	50.35	62.5	2.16	48.19	0.9688	0.0872	-46.03
YMR234W_mRNA	79	590.7	47.19	18.0	4.63	42.56	1.0	0.1026	-37.92
YMR235C_mRNA	357	458.2	38.41	12.0	1.43	36.98	0.9776	0.0995	-35.55
YMR236W_mRNA	130	462.6	42.29	13.5	2.63	39.66	0.9923	0.0928	-37.03
YMR237W_mRNA	306	770.9	54.31	30.0	1.89	52.42	0.9935	0.0899	-50.53
YMR238W_mRNA	420	713.2	54.25	69.0	4.94	49.31	0.9833	0.1024	-44.37
YMR239C_mRNA	104	974.8	269.58	296.0	8.51	261.07	0.9904	0.3077	-252.56
YMR240C_mRNA	26	524.9	30.42	15.0	2.35	28.08	1.0	0.0586	-25.73
YMR241W_mRNA	599	634.9	57.08	74.0	4.5	52.57	0.9967	0.1176	-48.07
YMR242C_mRNA	4634	546.2	48.15	19.0	4.0	44.15	0.9961	0.0937	-40.15
YMR243C_mRNA	349	694.1	45.3	22.0	3.25	42.06	0.9713	0.0874	-38.81
YMR244C-A_mRNA	221	433.9	42.98	18.0	4.24	38.74	0.9955	0.1007	-34.5
YMR245W_mRNA	18	272.9	41.61	14.5	2.06	39.56	0.9444	0.1377	-37.5
YMR246W_mRNA	704	865.2	111.4	65.5	65.47	45.93	0.9943	0.1717	19.54
YMR247C_mRNA	237	652.7	82.52	73.0	3.31	79.21	0.9831	0.1668	-75.9
YMR250W_mRNA	104	842.9	155.61	128.5	4.94	150.66	1.0	0.2778	-145.72
YMR251W-A_mRNA	12213	471.8	49.28	63.0	2.98	46.3	0.9979	0.1032	-43.32
YMR251W_mRNA	14	506.9	138.14	152.5	1.43	136.71	1.0	0.2888	-135.29
YMR252C_mRNA	76	585.8	56.5	30.0	14.99	41.51	1.0	0.1192	-26.53
YMR253C_mRNA	21	588.1	54.71	70.0	2.48	52.24	1.0	0.1019	-49.76
YMR255W_mRNA	166	510.8	50.67	16.0	9.14	41.54	1.0	0.1107	-32.4
YMR256C_mRNA	1615	390.8	50.04	67.0	2.33	47.72	0.9938	0.1222	-45.39
YMR257C_mRNA	61	684.2	81.57	68.0	7.87	73.7	1.0	0.1297	-65.84
YMR258C_mRNA	166	848.2	54.64	69.5	4.49	50.16	0.994	0.0951	-45.67
YMR259C_mRNA	157	748.7	54.97	36.0	7.68	47.29	0.9936	0.1017	-39.61
YMR260C_mRNA	2992	532.4	43.75	14.0	2.02	41.73	0.9906	0.0861	-39.71
YMR261C_mRNA	176	1026.7	65.84	77.0	2.88	62.96	0.9943	0.1155	-60.09
YMR262W_mRNA	38	621.9	48.29	32.5	6.87	41.42	1.0	0.0994	-34.55
YMR263W_mRNA	183	596.1	44.33	13.0	6.23	38.1	1.0	0.0825	-31.87
YMR264W_mRNA	191	591.3	42.84	14.0	3.26	39.58	1.0	0.0732	-36.32
YMR265C_mRNA	52	570.5	52.94	21.0	4.4	48.54	1.0	0.1335	-44.13
YMR266W_mRNA	310	1015.1	223.67	223.5	1.94	221.73	0.9935	0.337	-219.8
YMR267W_mRNA	106	747.9	60.75	67.5	7.27	53.48	1.0	0.0995	-46.21
YMR268C_mRNA	47	617.6	38.89	15.0	2.6	36.3	1.0	0.0991	-33.7
YMR269W_mRNA	25	335.6	49.92	27.0	1.96	47.96	1.0	0.1368	-46.0
YMR270C_mRNA	143	706.0	44.53	18.0	3.8	40.73	0.986	0.0793	-36.94
YMR271C_mRNA	193	485.4	57.19	67.0	8.27	48.92	1.0	0.1366	-40.64
YMR272C_mRNA	250	735.5	66.92	72.0	16.79	50.13	0.988	0.1319	-33.34
YMR273C_mRNA	71	692.1	45.8	12.0	3.45	42.35	1.0	0.0798	-38.9
YMR274C_mRNA	46	563.2	67.65	20.5	19.26	48.39	0.9783	0.1164	-29.13
YMR275C_mRNA	131	804.8	44.24	16.0	2.18	42.06	0.9847	0.0773	-39.88
YMR276W_mRNA	255	841.5	56.75	76.0	3.51	53.25	0.9922	0.0857	-49.74
YMR277W_mRNA	44	667.2	51.84	46.0	1.93	49.91	1.0	0.1145	-47.98
YMR278W_mRNA	71	1019.9	50.59	61.0	2.94	47.65	0.9859	0.068	-44.7
YMR279C_mRNA	13	1253.7	463.23	378.0	63.38	399.85	1.0	0.4352	-336.46
YMR280C_mRNA	41	922.6	170.49	95.0	65.85	104.63	1.0	0.2014	-38.78
YMR281W_mRNA	140	563.3	51.17	64.0	2.88	48.29	0.9857	0.1052	-45.41
YMR282C_mRNA	87	730.2	75.18	62.0	30.38	44.8	0.9885	0.1061	-14.43
YMR283C_mRNA	77	725.3	120.0	92.0	3.71	116.29	0.987	0.2375	-112.57
YMR284W_mRNA	159	936.2	52.43	67.0	4.37	48.06	0.9937	0.0843	-43.69
YMR285C_mRNA	61	738.2	49.3	47.0	3.16	46.13	1.0	0.0827	-42.97
YMR286W_mRNA	320	408.4	43.71	16.0	2.92	40.79	0.9719	0.1005	-37.87
YMR287C_mRNA	74	724.8	50.69	34.5	3.5	47.19	1.0	0.0987	-43.69
YMR288W_mRNA	47	951.0	51.45	62.0	1.96	49.49	1.0	0.0826	-47.53
YMR289W_mRNA	208	491.7	47.09	63.0	2.73	44.36	0.9904	0.1179	-41.62
YMR290C_mRNA	331	907.1	50.53	48.0	3.38	47.15	0.9909	0.0747	-43.77
YMR290W-A_mRNA	5	215.6	91.0	52.0	57.2	33.8	1.0	0.3217	23.4
YMR291W_mRNA	59	571.7	59.68	70.0	10.15	49.53	0.9661	0.1285	-39.37
YMR292W_mRNA	286	439.6	52.49	65.0	4.33	48.17	0.9965	0.1193	-43.84
YMR293C_mRNA	32	683.2	57.41	72.0	2.47	54.94	1.0	0.0921	-52.47
YMR294W_mRNA	25	771.2	37.28	9.0	1.4	35.88	1.0	0.0534	-34.48
YMR295C_mRNA	497	661.0	57.54	46.0	17.17	40.37	0.9879	0.09	-23.21
YMR296C_mRNA	331	874.3	54.54	74.0	2.63	51.91	1.0	0.0951	-49.28
YMR297W_mRNA	662	762.9	55.55	72.0	3.97	51.57	0.9955	0.1004	-47.6
YMR298W_mRNA	246	535.4	43.13	18.0	2.85	40.27	0.9878	0.0843	-37.42
YMR299C_mRNA	287	531.2	43.67	27.0	2.03	41.64	0.9791	0.0856	-39.61
YMR300C_mRNA	217	899.9	52.99	42.0	1.89	51.09	1.0	0.0904	-49.2
YMR301C_mRNA	85	764.2	74.34	28.0	2.99	71.35	0.9882	0.1286	-68.36
YMR302C_mRNA	167	704.7	66.43	70.0	11.99	54.44	0.988	0.1286	-42.44
YMR303C_mRNA	33	433.5	100.85	86.0	56.94	43.91	1.0	0.2782	13.03
YMR304C-A_mRNA	143	265.2	88.88	81.0	41.2	47.68	1.0	0.2989	-6.48
YMR304W_mRNA	64	710.3	182.81	190.5	7.22	175.59	0.9844	0.3869	-168.38
YMR305C_mRNA	1289	814.6	58.57	75.0	4.02	54.55	0.9907	0.0888	-50.53
YMR306C-A_mRNA	8	635.6	397.5	430.0	10.75	386.75	1.0	0.6477	-376.0
YMR306W_mRNA	34	844.9	132.59	47.0	6.68	125.91	1.0	0.1488	-119.24
YMR307W_mRNA	2432	826.9	51.86	67.0	3.46	48.4	0.9905	0.0966	-44.94
YMR308C_mRNA	523	849.3	64.34	69.0	4.35	59.99	0.9924	0.1108	-55.65
YMR309C_mRNA	851	889.2	58.91	75.0	4.24	54.67	0.9953	0.0966	-50.43
YMR310C_mRNA	78	646.9	52.96	70.5	3.68	49.28	1.0	0.1111	-45.6
YMR311C_mRNA	84	450.0	39.06	19.5	1.46	37.6	0.9762	0.1057	-36.13
YMR312W_mRNA	200	583.6	49.99	65.5	2.73	47.26	0.99	0.0975	-44.53
YMR313C_mRNA	78	781.7	47.62	18.0	2.06	45.55	1.0	0.0951	-43.49
YMR314W_mRNA	608	620.9	41.89	13.0	3.15	38.74	0.9786	0.0842	-35.59
YMR315W_mRNA	370	723.1	70.66	72.0	11.23	59.43	0.9865	0.1152	-48.2
YMR316C-A_mRNA	66	238.9	51.52	16.0	2.85	48.67	0.9848	0.1665	-45.82
YMR316C-B_mRNA	29	571.0	106.66	23.0	6.38	100.28	1.0	0.1562	-93.9
YMR316W_mRNA	666	788.5	66.82	68.0	7.06	59.76	0.9955	0.0932	-52.7
YMR317W_mRNA	26	521.7	193.35	185.5	12.0	181.35	1.0	0.3629	-169.35
YMR318C_mRNA	739	724.4	49.44	20.0	5.06	44.38	0.9905	0.0923	-39.32
YMR319C_mRNA	361	719.4	53.89	67.0	5.15	48.74	0.9945	0.0986	-43.59
YMR320W_mRNA	29	477.7	283.55	285.0	217.28	66.28	1.0	0.5588	151.0
YNCO0025W_mRNA	24	395.3	255.62	284.5	27.25	228.38	1.0	0.5783	-201.12
YNCP0005C_mRNA	7	395.9	271.0	287.0	10.43	260.57	1.0	0.6572	-250.14
YNCQ0006W_mRNA	179	606.9	165.49	76.0	114.63	50.85	0.9609	0.2026	63.78
YNL001W_mRNA	257	850.8	50.04	31.0	2.57	47.47	0.9844	0.0696	-44.91
YNL002C_mRNA	803	589.3	38.94	13.0	2.27	36.68	0.9963	0.0831	-34.41
YNL003C_mRNA	171	585.6	52.69	63.0	2.77	49.92	0.9942	0.103	-47.15
YNL004W_mRNA	201	702.0	46.79	14.0	2.38	44.4	0.995	0.0812	-42.02
YNL005C_mRNA	238	533.5	47.37	23.5	4.17	43.19	0.9916	0.1129	-39.02
YNL006W_mRNA	1298	731.7	47.89	60.0	2.77	45.12	0.9923	0.0812	-42.34
YNL007C_mRNA	3437	675.3	51.69	64.0	2.81	48.88	0.9904	0.0971	-46.07
YNL008C_mRNA	110	623.8	102.15	76.5	52.14	50.02	1.0	0.1655	2.12
YNL009W_mRNA	60	588.8	63.92	51.5	5.17	58.75	0.9833	0.1347	-53.58
YNL010W_mRNA	1129	664.7	45.05	16.0	2.45	42.6	0.992	0.0762	-40.15
YNL011C_mRNA	100	701.7	68.32	32.0	25.29	43.03	0.99	0.1331	-17.74
YNL012W_mRNA	119	653.0	207.0	195.0	7.28	199.72	1.0	0.3502	-192.45
YNL015W_mRNA	688	448.2	236.29	224.0	34.17	202.12	0.9985	0.5238	-167.96
YNL016W_mRNA	672	835.7	51.48	59.0	3.63	47.85	0.9836	0.0872	-44.21
YNL018C_mRNA	7	741.6	130.86	196.0	17.71	113.14	1.0	0.1705	-95.43
YNL020C_mRNA	92	749.9	56.42	15.5	15.25	41.17	1.0	0.0874	-25.92
YNL021W_mRNA	77	878.1	65.27	24.0	5.44	59.83	0.987	0.0887	-54.39
YNL022C_mRNA	101	674.5	42.13	15.0	1.84	40.29	0.9901	0.0833	-38.45
YNL023C_mRNA	146	622.9	117.14	96.0	64.79	52.35	1.0	0.2647	12.44
YNL024C-A_mRNA	611	457.1	49.04	48.0	7.05	42.0	0.9951	0.1117	-34.95
YNL024C_mRNA	98	594.1	61.87	71.5	5.68	56.18	1.0	0.1126	-50.5
YNL025C_mRNA	123	629.1	55.47	70.0	5.26	50.21	1.0	0.1131	-44.95
YNL026W_mRNA	97	783.0	68.79	72.0	1.93	66.87	0.9897	0.1153	-64.94
