panel	gene	chrom	position	window_position	depth_sense	depth_antisense
S1F	YDL167C	IV	162803	1352	77	0
S1F	YDL167C	IV	162804	1351	73	0
S1F	YDL167C	IV	162805	1350	75	0
S1F	YDL167C	IV	162806	1349	71	0
S1F	YDL167C	IV	162807	1348	73	0
S1F	YDL167C	IV	162808	1347	71	0
S1F	YDL167C	IV	162809	1346	76	0
S1F	YDL167C	IV	162810	1345	76	0
S1F	YDL167C	IV	162811	1344	76	0
S1F	YDL167C	IV	162812	1343	74	0
S1F	YDL167C	IV	162813	1342	75	0
S1F	YDL167C	IV	162814	1341	76	0
S1F	YDL167C	IV	162815	1340	75	0
S1F	YDL167C	IV	162816	1339	75	0
S1F	YDL167C	IV	162817	1338	76	0
S1F	YDL167C	IV	162818	1337	75	0
S1F	YDL167C	IV	162819	1336	75	0
S1F	YDL167C	IV	162820	1335	72	0
S1F	YDL167C	IV	162821	1334	74	0
S1F	YDL167C	IV	162822	1333	74	0
S1F	YDL167C	IV	162823	1332	72	0
S1F	YDL167C	IV	162824	1331	66	0
S1F	YDL167C	IV	162825	1330	64	0
S1F	YDL167C	IV	162826	1329	71	0
S1F	YDL167C	IV	162827	1328	68	0
S1F	YDL167C	IV	162828	1327	70	0
S1F	YDL167C	IV	162829	1326	69	0
S1F	YDL167C	IV	162830	1325	72	0
S1F	YDL167C	IV	162831	1324	72	0
S1F	YDL167C	IV	162832	1323	67	0
S1F	YDL167C	IV	162833	1322	70	0
S1F	YDL167C	IV	162834	1321	66	0
S1F	YDL167C	IV	162835	1320	68	0
S1F	YDL167C	IV	162836	1319	61	0
S1F	YDL167C	IV	162837	1318	61	0
S1F	YDL167C	IV	162838	1317	71	0
S1F	YDL167C	IV	162839	1316	69	0
S1F	YDL167C	IV	162840	1315	68	0
S1F	YDL167C	IV	162841	1314	66	0
S1F	YDL167C	IV	162842	1313	37	0
S1F	YDL167C	IV	162843	1312	28	0
S1F	YDL167C	IV	162844	1311	42	0
S1F	YDL167C	IV	162845	1310	67	0
S1F	YDL167C	IV	162846	1309	71	0
S1F	YDL167C	IV	162847	1308	68	0
S1F	YDL167C	IV	162848	1307	68	0
S1F	YDL167C	IV	162849	1306	68	0
S1F	YDL167C	IV	162850	1305	66	0
S1F	YDL167C	IV	162851	1304	72	0
S1F	YDL167C	IV	162852	1303	71	0
S1F	YDL167C	IV	162853	1302	71	0
S1F	YDL167C	IV	162854	1301	71	0
S1F	YDL167C	IV	162855	1300	71	0
S1F	YDL167C	IV	162856	1299	71	0
S1F	YDL167C	IV	162857	1298	65	0
S1F	YDL167C	IV	162858	1297	72	0
S1F	YDL167C	IV	162859	1296	72	0
S1F	YDL167C	IV	162860	1295	72	0
S1F	YDL167C	IV	162861	1294	71	0
S1F	YDL167C	IV	162862	1293	72	0
S1F	YDL167C	IV	162863	1292	72	0
S1F	YDL167C	IV	162864	1291	72	0
S1F	YDL167C	IV	162865	1290	66	0
S1F	YDL167C	IV	162866	1289	62	0
S1F	YDL167C	IV	162867	1288	59	0
S1F	YDL167C	IV	162868	1287	68	0
S1F	YDL167C	IV	162869	1286	69	0
S1F	YDL167C	IV	162870	1285	68	0
S1F	YDL167C	IV	162871	1284	64	0
S1F	YDL167C	IV	162872	1283	70	0
S1F	YDL167C	IV	162873	1282	63	0
S1F	YDL167C	IV	162874	1281	61	0
S1F	YDL167C	IV	162875	1280	64	0
S1F	YDL167C	IV	162876	1279	60	0
S1F	YDL167C	IV	162877	1278	57	0
S1F	YDL167C	IV	162878	1277	56	0
S1F	YDL167C	IV	162879	1276	56	0
S1F	YDL167C	IV	162880	1275	62	0
S1F	YDL167C	IV	162881	1274	66	0
S1F	YDL167C	IV	162882	1273	66	0
S1F	YDL167C	IV	162883	1272	65	0
S1F	YDL167C	IV	162884	1271	61	0
S1F	YDL167C	IV	162885	1270	67	0
S1F	YDL167C	IV	162886	1269	67	0
S1F	YDL167C	IV	162887	1268	65	0
S1F	YDL167C	IV	162888	1267	64	0
S1F	YDL167C	IV	162889	1266	65	0
S1F	YDL167C	IV	162890	1265	68	0
S1F	YDL167C	IV	162891	1264	68	0
S1F	YDL167C	IV	162892	1263	67	0
S1F	YDL167C	IV	162893	1262	63	0
S1F	YDL167C	IV	162894	1261	62	0
S1F	YDL167C	IV	162895	1260	58	0
S1F	YDL167C	IV	162896	1259	61	0
S1F	YDL167C	IV	162897	1258	62	0
S1F	YDL167C	IV	162898	1257	65	0
S1F	YDL167C	IV	162899	1256	63	0
S1F	YDL167C	IV	162900	1255	62	0
S1F	YDL167C	IV	162901	1254	63	0
S1F	YDL167C	IV	162902	1253	64	0
S1F	YDL167C	IV	162903	1252	64	0
S1F	YDL167C	IV	162904	1251	68	0
S1F	YDL167C	IV	162905	1250	68	0
S1F	YDL167C	IV	162906	1249	62	0
S1F	YDL167C	IV	162907	1248	65	0
S1F	YDL167C	IV	162908	1247	64	0
S1F	YDL167C	IV	162909	1246	68	0
S1F	YDL167C	IV	162910	1245	67	0
S1F	YDL167C	IV	162911	1244	68	0
S1F	YDL167C	IV	162912	1243	68	0
S1F	YDL167C	IV	162913	1242	64	0
S1F	YDL167C	IV	162914	1241	67	0
S1F	YDL167C	IV	162915	1240	65	0
S1F	YDL167C	IV	162916	1239	54	0
S1F	YDL167C	IV	162917	1238	66	0
S1F	YDL167C	IV	162918	1237	64	0
S1F	YDL167C	IV	162919	1236	60	0
S1F	YDL167C	IV	162920	1235	61	0
S1F	YDL167C	IV	162921	1234	62	0
S1F	YDL167C	IV	162922	1233	58	0
S1F	YDL167C	IV	162923	1232	64	0
S1F	YDL167C	IV	162924	1231	65	0
S1F	YDL167C	IV	162925	1230	62	0
S1F	YDL167C	IV	162926	1229	56	0
S1F	YDL167C	IV	162927	1228	62	0
S1F	YDL167C	IV	162928	1227	63	0
S1F	YDL167C	IV	162929	1226	62	0
S1F	YDL167C	IV	162930	1225	63	0
S1F	YDL167C	IV	162931	1224	65	0
S1F	YDL167C	IV	162932	1223	65	0
S1F	YDL167C	IV	162933	1222	65	0
S1F	YDL167C	IV	162934	1221	65	0
S1F	YDL167C	IV	162935	1220	64	0
S1F	YDL167C	IV	162936	1219	64	0
S1F	YDL167C	IV	162937	1218	65	0
S1F	YDL167C	IV	162938	1217	65	0
S1F	YDL167C	IV	162939	1216	65	0
S1F	YDL167C	IV	162940	1215	64	0
S1F	YDL167C	IV	162941	1214	63	0
S1F	YDL167C	IV	162942	1213	63	0
S1F	YDL167C	IV	162943	1212	62	0
S1F	YDL167C	IV	162944	1211	63	0
S1F	YDL167C	IV	162945	1210	63	0
S1F	YDL167C	IV	162946	1209	63	0
S1F	YDL167C	IV	162947	1208	63	0
S1F	YDL167C	IV	162948	1207	62	0
S1F	YDL167C	IV	162949	1206	58	0
S1F	YDL167C	IV	162950	1205	57	0
S1F	YDL167C	IV	162951	1204	61	0
S1F	YDL167C	IV	162952	1203	55	0
S1F	YDL167C	IV	162953	1202	62	0
S1F	YDL167C	IV	162954	1201	60	0
S1F	YDL167C	IV	162955	1200	60	0
S1F	YDL167C	IV	162956	1199	60	0
S1F	YDL167C	IV	162957	1198	61	0
S1F	YDL167C	IV	162958	1197	63	0
S1F	YDL167C	IV	162959	1196	60	0
S1F	YDL167C	IV	162960	1195	62	0
S1F	YDL167C	IV	162961	1194	62	0
S1F	YDL167C	IV	162962	1193	62	0
S1F	YDL167C	IV	162963	1192	60	0
S1F	YDL167C	IV	162964	1191	61	0
S1F	YDL167C	IV	162965	1190	57	0
S1F	YDL167C	IV	162966	1189	58	0
S1F	YDL167C	IV	162967	1188	56	0
S1F	YDL167C	IV	162968	1187	59	0
S1F	YDL167C	IV	162969	1186	58	0
S1F	YDL167C	IV	162970	1185	59	0
S1F	YDL167C	IV	162971	1184	59	0
S1F	YDL167C	IV	162972	1183	58	0
S1F	YDL167C	IV	162973	1182	58	0
S1F	YDL167C	IV	162974	1181	54	0
S1F	YDL167C	IV	162975	1180	54	0
S1F	YDL167C	IV	162976	1179	56	0
S1F	YDL167C	IV	162977	1178	55	0
S1F	YDL167C	IV	162978	1177	57	0
S1F	YDL167C	IV	162979	1176	57	0
S1F	YDL167C	IV	162980	1175	59	0
S1F	YDL167C	IV	162981	1174	59	0
S1F	YDL167C	IV	162982	1173	58	0
S1F	YDL167C	IV	162983	1172	56	0
S1F	YDL167C	IV	162984	1171	53	0
S1F	YDL167C	IV	162985	1170	57	0
S1F	YDL167C	IV	162986	1169	57	0
S1F	YDL167C	IV	162987	1168	56	0
S1F	YDL167C	IV	162988	1167	57	0
S1F	YDL167C	IV	162989	1166	57	0
S1F	YDL167C	IV	162990	1165	57	0
S1F	YDL167C	IV	162991	1164	57	0
S1F	YDL167C	IV	162992	1163	56	0
S1F	YDL167C	IV	162993	1162	48	0
S1F	YDL167C	IV	162994	1161	56	0
S1F	YDL167C	IV	162995	1160	56	0
S1F	YDL167C	IV	162996	1159	57	0
S1F	YDL167C	IV	162997	1158	56	0
S1F	YDL167C	IV	162998	1157	56	0
S1F	YDL167C	IV	162999	1156	57	0
S1F	YDL167C	IV	163000	1155	57	0
S1F	YDL167C	IV	163001	1154	54	0
S1F	YDL167C	IV	163002	1153	55	0
S1F	YDL167C	IV	163003	1152	56	0
S1F	YDL167C	IV	163004	1151	57	0
S1F	YDL167C	IV	163005	1150	56	0
S1F	YDL167C	IV	163006	1149	57	0
S1F	YDL167C	IV	163007	1148	57	0
S1F	YDL167C	IV	163008	1147	57	0
S1F	YDL167C	IV	163009	1146	55	0
S1F	YDL167C	IV	163010	1145	56	0
S1F	YDL167C	IV	163011	1144	56	0
S1F	YDL167C	IV	163012	1143	47	0
S1F	YDL167C	IV	163013	1142	49	0
S1F	YDL167C	IV	163014	1141	56	0
S1F	YDL167C	IV	163015	1140	56	0
S1F	YDL167C	IV	163016	1139	55	0
S1F	YDL167C	IV	163017	1138	56	0
S1F	YDL167C	IV	163018	1137	56	0
S1F	YDL167C	IV	163019	1136	44	0
S1F	YDL167C	IV	163020	1135	44	0
S1F	YDL167C	IV	163021	1134	46	0
S1F	YDL167C	IV	163022	1133	48	0
S1F	YDL167C	IV	163023	1132	44	0
S1F	YDL167C	IV	163024	1131	51	0
S1F	YDL167C	IV	163025	1130	52	0
S1F	YDL167C	IV	163026	1129	46	0
S1F	YDL167C	IV	163027	1128	56	0
S1F	YDL167C	IV	163028	1127	56	0
S1F	YDL167C	IV	163029	1126	55	0
S1F	YDL167C	IV	163030	1125	55	0
S1F	YDL167C	IV	163031	1124	56	0
S1F	YDL167C	IV	163032	1123	56	0
S1F	YDL167C	IV	163033	1122	55	0
S1F	YDL167C	IV	163034	1121	52	0
S1F	YDL167C	IV	163035	1120	54	0
S1F	YDL167C	IV	163036	1119	56	0
S1F	YDL167C	IV	163037	1118	55	0
S1F	YDL167C	IV	163038	1117	53	0
S1F	YDL167C	IV	163039	1116	56	0
S1F	YDL167C	IV	163040	1115	57	0
S1F	YDL167C	IV	163041	1114	57	0
S1F	YDL167C	IV	163042	1113	57	0
S1F	YDL167C	IV	163043	1112	57	0
S1F	YDL167C	IV	163044	1111	57	0
S1F	YDL167C	IV	163045	1110	56	0
S1F	YDL167C	IV	163046	1109	57	0
S1F	YDL167C	IV	163047	1108	56	0
S1F	YDL167C	IV	163048	1107	56	0
S1F	YDL167C	IV	163049	1106	50	0
S1F	YDL167C	IV	163050	1105	52	0
S1F	YDL167C	IV	163051	1104	56	0
S1F	YDL167C	IV	163052	1103	56	0
S1F	YDL167C	IV	163053	1102	56	0
S1F	YDL167C	IV	163054	1101	56	0
S1F	YDL167C	IV	163055	1100	56	0
S1F	YDL167C	IV	163056	1099	55	0
S1F	YDL167C	IV	163057	1098	54	0
S1F	YDL167C	IV	163058	1097	55	0
S1F	YDL167C	IV	163059	1096	55	0
S1F	YDL167C	IV	163060	1095	54	0
S1F	YDL167C	IV	163061	1094	53	0
S1F	YDL167C	IV	163062	1093	54	0
S1F	YDL167C	IV	163063	1092	55	0
S1F	YDL167C	IV	163064	1091	53	0
S1F	YDL167C	IV	163065	1090	54	0
S1F	YDL167C	IV	163066	1089	56	0
S1F	YDL167C	IV	163067	1088	56	0
S1F	YDL167C	IV	163068	1087	56	0
S1F	YDL167C	IV	163069	1086	55	0
S1F	YDL167C	IV	163070	1085	56	0
S1F	YDL167C	IV	163071	1084	56	0
S1F	YDL167C	IV	163072	1083	54	0
S1F	YDL167C	IV	163073	1082	35	0
S1F	YDL167C	IV	163074	1081	55	0
S1F	YDL167C	IV	163075	1080	52	0
S1F	YDL167C	IV	163076	1079	54	0
S1F	YDL167C	IV	163077	1078	55	0
S1F	YDL167C	IV	163078	1077	55	0
S1F	YDL167C	IV	163079	1076	55	0
S1F	YDL167C	IV	163080	1075	52	0
S1F	YDL167C	IV	163081	1074	52	0
S1F	YDL167C	IV	163082	1073	56	0
S1F	YDL167C	IV	163083	1072	56	0
S1F	YDL167C	IV	163084	1071	56	0
S1F	YDL167C	IV	163085	1070	56	0
S1F	YDL167C	IV	163086	1069	55	0
S1F	YDL167C	IV	163087	1068	34	0
S1F	YDL167C	IV	163088	1067	32	0
S1F	YDL167C	IV	163089	1066	48	0
S1F	YDL167C	IV	163090	1065	50	0
S1F	YDL167C	IV	163091	1064	53	0
S1F	YDL167C	IV	163092	1063	53	0
S1F	YDL167C	IV	163093	1062	53	0
S1F	YDL167C	IV	163094	1061	54	0
S1F	YDL167C	IV	163095	1060	54	0
S1F	YDL167C	IV	163096	1059	54	0
S1F	YDL167C	IV	163097	1058	52	0
S1F	YDL167C	IV	163098	1057	54	0
S1F	YDL167C	IV	163099	1056	54	0
S1F	YDL167C	IV	163100	1055	54	0
S1F	YDL167C	IV	163101	1054	51	0
S1F	YDL167C	IV	163102	1053	52	0
S1F	YDL167C	IV	163103	1052	49	0
S1F	YDL167C	IV	163104	1051	51	0
S1F	YDL167C	IV	163105	1050	51	0
S1F	YDL167C	IV	163106	1049	53	0
S1F	YDL167C	IV	163107	1048	41	0
S1F	YDL167C	IV	163108	1047	21	0
S1F	YDL167C	IV	163109	1046	51	0
S1F	YDL167C	IV	163110	1045	53	0
S1F	YDL167C	IV	163111	1044	53	0
S1F	YDL167C	IV	163112	1043	53	0
S1F	YDL167C	IV	163113	1042	53	0
S1F	YDL167C	IV	163114	1041	53	0
S1F	YDL167C	IV	163115	1040	53	0
S1F	YDL167C	IV	163116	1039	53	0
S1F	YDL167C	IV	163117	1038	53	0
S1F	YDL167C	IV	163118	1037	53	0
S1F	YDL167C	IV	163119	1036	51	0
S1F	YDL167C	IV	163120	1035	49	0
S1F	YDL167C	IV	163121	1034	52	0
S1F	YDL167C	IV	163122	1033	52	0
S1F	YDL167C	IV	163123	1032	52	0
S1F	YDL167C	IV	163124	1031	52	0
S1F	YDL167C	IV	163125	1030	52	0
S1F	YDL167C	IV	163126	1029	52	0
S1F	YDL167C	IV	163127	1028	52	0
S1F	YDL167C	IV	163128	1027	51	0
S1F	YDL167C	IV	163129	1026	47	0
S1F	YDL167C	IV	163130	1025	49	0
S1F	YDL167C	IV	163131	1024	49	0
S1F	YDL167C	IV	163132	1023	50	0
S1F	YDL167C	IV	163133	1022	50	0
S1F	YDL167C	IV	163134	1021	50	0
S1F	YDL167C	IV	163135	1020	51	0
S1F	YDL167C	IV	163136	1019	51	0
S1F	YDL167C	IV	163137	1018	51	0
S1F	YDL167C	IV	163138	1017	45	0
S1F	YDL167C	IV	163139	1016	46	0
S1F	YDL167C	IV	163140	1015	44	0
S1F	YDL167C	IV	163141	1014	50	0
S1F	YDL167C	IV	163142	1013	50	0
S1F	YDL167C	IV	163143	1012	49	0
S1F	YDL167C	IV	163144	1011	49	0
S1F	YDL167C	IV	163145	1010	49	0
S1F	YDL167C	IV	163146	1009	47	0
S1F	YDL167C	IV	163147	1008	48	0
S1F	YDL167C	IV	163148	1007	45	0
S1F	YDL167C	IV	163149	1006	48	0
S1F	YDL167C	IV	163150	1005	47	0
S1F	YDL167C	IV	163151	1004	48	0
S1F	YDL167C	IV	163152	1003	48	0
S1F	YDL167C	IV	163153	1002	48	0
S1F	YDL167C	IV	163154	1001	47	0
S1F	YDL167C	IV	163155	1000	48	0
S1F	YDL167C	IV	163156	999	47	0
S1F	YDL167C	IV	163157	998	48	0
S1F	YDL167C	IV	163158	997	48	0
S1F	YDL167C	IV	163159	996	43	0
S1F	YDL167C	IV	163160	995	48	0
S1F	YDL167C	IV	163161	994	48	0
S1F	YDL167C	IV	163162	993	48	0
S1F	YDL167C	IV	163163	992	48	0
S1F	YDL167C	IV	163164	991	48	0
S1F	YDL167C	IV	163165	990	47	0
S1F	YDL167C	IV	163166	989	47	0
S1F	YDL167C	IV	163167	988	47	0
S1F	YDL167C	IV	163168	987	47	0
S1F	YDL167C	IV	163169	986	48	0
S1F	YDL167C	IV	163170	985	46	0
S1F	YDL167C	IV	163171	984	21	0
S1F	YDL167C	IV	163172	983	48	0
S1F	YDL167C	IV	163173	982	48	0
S1F	YDL167C	IV	163174	981	48	0
S1F	YDL167C	IV	163175	980	47	0
S1F	YDL167C	IV	163176	979	47	0
S1F	YDL167C	IV	163177	978	44	0
S1F	YDL167C	IV	163178	977	43	0
S1F	YDL167C	IV	163179	976	39	0
S1F	YDL167C	IV	163180	975	43	0
S1F	YDL167C	IV	163181	974	43	0
S1F	YDL167C	IV	163182	973	43	0
S1F	YDL167C	IV	163183	972	29	0
S1F	YDL167C	IV	163184	971	29	0
S1F	YDL167C	IV	163185	970	37	0
S1F	YDL167C	IV	163186	969	37	0
S1F	YDL167C	IV	163187	968	37	0
S1F	YDL167C	IV	163188	967	37	0
S1F	YDL167C	IV	163189	966	37	0
S1F	YDL167C	IV	163190	965	30	0
S1F	YDL167C	IV	163191	964	30	0
S1F	YDL167C	IV	163192	963	29	0
S1F	YDL167C	IV	163193	962	27	0
S1F	YDL167C	IV	163194	961	28	0
S1F	YDL167C	IV	163195	960	28	0
S1F	YDL167C	IV	163196	959	27	0
S1F	YDL167C	IV	163197	958	25	0
S1F	YDL167C	IV	163198	957	16	0
S1F	YDL167C	IV	163199	956	13	0
S1F	YDL167C	IV	163200	955	12	0
S1F	YDL167C	IV	163201	954	9	0
S1F	YDL167C	IV	163202	953	9	0
S1F	YDL167C	IV	163203	952	8	0
S1F	YDL167C	IV	163204	951	7	0
S1F	YDL167C	IV	163205	950	7	0
S1F	YDL167C	IV	163206	949	5	0
S1F	YDL167C	IV	163207	948	6	0
S1F	YDL167C	IV	163208	947	6	0
S1F	YDL167C	IV	163209	946	5	0
S1F	YDL167C	IV	163210	945	5	0
S1F	YDL167C	IV	163211	944	4	0
S1F	YDL167C	IV	163212	943	4	0
S1F	YDL167C	IV	163213	942	2	0
S1F	YDL167C	IV	163214	941	2	0
S1F	YDL167C	IV	163215	940	1	0
S1F	YDL167C	IV	163216	939	1	0
S1F	YDL167C	IV	163217	938	1	0
S1F	YDL167C	IV	163218	937	2	0
S1F	YDL167C	IV	163219	936	2	0
S1F	YDL167C	IV	163220	935	2	0
S1F	YDL167C	IV	163221	934	2	0
S1F	YDL167C	IV	163222	933	2	0
S1F	YDL167C	IV	163223	932	2	0
S1F	YDL167C	IV	163224	931	2	0
S1F	YDL167C	IV	163225	930	2	0
S1F	YDL167C	IV	163226	929	2	0
S1F	YDL167C	IV	163227	928	2	0
S1F	YDL167C	IV	163228	927	2	0
S1F	YDL167C	IV	163229	926	2	0
S1F	YDL167C	IV	163230	925	2	0
S1F	YDL167C	IV	163231	924	2	0
S1F	YDL167C	IV	163232	923	1	0
S1F	YDL167C	IV	163233	922	2	0
S1F	YDL167C	IV	163234	921	1	0
S1F	YDL167C	IV	163235	920	1	0
S1F	YDL167C	IV	163236	919	1	0
S1F	YDL167C	IV	163237	918	1	0
S1F	YDL167C	IV	163238	917	0	0
S1F	YDL167C	IV	163239	916	0	0
S1F	YDL167C	IV	163240	915	0	0
S1F	YDL167C	IV	163241	914	0	0
S1F	YDL167C	IV	163242	913	0	0
S1F	YDL167C	IV	163243	912	0	0
S1F	YDL167C	IV	163244	911	0	0
S1F	YDL167C	IV	163245	910	0	0
S1F	YDL167C	IV	163246	909	0	0
S1F	YDL167C	IV	163247	908	0	0
S1F	YDL167C	IV	163248	907	0	0
S1F	YDL167C	IV	163249	906	0	0
S1F	YDL167C	IV	163250	905	0	0
S1F	YDL167C	IV	163251	904	0	0
S1F	YDL167C	IV	163252	903	0	0
S1F	YDL167C	IV	163253	902	0	0
S1F	YDL167C	IV	163254	901	0	0
S1F	YDL167C	IV	163255	900	0	0
S1F	YDL167C	IV	163256	899	0	0
S1F	YDL167C	IV	163257	898	0	0
S1F	YDL167C	IV	163258	897	0	0
S1F	YDL167C	IV	163259	896	0	0
S1F	YDL167C	IV	163260	895	0	0
S1F	YDL167C	IV	163261	894	0	0
S1F	YDL167C	IV	163262	893	0	0
S1F	YDL167C	IV	163263	892	0	0
S1F	YDL167C	IV	163264	891	0	0
S1F	YDL167C	IV	163265	890	0	0
S1F	YDL167C	IV	163266	889	0	0
S1F	YDL167C	IV	163267	888	0	0
S1F	YDL167C	IV	163268	887	0	0
S1F	YDL167C	IV	163269	886	0	0
S1F	YDL167C	IV	163270	885	0	0
S1F	YDL167C	IV	163271	884	0	0
S1F	YDL167C	IV	163272	883	0	0
S1F	YDL167C	IV	163273	882	0	0
S1F	YDL167C	IV	163274	881	0	0
S1F	YDL167C	IV	163275	880	0	0
S1F	YDL167C	IV	163276	879	0	0
S1F	YDL167C	IV	163277	878	0	0
S1F	YDL167C	IV	163278	877	0	0
S1F	YDL167C	IV	163279	876	0	0
S1F	YDL167C	IV	163280	875	0	0
S1F	YDL167C	IV	163281	874	0	0
S1F	YDL167C	IV	163282	873	0	0
S1F	YDL167C	IV	163283	872	0	0
S1F	YDL167C	IV	163284	871	0	0
S1F	YDL167C	IV	163285	870	0	0
S1F	YDL167C	IV	163286	869	0	0
S1F	YDL167C	IV	163287	868	0	0
S1F	YDL167C	IV	163288	867	0	0
S1F	YDL167C	IV	163289	866	0	0
S1F	YDL167C	IV	163290	865	0	0
S1F	YDL167C	IV	163291	864	0	0
S1F	YDL167C	IV	163292	863	0	0
S1F	YDL167C	IV	163293	862	0	0
S1F	YDL167C	IV	163294	861	0	0
S1F	YDL167C	IV	163295	860	0	0
S1F	YDL167C	IV	163296	859	0	0
S1F	YDL167C	IV	163297	858	0	0
S1F	YDL167C	IV	163298	857	0	0
S1F	YDL167C	IV	163299	856	0	0
S1F	YDL167C	IV	163300	855	0	0
S1F	YDL167C	IV	163301	854	0	0
S1F	YDL167C	IV	163302	853	0	0
S1F	YDL167C	IV	163303	852	0	0
S1F	YDL167C	IV	163304	851	0	0
S1F	YDL167C	IV	163305	850	0	0
S1F	YDL167C	IV	163306	849	0	0
S1F	YDL167C	IV	163307	848	0	0
S1F	YDL167C	IV	163308	847	0	0
S1F	YDL167C	IV	163309	846	0	0
S1F	YDL167C	IV	163310	845	0	0
S1F	YDL167C	IV	163311	844	0	0
S1F	YDL167C	IV	163312	843	0	0
S1F	YDL167C	IV	163313	842	0	0
S1F	YDL167C	IV	163314	841	0	0
S1F	YDL167C	IV	163315	840	0	0
S1F	YDL167C	IV	163316	839	0	0
S1F	YDL167C	IV	163317	838	0	0
S1F	YDL167C	IV	163318	837	0	0
S1F	YDL167C	IV	163319	836	0	0
S1F	YDL167C	IV	163320	835	0	0
S1F	YDL167C	IV	163321	834	0	0
S1F	YDL167C	IV	163322	833	0	0
S1F	YDL167C	IV	163323	832	0	0
S1F	YDL167C	IV	163324	831	0	0
S1F	YDL167C	IV	163325	830	0	0
S1F	YDL167C	IV	163326	829	0	0
S1F	YDL167C	IV	163327	828	0	0
S1F	YDL167C	IV	163328	827	0	0
S1F	YDL167C	IV	163329	826	0	0
S1F	YDL167C	IV	163330	825	0	0
S1F	YDL167C	IV	163331	824	0	0
S1F	YDL167C	IV	163332	823	0	0
S1F	YDL167C	IV	163333	822	0	0
S1F	YDL167C	IV	163334	821	0	0
S1F	YDL167C	IV	163335	820	0	0
S1F	YDL167C	IV	163336	819	0	0
S1F	YDL167C	IV	163337	818	0	0
S1F	YDL167C	IV	163338	817	0	0
S1F	YDL167C	IV	163339	816	0	0
S1F	YDL167C	IV	163340	815	0	0
S1F	YDL167C	IV	163341	814	0	0
S1F	YDL167C	IV	163342	813	0	0
S1F	YDL167C	IV	163343	812	0	0
S1F	YDL167C	IV	163344	811	0	0
S1F	YDL167C	IV	163345	810	0	0
S1F	YDL167C	IV	163346	809	0	0
S1F	YDL167C	IV	163347	808	0	0
S1F	YDL167C	IV	163348	807	0	0
S1F	YDL167C	IV	163349	806	0	0
S1F	YDL167C	IV	163350	805	0	0
S1F	YDL167C	IV	163351	804	0	0
S1F	YDL167C	IV	163352	803	0	0
S1F	YDL167C	IV	163353	802	0	0
S1F	YDL167C	IV	163354	801	0	0
S1F	YDL167C	IV	163355	800	0	0
S1F	YDL167C	IV	163356	799	0	0
S1F	YDL167C	IV	163357	798	0	0
S1F	YDL167C	IV	163358	797	0	0
S1F	YDL167C	IV	163359	796	0	0
S1F	YDL167C	IV	163360	795	0	0
S1F	YDL167C	IV	163361	794	0	0
S1F	YDL167C	IV	163362	793	0	0
S1F	YDL167C	IV	163363	792	0	0
S1F	YDL167C	IV	163364	791	0	0
S1F	YDL167C	IV	163365	790	0	0
S1F	YDL167C	IV	163366	789	0	0
S1F	YDL167C	IV	163367	788	0	0
S1F	YDL167C	IV	163368	787	0	0
S1F	YDL167C	IV	163369	786	0	0
S1F	YDL167C	IV	163370	785	0	0
S1F	YDL167C	IV	163371	784	0	0
S1F	YDL167C	IV	163372	783	0	0
S1F	YDL167C	IV	163373	782	0	0
S1F	YDL167C	IV	163374	781	0	0
S1F	YDL167C	IV	163375	780	0	0
S1F	YDL167C	IV	163376	779	0	0
S1F	YDL167C	IV	163377	778	0	0
S1F	YDL167C	IV	163378	777	0	0
S1F	YDL167C	IV	163379	776	0	0
S1F	YDL167C	IV	163380	775	0	0
S1F	YDL167C	IV	163381	774	0	0
S1F	YDL167C	IV	163382	773	0	0
S1F	YDL167C	IV	163383	772	0	0
S1F	YDL167C	IV	163384	771	0	0
S1F	YDL167C	IV	163385	770	0	0
S1F	YDL167C	IV	163386	769	0	0
S1F	YDL167C	IV	163387	768	0	0
S1F	YDL167C	IV	163388	767	0	0
S1F	YDL167C	IV	163389	766	0	0
S1F	YDL167C	IV	163390	765	0	0
S1F	YDL167C	IV	163391	764	0	0
S1F	YDL167C	IV	163392	763	0	0
S1F	YDL167C	IV	163393	762	0	0
S1F	YDL167C	IV	163394	761	0	0
S1F	YDL167C	IV	163395	760	0	0
S1F	YDL167C	IV	163396	759	0	0
S1F	YDL167C	IV	163397	758	0	0
S1F	YDL167C	IV	163398	757	0	0
S1F	YDL167C	IV	163399	756	0	0
S1F	YDL167C	IV	163400	755	0	0
S1F	YDL167C	IV	163401	754	0	0
S1F	YDL167C	IV	163402	753	0	0
S1F	YDL167C	IV	163403	752	0	0
S1F	YDL167C	IV	163404	751	0	0
S1F	YDL167C	IV	163405	750	0	0
S1F	YDL167C	IV	163406	749	0	0
S1F	YDL167C	IV	163407	748	0	0
S1F	YDL167C	IV	163408	747	0	0
S1F	YDL167C	IV	163409	746	0	0
S1F	YDL167C	IV	163410	745	0	0
S1F	YDL167C	IV	163411	744	0	0
S1F	YDL167C	IV	163412	743	0	0
S1F	YDL167C	IV	163413	742	0	0
S1F	YDL167C	IV	163414	741	0	0
S1F	YDL167C	IV	163415	740	0	0
S1F	YDL167C	IV	163416	739	0	0
S1F	YDL167C	IV	163417	738	0	0
S1F	YDL167C	IV	163418	737	0	0
S1F	YDL167C	IV	163419	736	0	0
S1F	YDL167C	IV	163420	735	0	0
S1F	YDL167C	IV	163421	734	0	0
