transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YOR078W_mRNA	122	417.8	45.17	17.0	3.75	41.42	0.9754	0.1238	-37.66
YOR079C_mRNA	221	798.0	91.29	87.0	2.03	89.27	1.0	0.1349	-87.24
YOR080W_mRNA	171	651.1	47.32	17.0	4.17	43.15	0.9883	0.0982	-38.98
YOR081C_mRNA	45	995.3	60.58	36.0	5.02	55.56	0.9778	0.0866	-50.53
YOR084W_mRNA	40	865.9	47.1	20.0	6.78	40.33	1.0	0.0829	-33.55
YOR085W_mRNA	177	726.5	52.07	72.0	3.02	49.05	0.9944	0.0919	-46.03
YOR086C_mRNA	178	894.0	50.72	27.5	1.72	49.0	0.9888	0.0773	-47.28
YOR087W_mRNA	53	898.0	45.92	13.0	1.75	44.17	0.9811	0.0779	-42.42
YOR089C_mRNA	210	546.1	64.73	74.5	2.76	61.97	1.0	0.1276	-59.21
YOR090C_mRNA	66	853.3	53.23	21.5	2.59	50.64	1.0	0.0752	-48.05
YOR091W_mRNA	70	673.1	45.16	29.5	2.46	42.7	1.0	0.0873	-40.24
YOR092W_mRNA	112	625.5	51.74	67.0	4.75	46.99	1.0	0.1301	-42.24
YOR093C_mRNA	85	744.8	46.96	15.0	2.53	44.44	0.9647	0.0907	-41.91
YOR094W_mRNA	202	574.5	39.95	10.0	1.5	38.45	0.9752	0.083	-36.94
YOR095C_mRNA	643	748.8	51.64	54.0	3.5	48.14	0.9907	0.0754	-44.64
YOR096W_mRNA	11806	579.0	39.72	8.0	2.1	37.61	0.9389	0.0736	-35.51
YOR097C_mRNA	207	376.0	58.36	51.0	1.76	56.6	0.9758	0.1627	-54.85
YOR098C_mRNA	73	739.1	83.03	78.0	25.51	57.52	0.9589	0.1731	-32.01
YOR099W_mRNA	287	844.1	49.37	62.0	1.93	47.44	0.993	0.0807	-45.51
YOR100C_mRNA	7	638.9	42.0	32.0	12.57	29.43	1.0	0.0974	-16.86
YOR101W_mRNA	243	650.6	58.72	77.0	3.11	55.6	0.9959	0.1105	-52.49
YOR103C_mRNA	531	531.8	48.14	65.0	2.19	45.95	0.9981	0.0971	-43.75
YOR104W_mRNA	77	728.7	55.68	38.0	9.51	46.17	1.0	0.0789	-36.66
YOR105W_mRNA	101	671.0	64.4	42.0	8.95	55.45	0.9901	0.1211	-46.5
YOR106W_mRNA	82	537.6	69.38	77.0	11.37	58.01	1.0	0.1497	-46.65
YOR107W_mRNA	101	501.6	50.13	63.0	3.14	46.99	0.9901	0.1262	-43.85
YOR108W_mRNA	590	684.4	47.61	56.5	2.75	44.86	0.9881	0.0917	-42.11
YOR109W_mRNA	173	687.0	52.13	64.0	2.75	49.38	0.9711	0.1103	-46.62
YOR110W_mRNA	56	644.8	41.25	11.0	1.88	39.38	1.0	0.0739	-37.5
YOR111W_mRNA	67	802.9	51.0	29.0	2.24	48.76	0.9851	0.0717	-46.52
YOR112W_mRNA	92	785.1	46.53	16.5	1.74	44.79	1.0	0.1016	-43.05
YOR113W_mRNA	24	841.3	45.75	32.0	13.33	32.42	1.0	0.1492	-19.08
YOR114W_mRNA	60	546.0	45.3	12.0	1.0	44.3	1.0	0.0975	-43.3
YOR115C_mRNA	389	699.8	44.07	14.0	2.69	41.39	0.9075	0.0724	-38.7
YOR116C_mRNA	317	703.9	51.79	57.0	4.19	47.6	0.959	0.0874	-43.41
YOR117W_mRNA	387	785.7	49.84	24.0	1.96	47.88	0.9948	0.0901	-45.93
YOR118W_mRNA	107	893.6	61.3	71.0	3.13	58.17	0.9907	0.0986	-55.04
YOR119C_mRNA	93	538.6	43.98	31.0	2.81	41.17	1.0	0.0941	-38.37
YOR120W_mRNA	180	746.9	55.19	58.0	4.76	50.44	1.0	0.1008	-45.68
YOR121C_mRNA	754	447.5	55.07	52.0	15.16	39.91	0.996	0.1235	-24.75
YOR122C_mRNA	2533	581.7	53.31	71.0	2.28	51.03	0.9937	0.0931	-48.74
YOR123C_mRNA	10	420.7	54.1	11.5	2.2	51.9	0.8	0.1983	-49.7
YOR124C_mRNA	167	644.0	47.1	26.0	2.16	44.95	0.994	0.0918	-42.79
YOR125C_mRNA	166	661.5	47.4	38.5	4.02	43.38	0.994	0.0834	-39.36
YOR126C_mRNA	60	609.6	45.08	30.5	2.22	42.87	0.9833	0.0869	-40.65
YOR127W_mRNA	125	609.9	45.54	36.0	1.95	43.58	0.984	0.1114	-41.63
YOR128C_mRNA	47	879.7	42.3	13.0	2.57	39.72	1.0	0.0674	-37.15
YOR129C_mRNA	27	525.7	63.78	77.0	2.41	61.37	1.0	0.1612	-58.96
YOR130C_mRNA	339	717.5	49.5	32.0	2.21	47.29	0.9794	0.0842	-45.07
YOR131C_mRNA	225	553.6	63.34	71.0	17.36	45.99	0.9956	0.1635	-28.63
YOR132W_mRNA	100	728.1	33.91	10.0	1.84	32.07	0.99	0.0664	-30.23
YOR133W_mRNA	3407	877.1	52.41	20.0	3.12	49.29	0.9384	0.0765	-46.17
YOR134W_mRNA	51	538.6	88.02	70.0	36.18	51.84	1.0	0.2013	-15.67
YOR136W_mRNA	347	807.2	47.09	40.0	3.06	44.03	0.9971	0.0779	-40.97
YOR137C_mRNA	91	862.7	71.53	79.0	13.33	58.2	1.0	0.1077	-44.87
YOR138C_mRNA	125	752.8	52.9	62.0	3.96	48.94	1.0	0.1013	-44.98
YOR140W_mRNA	27	924.6	49.41	66.0	1.7	47.7	1.0	0.0912	-46.0
YOR141C_mRNA	103	667.4	48.88	64.0	1.74	47.15	1.0	0.1096	-45.41
YOR142W-B_mRNA	1022	1296.2	294.85	326.0	4.07	290.79	0.9951	0.2812	-286.72
YOR142W_mRNA	375	730.2	54.52	41.0	7.36	47.16	0.9973	0.1061	-39.8
YOR143C_mRNA	221	812.6	52.27	56.0	3.94	48.33	0.9955	0.0722	-44.38
YOR144C_mRNA	30	565.3	57.3	68.5	2.43	54.87	1.0	0.1145	-52.43
YOR145C_mRNA	356	565.0	47.75	22.0	3.25	44.5	0.9972	0.0965	-41.25
YOR147W_mRNA	146	854.0	58.64	76.0	1.99	56.65	1.0	0.0922	-54.66
YOR148C_mRNA	125	431.9	47.0	21.0	2.11	44.89	0.992	0.12	-42.78
YOR149C_mRNA	70	549.9	67.23	71.0	16.01	51.21	1.0	0.1495	-35.2
YOR150W_mRNA	276	521.2	46.27	17.5	2.09	44.18	0.9855	0.0922	-42.09
YOR151C_mRNA	809	746.7	60.2	68.0	2.14	58.06	0.9802	0.1074	-55.92
YOR152C_mRNA	84	575.7	73.12	76.0	20.24	52.88	1.0	0.1631	-32.64
YOR153W_mRNA	937	826.5	51.08	36.0	4.49	46.59	0.9968	0.0932	-42.09
YOR154W_mRNA	78	702.6	52.13	63.0	3.06	49.06	0.9872	0.1007	-46.0
YOR155C_mRNA	98	874.2	57.69	42.0	2.94	54.76	1.0	0.0823	-51.82
YOR156C_mRNA	22	730.8	83.45	83.0	4.14	79.32	1.0	0.1758	-75.18
YOR157C_mRNA	382	605.5	46.09	20.0	3.18	42.91	0.9791	0.0884	-39.73
YOR158W_mRNA	107	756.3	47.98	19.0	1.84	46.14	0.9907	0.078	-44.3
YOR159C_mRNA	299	456.1	40.42	12.0	2.51	37.91	0.9933	0.0891	-35.4
YOR160W_mRNA	124	638.5	45.6	18.0	2.27	43.33	0.9919	0.0932	-41.06
YOR161C_mRNA	67	653.9	56.19	71.0	6.48	49.72	1.0	0.1101	-43.24
YOR162C_mRNA	62	765.3	69.81	66.0	22.97	46.84	0.9839	0.1367	-23.87
YOR163W_mRNA	122	534.9	44.57	18.5	1.3	43.27	0.9918	0.0886	-41.97
YOR164C_mRNA	388	820.6	45.34	19.0	2.27	43.07	0.9845	0.0712	-40.8
YOR165W_mRNA	229	936.9	52.51	70.0	2.47	50.03	1.0	0.0927	-47.56
YOR166C_mRNA	65	762.8	68.85	70.0	4.6	64.25	0.9846	0.111	-59.65
YOR167C_mRNA	7283	353.5	40.5	12.0	1.34	39.16	0.9978	0.1073	-37.82
YOR168W_mRNA	756	967.1	47.27	18.0	3.41	43.86	0.9881	0.0669	-40.45
YOR169C_mRNA	300	347.5	43.31	22.0	3.33	39.98	0.9867	0.1228	-36.65
YOR171C_mRNA	116	900.3	54.17	71.0	2.1	52.07	1.0	0.0898	-49.97
YOR172W_mRNA	82	827.9	55.02	74.5	3.72	51.3	1.0	0.0964	-47.59
YOR173W_mRNA	47	602.7	38.15	11.0	1.26	36.89	1.0	0.0897	-35.64
YOR174W_mRNA	47	555.5	50.26	26.0	1.66	48.6	0.9787	0.1097	-46.94
YOR175C_mRNA	206	817.8	54.91	70.0	4.63	50.28	0.9854	0.1053	-45.66
YOR176W_mRNA	292	643.0	62.83	74.0	12.3	50.53	0.9932	0.1351	-38.22
YOR177C_mRNA	22	615.8	144.36	108.0	19.05	125.32	1.0	0.2289	-106.27
YOR178C_mRNA	97	533.5	66.88	74.0	4.73	62.14	0.9897	0.1698	-57.41
YOR179C_mRNA	134	594.3	48.27	17.0	5.16	43.11	0.9776	0.0971	-37.96
YOR180C_mRNA	21	652.0	51.05	67.0	4.57	46.48	1.0	0.1065	-41.9
YOR181W_mRNA	105	513.4	69.62	77.0	24.59	45.03	1.0	0.1591	-20.44
YOR182C_mRNA	15244	300.6	43.69	24.0	2.78	40.91	0.9887	0.1324	-38.13
YOR184W_mRNA	495	748.3	60.62	66.0	13.54	47.08	0.9939	0.116	-33.54
YOR185C_mRNA	93	522.2	118.65	86.0	55.91	62.73	1.0	0.2732	-6.82
YOR186C-A_mRNA	8	348.9	60.88	69.0	0.62	60.25	1.0	0.2136	-59.62
YOR186W_mRNA	14	437.1	84.93	82.0	10.21	74.71	1.0	0.1849	-64.5
YOR187W_mRNA	688	743.1	44.46	15.0	2.07	42.39	0.9927	0.078	-40.31
YOR188W_mRNA	85	599.0	49.4	30.0	9.84	39.56	1.0	0.1201	-29.73
YOR189W_mRNA	170	461.7	38.41	10.5	4.18	34.22	0.9882	0.0896	-30.04
YOR190W_mRNA	29	647.9	86.28	77.0	30.34	55.93	1.0	0.1433	-25.59
YOR191W_mRNA	85	689.3	98.06	72.0	3.18	94.88	0.9647	0.1322	-91.71
YOR192C-A_mRNA	16	418.5	83.94	80.5	6.19	77.75	1.0	0.2111	-71.56
YOR192C-B_mRNA	197	1444.5	208.41	296.0	3.96	204.44	0.9695	0.1351	-200.48
YOR192C-C_mRNA	39065	631.3	65.59	68.0	14.72	50.86	0.9802	0.1037	-36.14
YOR192C_mRNA	72	690.2	150.19	107.5	44.64	105.56	1.0	0.2774	-60.92
YOR193W_mRNA	105	781.7	77.94	79.0	29.15	48.79	0.981	0.104	-19.64
YOR194C_mRNA	111	448.6	42.24	11.0	2.35	39.89	0.9279	0.1026	-37.54
YOR195W_mRNA	126	923.9	63.79	73.0	1.71	62.08	0.9603	0.0824	-60.37
YOR196C_mRNA	227	656.5	43.06	11.0	1.86	41.19	0.9868	0.0831	-39.33
YOR197W_mRNA	407	681.9	46.2	25.0	2.26	43.94	0.9779	0.0865	-41.69
YOR198C_mRNA	774	748.0	42.9	14.0	2.63	40.27	0.9806	0.0745	-37.63
YOR200W_mRNA	7	245.9	70.71	73.0	4.14	66.57	1.0	0.3028	-62.43
YOR201C_mRNA	85	757.1	54.81	68.0	1.2	53.61	1.0	0.111	-52.41
YOR202W_mRNA	122	516.0	46.64	23.5	1.81	44.83	1.0	0.0949	-43.02
YOR203W_mRNA	10	232.7	52.3	68.5	3.5	48.8	1.0	0.2092	-45.3
YOR204W_mRNA	1027	481.4	54.34	71.0	3.13	51.21	0.9961	0.14	-48.08
YOR205C_mRNA	49	626.7	56.31	50.0	2.22	54.08	1.0	0.1187	-51.86
YOR206W_mRNA	333	820.1	51.95	56.0	2.16	49.79	0.982	0.0879	-47.63
YOR207C_mRNA	310	598.0	56.3	45.5	5.44	50.86	0.9774	0.1288	-45.43
YOR208W_mRNA	223	750.6	56.77	73.0	2.05	54.72	0.9865	0.1049	-52.66
YOR209C_mRNA	498	776.1	52.86	69.0	1.85	51.02	0.992	0.0958	-49.17
YOR210W_mRNA	1268	474.4	38.02	11.0	1.55	36.47	0.9984	0.0798	-34.92
YOR211C_mRNA	116	733.3	34.44	9.0	1.49	32.95	1.0	0.0598	-31.46
YOR212W_mRNA	241	725.1	55.43	57.0	4.47	50.96	0.9959	0.1021	-46.49
YOR213C_mRNA	135	536.9	54.07	64.0	4.72	49.36	0.9926	0.1299	-44.64
YOR215C_mRNA	502	612.1	50.51	20.0	3.99	46.53	1.0	0.087	-42.54
YOR216C_mRNA	112	596.4	61.08	20.5	4.17	56.91	0.9911	0.0981	-52.74
YOR217W_mRNA	205	556.0	49.37	51.0	5.17	44.2	0.9707	0.1152	-39.02
YOR219C_mRNA	76	900.1	104.17	107.5	3.58	100.59	0.9868	0.1352	-97.01
YOR220W_mRNA	213	656.6	54.05	70.0	3.16	50.89	0.9906	0.1018	-47.72
YOR221C_mRNA	77	865.6	48.94	17.0	7.13	41.81	0.974	0.0673	-34.68
YOR222W_mRNA	629	584.4	64.81	71.0	15.98	48.83	1.0	0.1366	-32.86
YOR223W_mRNA	34	309.2	38.44	11.0	2.06	36.38	0.9706	0.1349	-34.32
YOR224C_mRNA	596	461.2	41.79	13.5	2.69	39.1	0.9732	0.0934	-36.42
YOR225W_mRNA	20	265.4	59.8	75.0	4.65	55.15	1.0	0.2181	-50.5
YOR226C_mRNA	153	513.4	54.07	32.0	7.1	46.97	0.9935	0.105	-39.86
YOR227W_mRNA	106	857.7	70.64	72.0	6.53	64.11	0.9906	0.137	-57.58
YOR228C_mRNA	56	604.2	46.48	48.0	3.89	42.59	0.9643	0.1	-38.7
YOR229W_mRNA	96	472.8	61.11	47.5	17.75	43.36	1.0	0.1483	-25.61
YOR230W_mRNA	536	907.0	54.54	71.0	3.93	50.61	0.9888	0.0903	-46.68
YOR231W_mRNA	150	673.9	46.59	22.5	1.71	44.89	0.9933	0.0834	-43.18
YOR232W_mRNA	1232	667.9	40.75	12.0	2.4	38.34	0.9903	0.0687	-35.94
YOR233W_mRNA	38	956.3	51.37	17.5	2.11	49.26	1.0	0.0874	-47.16
YOR234C_mRNA	7065	427.4	44.04	14.0	3.1	40.94	0.9963	0.0975	-37.83
YOR236W_mRNA	74	527.0	48.01	17.5	4.66	43.35	1.0	0.1061	-38.69
YOR237W_mRNA	6	742.8	111.67	107.0	18.33	93.33	1.0	0.1703	-75.0
YOR238W_mRNA	92	530.4	49.72	35.5	2.34	47.38	0.9783	0.1061	-45.04
YOR239W_mRNA	187	687.3	50.43	41.0	2.33	48.1	0.984	0.0918	-45.78
YOR241W_mRNA	350	810.0	81.43	77.0	6.15	75.27	0.9943	0.1277	-69.12
YOR242C_mRNA	22	415.0	122.09	104.0	50.23	71.86	1.0	0.2997	-21.64
YOR243C_mRNA	584	848.7	49.25	29.0	4.12	45.12	0.9914	0.0846	-41.0
YOR244W_mRNA	97	682.6	46.61	27.0	1.92	44.69	1.0	0.0867	-42.77
YOR245C_mRNA	144	808.7	48.47	24.0	2.67	45.79	1.0	0.0728	-43.12
YOR246C_mRNA	191	679.0	43.24	16.0	3.47	39.76	0.9895	0.0796	-36.29
YOR247W_mRNA	393	906.4	114.62	101.0	4.57	110.05	0.9924	0.1303	-105.48
YOR248W_mRNA	694	509.3	77.8	82.0	10.71	67.09	0.9957	0.1633	-56.37
YOR249C_mRNA	67	858.5	74.24	71.0	19.06	55.18	1.0	0.1462	-36.12
YOR250C_mRNA	50	719.2	41.18	12.0	1.62	39.56	1.0	0.0821	-37.94
YOR251C_mRNA	110	687.4	46.85	14.0	4.18	42.66	1.0	0.0887	-38.48
YOR252W_mRNA	232	551.8	41.22	12.5	2.8	38.42	0.9914	0.0781	-35.62
YOR253W_mRNA	354	556.2	53.03	68.5	2.83	50.2	0.9972	0.1073	-47.36
YOR254C_mRNA	354	870.8	41.25	18.0	3.09	38.16	0.9718	0.0663	-35.06
YOR256C_mRNA	157	1045.0	48.66	22.0	3.32	45.34	1.0	0.0678	-42.01
YOR257W_mRNA	199	505.0	49.0	15.0	4.28	44.72	1.0	0.0999	-40.44
YOR258W_mRNA	226	522.3	49.4	19.0	2.4	47.0	0.9867	0.101	-44.61
YOR259C_mRNA	229	860.2	44.13	12.0	1.7	42.43	0.9825	0.0624	-40.73
YOR260W_mRNA	161	671.0	47.71	20.0	3.81	43.89	0.9876	0.0881	-40.08
YOR261C_mRNA	1063	900.9	54.2	60.0	4.37	49.83	0.9925	0.0705	-45.46
YOR262W_mRNA	34	527.2	45.09	11.5	2.15	42.94	0.9706	0.1055	-40.79
YOR264W_mRNA	104	685.7	60.92	71.5	3.66	57.26	0.9904	0.1133	-53.6
YOR265W_mRNA	341	427.2	37.36	14.0	2.96	34.4	0.9912	0.0854	-31.44
YOR266W_mRNA	62	588.9	56.53	70.5	1.76	54.77	0.9839	0.1139	-53.02
YOR267C_mRNA	278	679.6	52.36	67.5	4.65	47.71	0.9892	0.1076	-43.05
YOR268C_mRNA	13	518.7	196.85	186.0	90.23	106.62	1.0	0.33	-16.38
YOR269W_mRNA	62	501.1	56.21	26.0	14.26	41.95	1.0	0.1162	-27.69
YOR270C_mRNA	998	791.8	51.09	69.0	3.47	47.62	0.988	0.0949	-44.15
YOR271C_mRNA	448	685.5	46.71	24.5	2.21	44.5	0.9978	0.0852	-42.29
YOR272W_mRNA	272	664.2	40.72	14.5	3.11	37.61	0.9632	0.0856	-34.5
YOR273C_mRNA	177	596.8	61.74	71.0	1.93	59.81	0.9887	0.1265	-57.88
YOR274W_mRNA	195	611.3	52.16	63.0	2.9	49.27	1.0	0.1066	-46.37
YOR275C_mRNA	79	678.3	40.62	15.0	2.22	38.41	1.0	0.075	-36.19
YOR276W_mRNA	1134	505.8	71.53	63.0	28.44	43.09	0.9956	0.1724	-14.65
YOR278W_mRNA	115	441.6	136.8	135.0	100.72	36.08	1.0	0.3912	64.64
YOR279C_mRNA	62	591.7	45.0	13.0	3.4	41.6	0.9839	0.0846	-38.19
YOR280C_mRNA	141	554.2	64.14	75.0	16.72	47.42	1.0	0.1566	-30.7
YOR281C_mRNA	123	642.6	59.02	62.0	9.83	49.19	1.0	0.1127	-39.36
YOR283W_mRNA	400	639.9	49.19	58.0	2.52	46.66	0.9825	0.087	-44.14
YOR284W_mRNA	39	618.8	61.62	71.0	8.92	52.69	1.0	0.1035	-43.77
YOR285W_mRNA	996	476.5	45.3	19.5	1.55	43.75	0.996	0.0977	-42.19
YOR286W_mRNA	323	500.7	45.74	15.0	4.8	40.94	0.9938	0.0911	-36.15
YOR287C_mRNA	25	518.1	38.12	9.0	4.16	33.96	1.0	0.0811	-29.8
YOR288C_mRNA	197	593.7	45.84	18.0	3.42	42.43	1.0	0.0968	-39.01
YOR289W_mRNA	99	693.7	50.41	30.0	1.57	48.85	0.9899	0.0761	-47.28
YOR290C_mRNA	64	689.0	77.59	78.5	27.94	49.66	1.0	0.1566	-21.72
YOR291W_mRNA	101	693.0	43.42	13.0	2.25	41.17	0.9901	0.083	-38.92
YOR292C_mRNA	51	560.7	47.35	24.0	4.69	42.67	1.0	0.1115	-37.98
YOR293C-A_mRNA	52	145.7	40.81	14.0	7.15	33.65	1.0	0.2245	-26.5
YOR293W_mRNA	16060	473.7	39.9	10.0	2.88	37.02	0.9917	0.081	-34.14
YOR294W_mRNA	63	423.3	35.87	12.0	1.84	34.03	0.9365	0.1032	-32.19
YOR295W_mRNA	72	619.5	46.57	16.0	3.17	43.4	1.0	0.0924	-40.24
YOR296W_mRNA	104	500.9	48.45	15.5	6.88	41.57	1.0	0.1113	-34.68
YOR297C_mRNA	76	526.8	50.47	64.0	3.28	47.2	0.9737	0.1055	-43.92
YOR298C-A_mRNA	4246	570.0	46.7	19.0	1.86	44.84	0.9969	0.0894	-42.99
YOR298W_mRNA	60	338.9	66.88	75.0	12.92	53.97	1.0	0.2251	-41.05
YOR299W_mRNA	112	976.1	55.15	62.0	3.15	52.0	1.0	0.0784	-48.85
YOR300W_mRNA	73	517.2	49.42	70.0	1.75	47.67	0.9863	0.1131	-45.92
YOR301W_mRNA	28	743.8	71.75	75.5	4.5	67.25	1.0	0.1358	-62.75
YOR302W_mRNA	22	486.3	57.64	77.0	1.59	56.05	1.0	0.1379	-54.45
YOR303W_mRNA	597	647.0	50.59	24.0	4.27	46.31	0.9899	0.1045	-42.04
YOR304C-A_mRNA	105	440.6	43.94	15.0	3.78	40.16	1.0	0.1018	-36.38
YOR304W_mRNA	114	790.4	55.18	39.0	3.99	51.19	0.9825	0.0965	-47.2
YOR305W_mRNA	480	731.8	53.55	69.0	5.25	48.3	0.9979	0.09	-43.06
YOR306C_mRNA	318	896.7	52.9	66.5	3.71	49.19	0.9937	0.0862	-45.47
YOR307C_mRNA	131	794.6	73.74	73.0	14.69	59.05	0.9695	0.0953	-44.35
YOR308C_mRNA	15	833.4	114.2	88.0	0.33	113.87	1.0	0.1631	-113.53
YOR309C_mRNA	187	402.9	40.95	12.0	4.32	36.63	0.9519	0.1165	-32.3
YOR310C_mRNA	109	467.6	38.1	10.0	2.04	36.06	0.9817	0.1032	-34.03
YOR311C_mRNA	265	582.6	51.46	69.0	2.83	48.64	0.9811	0.1109	-45.81
YOR312C_mRNA	15817	562.9	40.0	12.0	3.37	36.63	0.9936	0.0716	-33.26
YOR313C_mRNA	17	588.4	57.65	14.0	23.06	34.59	1.0	0.1411	-11.53
YOR315W_mRNA	92	540.2	55.38	73.5	2.15	53.23	1.0	0.1149	-51.08
YOR316C-A_mRNA	11	346.5	71.91	61.0	2.18	69.73	1.0	0.2522	-67.55
YOR316C_mRNA	102	774.8	52.36	60.0	6.93	45.43	0.9804	0.101	-38.5
YOR317W_mRNA	583	863.7	54.69	68.0	1.95	52.74	0.9828	0.086	-50.8
YOR318C_mRNA	59	344.2	62.14	44.0	8.95	53.19	1.0	0.1679	-44.24
YOR319W_mRNA	68	722.7	75.82	66.0	10.09	65.74	1.0	0.1048	-55.65
YOR320C_mRNA	242	863.4	67.54	74.0	10.48	57.06	0.9959	0.0953	-46.58
YOR321W_mRNA	77	732.0	65.44	76.0	3.01	62.43	0.9351	0.1236	-59.42
YOR322C_mRNA	83	680.0	51.25	61.0	2.37	48.88	0.9759	0.1058	-46.51
YOR323C_mRNA	422	721.7	47.94	24.5	2.42	45.52	0.9929	0.0924	-43.1
YOR324C_mRNA	61	545.7	68.52	83.0	2.28	66.25	1.0	0.154	-63.97
YOR326W_mRNA	326	837.0	56.1	68.0	3.08	53.02	0.9908	0.0884	-49.94
YOR327C_mRNA	372	448.0	50.31	65.5	3.37	46.94	0.9812	0.1229	-43.58
YOR328W_mRNA	55	692.2	112.09	93.0	2.6	109.49	1.0	0.196	-106.89
YOR329C_mRNA	114	591.7	81.18	78.5	5.36	75.82	0.9912	0.1666	-70.46
YOR329W-A_mRNA	6	567.0	77.67	83.0	16.83	60.83	1.0	0.1291	-44.0
YOR330C_mRNA	50	598.3	45.84	15.0	2.9	42.94	1.0	0.1038	-40.04
YOR332W_mRNA	1005	565.8	46.41	19.0	2.69	43.72	0.999	0.0908	-41.02
YOR334W_mRNA	34	805.8	96.32	73.5	2.56	93.76	0.9706	0.146	-91.21
YOR335C_mRNA	1429	839.3	49.46	40.0	2.07	47.39	0.9811	0.0785	-45.32
YOR336W_mRNA	81	961.9	49.48	22.0	2.01	47.47	0.9877	0.0823	-45.46
YOR337W_mRNA	63	925.3	52.71	64.0	2.37	50.35	1.0	0.0966	-47.98
YOR338W_mRNA	72	420.0	38.35	14.0	2.42	35.93	1.0	0.1005	-33.51
YOR339C_mRNA	46	383.8	43.76	29.5	3.85	39.91	1.0	0.1241	-36.07
YOR340C_mRNA	69	679.2	45.13	14.0	1.39	43.74	1.0	0.0895	-42.35
YOR341W_mRNA	1019	796.6	51.03	57.0	2.23	48.8	0.9882	0.0834	-46.58
YOR342C_mRNA	217	641.8	54.02	71.0	3.71	50.31	0.9954	0.1158	-46.59
YOR343C_mRNA	24	385.2	147.46	155.5	4.25	143.21	1.0	0.3872	-138.96
YOR343W-A_mRNA	25	469.3	112.88	96.0	1.52	111.36	1.0	0.2315	-109.84
YOR343W-B_mRNA	109	1192.2	222.9	185.0	4.15	218.75	0.9908	0.1885	-214.61
YOR344C_mRNA	528	709.5	121.78	122.0	4.84	116.94	0.9943	0.2069	-112.1
YOR346W_mRNA	86	743.4	54.99	25.5	9.84	45.15	1.0	0.0933	-35.31
YOR347C_mRNA	101	580.9	45.94	20.0	2.66	43.28	1.0	0.0932	-40.61
YOR348C_mRNA	41	928.0	90.41	56.0	6.22	84.2	0.9756	0.1183	-77.98
YOR349W_mRNA	52	528.4	55.4	63.5	6.87	48.54	0.9808	0.1202	-41.67
YOR350C_mRNA	58	695.9	51.09	27.5	2.47	48.62	1.0	0.0841	-46.16
YOR352W_mRNA	55	697.4	75.78	82.0	1.45	74.33	1.0	0.1425	-72.87
YOR353C_mRNA	93	769.0	57.02	65.0	8.62	48.4	1.0	0.0813	-39.77
YOR354C_mRNA	154	681.3	46.91	17.0	1.55	45.36	1.0	0.0891	-43.81
YOR355W_mRNA	299	763.4	56.43	48.0	4.91	51.52	0.9933	0.1053	-46.62
YOR356W_mRNA	101	798.9	61.3	72.0	1.81	59.49	1.0	0.0998	-57.67
YOR357C_mRNA	260	547.4	42.97	11.0	5.46	37.51	0.9769	0.0798	-32.05
YOR358W_mRNA	39	508.8	41.05	11.0	1.05	40.0	1.0	0.0922	-38.95
YOR359W_mRNA	77	651.0	44.3	18.0	1.97	42.32	1.0	0.0824	-40.35
YOR360C_mRNA	233	807.4	59.17	74.0	2.34	56.83	0.9914	0.1102	-54.48
YOR361C_mRNA	1054	824.1	52.15	62.0	2.62	49.54	0.9848	0.0906	-46.92
YOR362C_mRNA	402	710.5	63.64	66.0	2.25	61.39	0.99	0.103	-59.14
YOR363C_mRNA	57	584.5	77.81	69.0	28.32	49.49	0.9825	0.1937	-21.18
YOR364W_mRNA	7	303.6	71.43	71.0	3.57	67.86	1.0	0.2275	-64.29
YOR366W_mRNA	7	606.6	94.14	72.0	4.57	89.57	1.0	0.1394	-85.0
YOR367W_mRNA	123	504.9	42.87	15.0	6.87	36.0	1.0	0.0909	-29.13
YOR368W_mRNA	51	673.5	78.76	71.0	21.06	57.71	1.0	0.1682	-36.65
YOR369C_mRNA	24519	516.7	43.34	15.0	2.55	40.8	0.9821	0.0854	-38.25
YOR370C_mRNA	181	649.6	44.33	19.0	5.19	39.14	0.9834	0.0977	-33.96
YOR371C_mRNA	6	434.5	69.83	86.5	14.17	55.67	0.8333	0.1755	-41.5
YOR372C_mRNA	75	661.8	53.32	71.0	6.81	46.51	1.0	0.1185	-39.69
YOR373W_mRNA	28	1002.5	61.64	76.0	2.68	58.96	1.0	0.09	-56.29
YOR374W_mRNA	121	842.8	50.35	59.0	1.68	48.67	0.9504	0.0861	-46.99
YOR375C_mRNA	1882	732.3	40.26	12.0	2.3	37.96	0.9793	0.0705	-35.66
YOR376W-A_mRNA	40	646.4	68.58	73.0	17.5	51.08	1.0	0.12	-33.58
YOR376W_mRNA	6	636.8	306.83	214.0	225.5	81.33	1.0	0.4127	144.17
YOR377W_mRNA	161	703.1	85.8	63.0	39.04	46.75	1.0	0.1342	-7.71
YOR378W_mRNA	14	801.2	337.57	53.0	7.29	330.29	1.0	0.2399	-323.0
YOR380W_mRNA	49	496.0	60.24	73.0	2.9	57.35	1.0	0.147	-54.45
YOR381W-A_mRNA	7	656.9	109.86	79.0	5.14	104.71	1.0	0.1744	-99.57
YOR381W_mRNA	48	787.1	58.56	23.5	19.31	39.25	0.9792	0.1124	-19.94
