gene	technology	count_new	count_old	len_new	len_old	length_gain_nt	extended	quantifiable	cpm_new	cpm_old	tpm_new	tpm_old	log2fc_cpm	log2fc_tpm	max_same_strand_orf_overlap_nt	worst_tier
YJR073C	short read	10323	19104	1474	1474	0	False	True	347.35086835529955	663.1817226228559	239.048731160651	413.8101111779478	-0.9330105425306225	-0.7916641488635685	0	False
YJR074W	short read	9909	1128	1578	769	809	True	True	333.42049351280275	39.1577147779827	214.33881660407448	46.833544971583976	3.089974303883932	2.1942789954993556	0	False
YJR075W	short read	1730	1718	1550	1525	25	True	True	58.211469752462285	59.63914360689209	38.09714264322282	35.968935746336705	-0.03495609733833227	0.08293132350473353	0	False
YJR076C	short read	813	821	1470	1470	0	False	True	27.35602595881609	28.50042892971968	18.877792576720235	17.832001606759643	-0.059124968426733204	0.08222142524032172	0	False
YJR077C	short read	12804	12804	1209	1209	0	False	True	430.8321726650446	444.48171987348445	361.49089551194976	338.13773314255667	-0.04499809872395666	0.09634829494310004	0	False
YJR078W	short read	792	1053	1425	1362	63	True	True	26.649412742167705	36.55414331668066	18.970916665174048	24.68456826863064	-0.45593119967006324	-0.3798200219304029	0	False
YJR079W	short read	676	127	1116	330	786	True	True	22.746215926395667	4.408714341138123	20.675713252102305	12.287514782290472	2.3671966507860622	0.7507439468697465	0	False
YJR080C	short read	2342	2617	1434	1434	0	False	True	78.80419778050097	90.8472868563659	55.74626031278495	58.267829874772815	-0.20517094727077634	-0.06382455360371964	0	False
YJR082C	short read	10800	10800	1229	1229	0	False	True	363.40108284774146	374.91429042749394	299.95069436947654	280.5731737862755	-0.04499809872395666	0.09634829494309827	0	False
YJR083C	short read	823	823	1276	1276	0	False	True	27.692508442934372	28.569857502021065	22.015429364174167	20.593180829130585	-0.04499809872395577	0.09634829494310004	0	False
YJR084W	short read	11451	11451	1480	1480	0	False	True	385.3060925638414	397.51329071159563	264.0947077143001	247.0335682313402	-0.04499809872395488	0.09634829494310004	0	False
YJR085C	short read	39771	39771	535	535	0	False	True	1338.2244875868078	1380.6218744992464	2537.4104727984472	2373.4877862114436	-0.04499809872395488	0.09634829494310004	0	False
YJR086W	short read	4944	7732	372	333	39	True	True	166.3569401480772	268.4108605171651	453.6422765609192	741.3475968385964	-0.6901609930308172	-0.7085950434005319	0	False
YJR087W	short read	10853	1281	1366	351	1015	True	True	365.1844400135683	44.46900055903886	271.192142839602	116.52424173716607	3.0377534098706667	1.2186852555521916	0	False
YJR088C	short read	8957	15758	1480	1480	0	False	True	301.3873610247426	547.0277211626342	206.575521526241	339.94890998074044	-0.8599950274773622	-0.7186486338103064	0	False
YJR089W	short read	1344	1237	3040	2865	175	True	True	45.223245865496715	42.94157196840833	15.090501892752087	13.785399154275176	0.07468953907843456	0.13049974805880948	0	False
YJR090C	short read	1977	1843	3825	3456	369	True	True	66.52258711018378	63.97842937572883	17.642219813179167	17.026519246320998	0.05625870137453859	0.05124856473768702	0	False
YJR091C	short read	1483	1483	3628	3628	0	False	True	49.90035239474079	51.48128636147903	13.952494875573436	13.051130879044733	-0.04499809872395577	0.0963482949430996	0	False
YJR092W	short read	939	875	4526	4344	182	True	True	31.59570525870641	30.37500038185715	7.081561671942795	6.431207300841008	0.056844042210126844	0.13897795441465188	0	False
YJR093C	short read	537	599	1218	1201	17	True	True	18.06910939715159	20.793857404265637	15.048908320798102	15.924217004303223	-0.20263201352732985	-0.0815636020609718	0	False
YJR094C	short read	1992	1992	1452	1451	1	True	True	67.0273108363612	69.15085801218221	46.82747242201897	43.832495196288555	-0.04499809872395666	0.09535436101409367	0	False
YJR094W-A	short read	17378	17378	542	542	0	False	True	584.7392609007454	603.2648647267583	1094.4061008506126	1023.7048918062652	-0.04499809872395666	0.09634829494310004	0	False
YJR095W	short read	26402	21838	1305	969	336	True	True	888.3810545690806	758.090580958853	690.5646039478536	719.553942120439	0.22880838652117852	-0.05932645585393104	0	False
YJR096W	short read	4894	4894	1101	1100	1	True	True	164.6745277274858	169.89171642149586	151.72412622717937	142.05141105006987	-0.04499809872395577	0.0950373497907524	0	False
YJR097W	short read	338	342	848	817	31	True	True	11.373107963197834	11.872285863537307	13.605009427680523	13.365288007105917	-0.06197117732766966	0.025647029921870068	0	False
YJR098C	short read	389	380	2182	1971	211	True	True	13.089168632201057	13.191428737263676	6.085171941934588	6.155612098655805	-0.011227362068712221	-0.016604293681777627	0	False
YJR099W	short read	3743	3757	2318	2245	73	True	True	125.94539380547187	130.42157306815693	55.11685068752055	53.43171598208284	-0.05038416646576582	0.044797105823327854	0	False
YJR100C	short read	2075	2044	1295	1292	3	True	True	69.82011545454291	70.9560008920183	54.69231817629628	50.51177732716517	-0.023281958539927317	0.11471840724713633	0	False
YJR101W	short read	5294	5453	1072	1072	0	False	True	178.13382709221696	189.29700237973375	168.56490131755967	162.41082953037872	-0.08769005934783092	0.053656334319224896	0	False
YJR102C	short read	3302	3143	1014	1000	14	True	True	111.10651625585577	109.10700137163087	111.15195685961778	100.3502949373532	0.026199749390550586	0.14748849071635295	0	False
YJR103W	short read	3725	3728	1910	1890	20	True	True	125.33972533405897	129.4148587697868	66.56882769007285	62.97792853295435	-0.04615953314135002	0.08000045671102907	0	False
YJR104C	short read	75749	75746	1516	1516	0	False	True	2548.8211689475525	2629.468318770459	1705.5156214354408	1595.2721171067326	-0.04494096040093254	0.09640543326612416	0	False
YJR105W	short read	5112	5112	1480	1480	0	False	True	172.00984588126428	177.45943080234713	117.8981875675052	110.28168725863341	-0.04499809872395666	0.09634829494310004	0	False
YJR106W	short read	629	684	2323	2178	145	True	True	21.164748251039757	23.744571727074614	9.242286663401194	10.027034253264954	-0.1659344067305648	-0.11757321315541036	0	False
YJR107W	short read	2725	4167	2072	1629	443	True	True	91.69147692223106	144.6544303899414	44.89053223807452	81.67265774508031	-0.6577509688748533	-0.8634419743688344	0	False
YJR107C-A	short read	5722	3883	418	237	181	True	True	192.5352774124793	134.79557312314435	467.2502804671399	523.1103547253792	0.5143496916907493	-0.16291979782482002	0	False
YJR108W	short read	451	301	492	372	120	True	True	15.175360033734387	10.44900013135886	31.288838249853036	25.834367185778355	0.5383658477717228	0.27635654720756975	0	False
YJR109C	short read	3848	3848	3539	3536	3	True	True	129.47845988871381	133.58057310787007	37.11355018174661	34.745381077296585	-0.04499809872395666	0.09512480790930056	0	False
YJR110W	short read	1612	1612	2336	2334	2	True	True	54.24097643986659	55.95942927491854	23.554299778376294	22.051516316779818	-0.04499809872395577	0.09511258177043125	0	False
YJR111C	short read	719	719	1098	1098	0	False	True	24.193090608104267	24.959571742348903	22.35139066233913	20.907438236981058	-0.04499809872395577	0.09634829494309916	0	False
YJR112W	short read	719	719	792	792	0	False	True	24.193090608104267	24.959571742348903	30.987155236424705	28.985312101269194	-0.04499809872395577	0.09634829494310004	0	False
YJR112W-A	short read	2503	2878	599	599	0	False	True	84.22156577480526	99.907715541697	142.63037572812047	153.40454943715318	-0.24640639977592205	-0.10506000610886623	0	False
YJR114W	short read	1311	353	1090	393	697	True	True	44.11285366790639	12.254143011194941	41.053878510983154	28.678499669191506	1.847929498226618	0.5175489744879913	0	False
YJR113C	short read	1212	1793	1235	1235	0	False	True	40.78167707513543	62.24271506819413	33.49759760808705	46.35404138820778	-0.6099838881193804	-0.4686374944523246	0	False
YJR115W	short read	2102	2332	1459	1459	0	False	True	70.72861816166227	80.95371530341814	49.17625123149685	51.03258016147106	-0.1948032179622743	-0.05345682429521936	0	False
YJR116W	short read	929	837	1203	1191	12	True	True	31.259222774588128	29.05585750813078	26.358948750046224	22.438197624020386	0.10545287510835344	0.23233603946344594	0	False
YJR117W	short read	2733	2742	1566	1566	0	False	True	91.96066290952568	95.18657262520263	59.56976310473588	55.90491158527849	-0.049741209979974776	0.09160518368708015	0	False
YJR118C	short read	4574	4561	864	835	29	True	True	153.90708823570085	158.3318591333148	180.7009421146816	174.40055753943005	-0.040891903170038546	0.05119937569496358	0	False
YJR119C	short read	966	966	2276	2276	0	False	True	32.50420796582576	33.53400042157029	14.487147027971577	13.55124324446313	-0.04499809872395666	0.0963482949430996	0	False
YJR120W	short read	286	286	351	351	0	False	True	9.623399045782783	9.92828583909845	27.81230066653603	26.01556060642427	-0.044998098723956215	0.09634829494309916	0	False
YJR121W	short read	37503	37503	2132	2132	0	False	True	1261.910260188782	1301.8898735094726	600.4222927942546	561.633600000292	-0.04499809872395488	0.09634829494309827	0	False
YJR122W	short read	3143	3143	2664	2664	0	False	True	105.75644475837512	109.10700137163087	40.270605495203974	37.66902963113859	-0.04499809872395666	0.09634829494310004	0	False
YJR123W	short read	13010	13010	1006	1006	0	False	True	437.76371183788115	451.6328628205274	441.42539558711877	412.90827644219473	-0.04499809872395666	0.09634829494309827	0	False
YJR124C	short read	266	266	1786	1786	0	False	True	8.950434077546225	9.234000116084573	5.0836797156434335	4.75526204508142	-0.04499809872395577	0.0963482949430996	0	False
YJR125C	short read	2564	2564	1456	1456	0	False	True	86.27410892792676	89.00742969037911	60.108327626840556	56.22518823868443	-0.04499809872395666	0.09634829494310004	0	False
YJR126C	short read	3736	3673	2506	2436	70	True	True	125.70985606658908	127.50557303149863	50.886642836008534	48.14131140654765	-0.020462539745951247	0.08001157250557522	0	False
YJR127C	short read	3457	2831	4877	4143	734	True	True	116.32199475968909	98.27614409261439	24.194944096723088	21.81720981802001	0.24321075563269545	0.1492389972430912	0	False
YJR128W	short read	170	329	360	360	0	False	True	5.720202230010745	11.421000143578288	16.118492431742474	29.178816271069042	-0.9975509363214958	-0.8562045426544405	0	False
YJR129C	short read	1703	1708	1390	1390	0	False	True	57.30296704534293	59.29200074538515	41.81940473996054	39.232622397837204	-0.049227638665903406	0.09211875500115152	0	False
YJR130C	short read	4243	4243	2178	2178	0	False	True	142.76951801138583	147.29271613739414	66.49563771306107	62.19986306520935	-0.04499809872395577	0.09634829494310004	0	False
YJR131W	short read	1488	1431	2801	2589	212	True	True	50.06859363679993	49.676143481642946	18.132923169951507	17.64744575214043	0.011352755657408231	0.039152131150068215	0	False
YJR132W	short read	365	429	3382	3382	0	False	True	12.281610670317187	14.892428758647675	3.683810320261177	4.050027397777168	-0.278079282456122	-0.13673288878906664	0	False
YJR133W	short read	2936	2877	1345	884	461	True	True	98.79125733712675	99.8730012555463	74.50952005534452	103.91108249416037	-0.015711351620029568	-0.47985285600552974	0	False
YJR134C	short read	1374	1375	2303	2301	2	True	True	46.23269331785155	47.73214345720409	20.36436130989527	19.079208397801374	-0.04604771320523948	0.09404525289305976	0	False
YJR135C	short read	3235	3235	1010	1010	0	False	True	108.85208361226329	112.30071569749471	109.32787586492303	102.2650378563514	-0.04499809872395666	0.09634829494310004	0	False
YJR135W-A	short read	10404	10404	689	688	1	True	True	350.0763764766576	361.16743311181915	515.4174532019596	482.8210292567012	-0.04499809872395666	0.09425287694090656	0	False
YJR136C	short read	1574	1574	1373	1373	0	False	True	52.96234300021713	54.64028640119217	39.13021100862241	36.602307311521514	-0.04499809872395577	0.09634829494309916	0	False
YJR137C	short read	1040	972	4633	4329	304	True	True	34.99417834830103	33.742286138474455	7.662121565805897	7.168907080734567	0.05255721069871733	0.09599072254485597	0	False
YJR138W	short read	1283	1153	5036	4755	281	True	True	43.17070271237521	40.02557193175005	8.695988044168123	7.741998061739739	0.1091305587139546	0.16764401040991928	0	False
YJR139C	short read	7731	7971	1326	1326	0	False	True	260.1346084718416	276.70757490718097	199.0078227146144	191.93030669932855	-0.08910378935484253	0.05224260431221239	261	True
YJR140C	short read	1755	1718	5194	4947	247	True	True	59.05267596275798	59.63914360689209	11.533288996777838	11.088058826190311	-0.014257104670496012	0.056797174476775236	261	True
YJR141W	short read	5351	5351	1216	1216	0	False	True	180.05177725169116	185.75614519236296	150.2032656772999	140.49978131483104	-0.04499809872395666	0.09634829494309916	0	False
YJR142W	short read	1511	1511	1299	1299	0	False	True	50.842503350271976	52.453286373698454	39.703913160216615	37.1389469543107	-0.04499809872395577	0.09634829494309916	0	False
YJR143C	short read	1883	1883	2517	2517	0	False	True	63.35965175947196	65.36700082175658	25.53554336308301	23.885887181551208	-0.04499809872395577	0.09634829494309916	0	False
YJR144W	short read	3381	3381	1077	1077	0	False	True	113.76472788039017	117.36900147549602	107.15377272499684	100.23138689451561	-0.04499809872395577	0.09634829494310004	0	False
YJR145C	short read	3512	3557	1377	1377	0	False	True	118.17264842233962	123.47871583801815	87.05597142680442	82.47535568364628	-0.06336622825044813	0.07798016541660768	0	False
YJR146W	short read	916	427	1657	354	1303	True	True	30.821795545234366	14.823000186346288	18.869090362779644	38.512249387707435	1.056113429752497	-1.029292513718901	0	False
YJR147W	short read	987	1615	2312	1664	648	True	True	33.21082118247415	56.06357213337062	14.57160271434647	30.98799498041768	-0.7554102738488462	-1.0885498445413768	0	False
YJR148W	short read	12988	17006	2345	1595	750	True	True	437.0234503728209	590.3511502787002	189.0503265853497	340.42054258099125	-0.4338626520000126	-0.8485477570834634	0	False
YJR149W	short read	4764	541	2084	1215	869	True	True	160.30025543394817	18.78042880752539	78.02828062587676	14.216584129369222	3.0934748153133427	2.4564222451950344	0	False
YJR150C	short read	65	65	1181	1181	0	False	True	2.187136146768814	2.2564285997951026	1.878630885604293	1.7572669103331	-0.044998098723956215	0.09634829494309949	0	False
YJR151C	short read	438	417	3703	3486	217	True	True	14.737932804380625	14.47585732483935	4.037368567039687	3.819292714595145	0.025885387432553753	0.08010980105366472	0	False
YJR151W-A	short read	15	15	51	51	0	False	True	0.5047237261774187	0.5207142922604082	10.03919943845552	9.390643534404484	-0.044998098723956104	0.0963482949430996	0	False
YJR152W	short read	1090	1081	2056	2006	50	True	True	36.676590768892424	37.52614332890009	18.095949960562333	17.205568916425843	-0.03303648679431781	0.07279124829104067	0	False
YJR153W	short read	6219	6218	2163	2079	84	True	True	209.25845687315777	215.85343128501455	98.13909220821387	95.49277204884659	-0.0447660982344491	0.03943638832899765	0	False
YJR154W	short read	345	345	1041	1041	0	False	True	11.60864570208063	11.97642872198939	11.312181499815873	10.58138795951629	-0.044998098723956215	0.0963482949430996	0	False
YJR155W	short read	1728	1728	1306	1306	0	False	True	58.14417325563863	59.98628646839903	45.16256090414538	42.24495321082176	-0.04499809872395666	0.09634829494309916	0	False
YJR156C	short read	1040	686	1186	1023	163	True	True	34.99417834830103	23.814000299376005	29.931373705209715	21.410300077854366	0.5553049481316856	0.48335347699806697	0	False
YJR157W	short read	114	114	363	363	0	False	True	3.835900318948382	3.9574286211791025	10.719541879739284	10.027034253264954	-0.04499809872395599	0.0963482949430996	0	False
YJR158W	short read	1210	684	2168	1704	464	True	True	40.714380578311776	23.744571727074614	19.050399672419747	12.816244485687248	0.7779407185521032	0.5718476910911252	0	False
YJR159W	short read	645	446	1262	1074	188	True	True	21.703120225629004	15.482571623209472	17.44529664701502	13.258819232375194	0.48725735166635564	0.3958858283362745	0	False
YJR160C	short read	467	467	1809	1809	0	False	True	15.713732008323635	16.211571632374042	8.811631215245812	8.242379106648666	-0.04499809872395577	0.0963482949430996	0	False
YJR161C	short read	2414	1550	1859	1152	707	True	True	81.22687166615258	53.80714353357552	44.32368655786311	42.9589335297844	0.5941593618694654	0.045119702059351674	0	False
YJR162C	short read	236	261	351	351	0	False	True	7.940986625191387	9.060428685331104	22.950010340218544	23.741473140827747	-0.1902610459319991	-0.04891465226494329	0	False
YKL225W	short read	12	19	348	348	0	False	True	0.40377898094193493	0.6595714368631838	1.1770095893361643	1.743205667593476	-0.7079631114463854	-0.5666167177793299	0	False
YKL224C	short read	6	6	372	372	0	False	True	0.20188949047096746	0.2082857169041633	0.5505367433991737	0.5149707744673426	-0.044998098723956215	0.0963482949430996	0	False
YKL223W	short read	21	21	333	333	0	False	True	0.7066132166483862	0.7290000091645715	2.1525490687859583	2.013489334403844	-0.04499809872395599	0.0963482949430996	0	False
YKL222C	short read	843	439	2481	2118	363	True	True	28.365473411170928	15.239571620154615	11.597885300484165	6.6177877901096	0.8963135926827683	0.8094408404497293	0	False
YKL221W	short read	1185	1185	1422	1422	0	False	True	39.87317436801607	41.13642908857225	28.44439840895731	26.60682334747937	-0.04499809872395577	0.09634829494310004	0	False
YKL220C	short read	301	104	2692	2136	556	True	True	10.128122771960202	3.610285759672164	3.8165366661647027	1.5545559708639631	1.4881818598946537	1.2957614906389465	0	False
YKL219W	short read	937	892	1634	1224	410	True	True	31.52840876188275	30.965143246418943	19.57336693453586	23.26792786858	0.026007239014925965	-0.2494507927710501	0	False
YKL218C	short read	2405	2405	1661	1661	0	False	True	80.92403743044612	83.48785819241878	49.422356296358096	46.22955579820919	-0.04499809872395577	0.09634829494310004	0	False
YKL217W	short read	39355	33908	2160	1851	309	True	True	1324.2268162474875	1177.092014797728	621.9051663247304	584.8843864287394	0.16992314892204874	0.08854312540884735	0	False
YKL216W	short read	5598	5592	1406	1387	19	True	True	188.36289460941265	194.1222881546802	135.9019137638774	128.7256145572643	-0.043450972526477116	0.07826661439164528	0	False
YKL215C	short read	1267	891	4127	3861	266	True	True	42.63233073778596	30.930428960268248	10.479007351824253	7.368043388532749	0.4629210888949311	0.5081485984968102	0	False
YKL214C	short read	1132	1132	841	841	0	False	True	38.089817202189195	39.29657192258548	45.94396052167373	42.9758725745731	-0.04499809872395666	0.09634829494310004	0	False
YKL213C	short read	1955	1955	2302	2293	9	True	True	65.78232564512356	67.86642942460654	28.98807935161331	27.221808797726386	-0.04499809872395577	0.09069681639166305	0	False
YKL212W	short read	1749	1746	2218	2166	52	True	True	58.85078647228702	60.61114361911152	26.915736420522812	25.737126628642095	-0.04252136843174359	0.06459890268192936	0	False
YKL211C	short read	596	597	1689	1689	0	False	True	20.054356053449435	20.724428831964246	12.044661777434142	11.2854518923234	-0.04741669952659944	0.09392969414045593	0	False
YKL210W	short read	2455	2400	3211	3075	136	True	True	82.60644985103752	83.31428676166531	26.096916136028725	24.919561379102632	-0.012309480017781205	0.06660065903746926	0	False
YKL209C	short read	1175	1142	4142	3873	269	True	True	39.536691883897795	39.64371478409242	9.682907232407002	9.414405038829262	-0.0038999926344374103	0.04057034884045363	0	False
YKL208W	short read	1118	1811	1053	1028	25	True	True	37.61874172442361	62.86757221890662	36.240270565486355	56.24703161356242	-0.7408644568309333	-0.6341832349957164	0	False
YKL207W	short read	4177	3493	1747	975	772	True	True	140.5487336162052	121.25700152437373	81.61116347169867	114.38478024953285	0.2130024020439727	-0.4870566885687593	0	False
YKL206C	short read	925	913	968	968	0	False	True	31.12462978094082	31.694143255583516	32.61702710118038	30.114086425101654	-0.026159593304504014	0.1151868003625518	0	False
YKL205W	short read	1656	1656	3463	3459	4	True	True	55.72149936998702	57.48685786554907	16.32246852967946	15.285654627381035	-0.04499809872395577	0.09468092111879933	0	False
YKL204W	short read	621	621	2115	2115	0	False	True	20.895562263745134	21.5575716995809	10.02211143941134	9.374659460303368	-0.04499809872395666	0.0963482949430996	0	False
YKL203C	short read	1753	1440	7688	7425	263	True	True	58.98537946593433	49.98857205699919	7.782991219183479	6.192133433595199	0.2387590857059072	0.3298881691747031	0	False
YKL202W	short read	235	235	582	582	0	False	True	7.907338376779559	8.157857245413062	13.782337373412304	12.891965951871448	-0.044998098723956215	0.09634829494309916	0	False
YKL201C	short read	1710	1710	3537	3537	0	False	True	57.53850478422573	59.36142931768654	16.50209373344088	15.436019651972764	-0.04499809872395666	0.0963482949430996	0	False
YKL198C	short read	2355	2361	2359	2359	0	False	True	79.24162500985473	81.96042960178826	34.07540055265509	31.95525727345424	-0.048669080452452995	0.09267731321460282	0	False
YKL197C	short read	1722	1172	3456	3132	324	True	True	57.942283765167666	40.68514336861323	17.007379882022388	11.947585043389205	0.5101144742506403	0.5094418630452675	0	False
YKL196C	short read	28671	28671	880	880	0	False	True	964.7289302155181	995.2932982265443	1112.085472886202	1040.2421348121559	-0.04499809872395488	0.09634829494309827	0	False
YKL195W	short read	3352	3352	1515	1515	0	False	True	112.78892867644716	116.36228717712589	75.52128591431675	70.64243315703038	-0.04499809872395577	0.09634829494309916	0	False
YKL194C	short read	301	301	1694	1694	0	False	True	10.128122771960202	10.44900013135886	6.065003958273541	5.673190432768328	-0.044998098723956215	0.09634829494310004	0	False
YKL193C	short read	1889	1889	1170	1168	2	True	True	63.56154124994293	65.57528653866075	55.10919855848241	51.637283530878626	-0.04499809872395577	0.09388003935234934	0	False
YKL192C	short read	4906	4906	604	604	0	False	True	165.07830670842773	170.3082878553042	277.2481164126051	259.3372357802658	-0.04499809872395577	0.09634829494310004	0	False
YKL191W	short read	1819	1819	1748	1748	0	False	True	61.20616386111497	63.14528650811217	35.519698425098404	33.22504233574254	-0.04499809872395577	0.09634829494310004	0	False
YKL190W	short read	2355	2355	967	967	0	False	True	79.24162500985473	81.75214388488409	83.12706298212342	77.75685913130992	-0.04499809872395577	0.09634829494309916	0	False
YKL189W	short read	1513	1513	1689	1689	0	False	True	50.90979984709563	52.522714945999844	30.5764652168756	28.601153623258465	-0.04499809872395666	0.09634829494310004	0	False
YKL188C	short read	2759	2644	2744	2562	182	True	True	92.83551736823321	91.78457258243462	34.3198667100495	32.95008942891591	0.016425181121626053	0.0587615689575145	0	False
YKL187C	short read	15618	12790	3180	2253	927	True	True	525.5183436959284	443.99571986737476	167.63947711362084	181.25234120599796	0.2431953546323129	-0.1126377036369215	0	False
YKL186C	short read	5930	5930	952	949	3	True	True	199.53411308213953	205.85571687361474	212.6159023930044	199.50912006392326	-0.04499809872395577	0.09179480865626566	0	False
YKL185W	short read	3131	3131	2255	2255	0	False	True	105.35266577743319	108.69042993782254	47.39303490116824	44.331333339755865	-0.04499809872395577	0.09634829494310004	0	False
YKL184W	short read	1524	1819	1919	1919	0	False	True	51.279930579625734	63.14528650811217	27.10740792616004	30.2643949988942	-0.3002807388821198	-0.1589343452150649	0	False
YKL183C-A	short read	371	106	690	213	477	True	True	12.483500160788155	3.6797143319735515	18.352820538648974	15.88914521032571	1.762356823333648	0.20796028556100987	0	False
YKL183W	short read	3646	3616	1826	1799	27	True	True	122.68151370952457	125.52685872090908	68.15439864122125	64.17583539154113	-0.03307821510000952	0.08677659983430619	0	False
YKL182W	short read	4610	3898	6525	6156	369	True	True	155.11842517852668	135.31628741540476	24.115618697065415	20.21703653186639	0.19703456133485453	0.2543962849855106	0	False
YKL181W	short read	2294	2264	1798	1741	57	True	True	77.18908185673322	78.59314384517096	43.54935480543809	41.5194817176519	-0.026006665540013962	0.06886291026369662	0	False
YKL180W	short read	1258	1257	850	842	8	True	True	42.329496502079515	43.63585769142221	50.517251574308176	47.664765246244514	-0.04385082626517445	0.08385295944321225	0	False
YKL179C	short read	1423	1116	2194	2040	154	True	True	47.88145749003112	38.741143344174375	22.138402335066313	17.466596973992342	0.3056005359733387	0.341952556096059	0	False
YKL178C	short read	549	549	1729	1729	0	False	True	18.472888378093522	19.05814309673094	10.838154813083328	10.137984512041301	-0.04499809872395577	0.0963482949430996	0	False
YKL177W	short read	107	107	339	339	0	False	True	3.6003625800655863	3.7144286181242454	10.773630547817458	10.07762866612493	-0.044998098723956215	0.09634829494309916	0	False
YKL176C	short read	2648	2648	2891	2875	16	True	True	89.1005617945203	91.9234297270374	31.264240880077047	29.407249345721894	-0.04499809872395666	0.08834164218515017	0	False
YKL175W	short read	1728	1728	1917	1917	0	False	True	58.14417325563863	59.98628646839903	30.768025321238326	28.780338494174867	-0.04499809872395666	0.09634829494309916	0	False
YKL174C	short read	3379	3379	2081	2081	0	False	True	113.69743138356651	117.29957290319463	55.42352074418072	51.84303090310396	-0.04499809872395577	0.09634829494310004	0	False
YKL173W	short read	1638	1638	3177	3154	23	True	True	55.11583089857412	56.86200071483658	17.598460658686335	16.581601766583844	-0.04499809872395666	0.08586586502011784	0	False
YKL172W	short read	2377	2377	1471	1471	0	False	True	79.98188647491494	82.51585818019936	55.156221632705524	51.59299994313403	-0.04499809872395577	0.09634829494310004	0	False
YKL171W	short read	2280	2151	2968	2787	181	True	True	76.71800637896764	74.67042951014254	26.220981821734227	24.642099901153124	0.03902820090508641	0.08959650505514816	0	False
YKL169C	short read	5118	5140	2354	2354	0	False	True	172.21173537173524	178.43143081456657	74.21160461701452	69.71575463349734	-0.05118631076575042	0.0901600829013054	0	False
YKL170W	short read	4397	4388	713	713	0	False	True	147.95134826680732	152.32628762924475	210.49652701966667	196.49493550979997	-0.042042091914502144	0.09930430175255367	0	False
YKL168C	short read	2437	2437	2522	2487	35	True	True	82.00078137962461	84.59871534924099	32.98287022488293	31.286286368061386	-0.04499809872395666	0.07618652683178606	0	False
YKL167C	short read	6469	6469	678	678	0	False	True	217.67051897611475	224.56671710883873	325.6757757655661	304.63635439795405	-0.04499809872395577	0.09634829494310004	0	False
YKL166C	short read	3017	3017	1632	1632	0	False	True	101.51676545848481	104.73300131664344	63.10055147045897	59.02410738187152	-0.04499809872395577	0.09634829494309916	0	False
YKL165C-A	short read	77	77	234	234	0	False	True	2.590915127710749	2.673000033603429	11.231890653793398	10.506284091055957	-0.044998098723956215	0.0963482949430996	0	False
YKL165C	short read	1625	1625	2973	2973	0	False	True	54.67840366922036	56.41071499487756	18.656769894876135	17.451498663836116	-0.04499809872395577	0.09634829494309916	0	False
YKL164C	short read	5902	5906	1648	1643	5	True	True	198.59196212660834	205.02257400599808	122.24187335655293	114.77046769826889	-0.045975534425902964	0.09098709700800889	0	False
YKL163W	short read	5660	3098	2113	1424	689	True	True	190.449086010946	107.54485849484965	91.43130808974824	69.46174612120035	0.8244668102057204	0.39646958290423306	0	False
YKL162C-A	short read	150	150	153	153	0	False	True	5.047237261774186	5.207142922604082	33.46399812818507	31.30214511468161	-0.044998098723956215	0.09634829494309916	0	False
YKL162C	short read	506	506	1464	1464	0	False	True	17.026013696384922	17.565428792251105	11.797430815518359	11.03528902772505	-0.04499809872395577	0.09634829494310004	0	False
YKL161C	short read	954	853	2601	1894	707	True	True	32.10042898488383	29.61128608654188	12.519472240897471	14.37948488832095	0.11644542596326524	-0.19983824884428492	0	False
YKL159C	short read	4486	4644	1360	1326	34	True	True	150.94604237546	161.2131448838224	112.58962170227865	111.82089377890878	-0.09493645050325039	0.009884067138691499	0	False
YKL160W	short read	4338	4180	1695	1680	15	True	True	145.96610161050947	145.10571610990044	87.35702675968624	79.44037256604555	0.008529011980072276	0.13705136528954487	0	False
YKL157W	short read	3077	3067	3044	2981	63	True	True	103.53566036319448	106.46871562417815	34.50331691367738	32.84929642672361	-0.04030182165743135	0.07087258849724787	0	False
YKL156W	short read	6381	6381	539	539	0	False	True	214.7094731158739	221.51185992757766	404.089884039087	377.9847267835233	-0.04499809872395666	0.09634829494310004	0	False
YKL156C-A	short read	159	159	117	117	0	False	True	5.350071497480638	5.519571497960327	46.38624971306884	43.38958884358174	-0.044998098723956215	0.09634829494309916	0	False
YKL155C	short read	553	553	2032	2032	0	False	True	18.607481371740835	19.19700024133372	9.289223811114207	8.689118097139424	-0.04499809872395666	0.0963482949430996	0	False
YKL154W	short read	1202	1202	950	950	0	False	True	40.44519459101715	41.72657195313405	43.18757922640002	40.397559996214994	-0.04499809872395666	0.09634829494310004	0	False
YKL152C	short read	12792	15171	1413	1403	10	True	True	430.4283936841026	526.6504351921769	309.01124793832855	345.2477123346624	-0.2910724390920638	-0.15997250213904834	0	False
YKL153W	short read	8342	5370	740	510	230	True	True	280.6936882514684	186.41571662922615	384.7835213959814	336.1850385316805	0.590473125292494	0.19479149530209483	0	False
YKL151C	short read	13029	13516	2253	2127	126	True	True	438.40302855770585	469.1982916127785	197.39124733438337	202.8873480194816	-0.09793999571270895	-0.03962088232040806	0	False
YKL150W	short read	27548	27548	1167	1167	0	False	True	926.9419472490353	956.3091548793151	805.7442543649931	753.6912797700377	-0.04499809872395666	0.09634829494310004	0	False
