gene	n_isoforms	n_reads	mtif_support	iqr5	iqr3	utr5_max	utr3_max	utr5_p95	utr3_p95	utr5_p99	utr3_p99	f5_within_20	f3_within_20	f5_within_50	f3_within_50	f5_within_100	f3_within_100
YML083C	1	1.0	1	0.0	0.0	2777.0	361.0	2777.0	361.0	2777.0	361.0	1.0	1.0	1.0	1.0	1.0	1.0
YML085C	376	3979.0	285	17.0	33.0	169.0	188.0	61.0	173.0	63.0	179.0	0.9442070872078412	0.6994219653179191	0.9992460417190249	0.985423473234481	0.9992460417190249	0.9952249308871576
YML086C	131	900.0	195	0.9185185185197042	4.0	182.0	149.0	160.0	116.0	174.28571428571428	119.5	0.9322222222222222	0.9622222222222222	0.9922222222222222	0.9977777777777778	0.9988888888888889	1.0
YML087C	50	164.0	46	4.0	19.0	118.0	175.0	60.13333333333329	110.43999999999998	113.43999999999994	172.43999999999994	0.9207317073170732	0.9024390243902439	0.9451219512195121	0.9695121951219512	0.975609756097561	1.0
YML088W	24	29.0	4	26.666666666671517	56.5	84.0	216.0	63.09999999999994	198.89999999999995	84.0	216.0	0.7931034482758621	0.5862068965517241	0.9655172413793104	0.7241379310344828	1.0	0.7931034482758621
YML089C	9	13.0	5	22.333333333328483	0.0	456.0	306.0	416.3999999999999	305.25	456.0	306.0	0.8461538461538461	0.7692307692307693	0.8461538461538461	0.7692307692307693	0.8461538461538461	1.0
YML092C	235	1271.0	173	10.0	1.0	145.0	227.0	42.63333333333336	163.0	133.94799999999995	182.0	0.94492525570417	0.8638867033831629	0.962234461054288	0.8764752163650669	0.9740361919748229	0.997639653815893
YML093W	74	289.0	39	14.5	54.0	46.0	227.0	35.03333333333334	156.0	37.22000000000003	192.8400000000006	0.9653979238754326	0.4290657439446367	1.0	0.5121107266435986	1.0	0.9896193771626297
YML094C-A	3	1.0	1	1.0	641.5	263.0	1312.0	263.0	1312.0	263.0	1312.0	1.0	1.0	1.0	1.0	1.0	1.0
YML094W	98	270.0	51	13.736842105266987	3.0	2390.0	221.0	38.0	156.0	601.6000000000028	180.0	0.9481481481481482	0.8518518518518519	0.9777777777777777	0.8962962962962963	0.9814814814814815	0.9925925925925926
YML095C	63	83.0	9	15.0	756.1999999999971	770.0	1257.0	234.24999999999895	1003.3999999999999	692.5600000000004	1052.16	0.9397590361445783	0.3253012048192771	0.9397590361445783	0.3614457831325301	0.9397590361445783	0.3614457831325301
YML096W	285	951.0	63	4.0	111.0	104.0	1458.0	55.899999999999864	237.0	59.0	343.0	0.9106203995793901	0.5057833859095688	0.9989484752891693	0.5488958990536278	1.0	0.7392218717139852
YML097C	121	464.0	66	28.0	1.0	202.0	561.0	58.0	89.0	71.72000000000003	100.36000000000001	0.7004310344827587	0.9935344827586207	0.9978448275862069	0.9956896551724138	0.9978448275862069	0.9956896551724138
YML098W	294	917.0	81	5.44999999999709	98.0	503.0	1231.0	58.0	251.89999999999986	93.0	560.0	0.7938931297709924	0.25627044711014174	0.9738276990185387	0.5605234460196292	0.9989094874591058	0.9596510359869138
YML099C	9	12.0	3	25.0	92.0	183.0	447.0	173.9999999999999	447.0	183.0	447.0	0.75	0.25	0.8333333333333334	0.25	0.9166666666666666	0.25
YML100W	34	61.0	11	136.75	6.0	399.0	423.0	396.43333333333334	168.56666666666655	399.0	395.17000000000013	0.7049180327868853	0.9344262295081968	0.7377049180327869	0.9344262295081968	0.7540983606557377	0.9836065573770492
YML100W-A	18	16.0	2	711.5	4.5	1880.0	252.0	1879.1	252.0	1880.0	252.0	0.125	1.0	0.125	1.0	0.1875	1.0
YML101C	154	263.0	20	27.0	37.0	84.0	1595.0	71.0	102.0	79.87	132.44000000000005	0.6920152091254753	0.532319391634981	1.0	0.9277566539923955	1.0	0.9923954372623575
YML101C-A	13	13.0	2	42.25	78.5	433.0	1318.0	428.5	1316.8	433.0	1318.0	0.7692307692307693	0.15384615384615385	0.7692307692307693	0.15384615384615385	0.7692307692307693	0.15384615384615385
YML102W	292	3635.0	621	23.0	0.0	541.0	863.0	34.0	65.0	501.1500000000001	104.3404761904762	0.49105914718019256	0.9565337001375516	0.9757909215955983	0.9738651994497937	0.9804676753782668	0.9969738651994497
YML104C	43	117.0	23	2.0	6.0	64.0	132.0	54.0	62.662499999999994	62.324999999999996	93.1399999999999	0.9401709401709402	0.7863247863247863	1.0	0.9914529914529915	1.0	1.0
YML105C	174	613.0	80	5.0	5.0	536.0	122.0	46.0	117.0	66.0	117.0	0.9265905383360522	0.8580750407830342	0.99836867862969	0.99836867862969	1.0	1.0
YML106W	815	5356.0	305	44.0	86.0	2086.0	421.0	308.0	171.0	317.0	231.0	0.6966019417475728	0.47143390589992534	0.8224421209858103	0.4856235997012696	0.9044062733383121	0.9266243465272591
YML107C	59	291.0	73	0.0	14.570512820515432	164.0	775.0	13.0	171.533333333333	35.129999999999825	712.8999999999997	0.9896907216494846	0.8075601374570447	0.9965635738831615	0.9415807560137457	0.9965635738831615	0.9415807560137457
YML108W	233	999.0	100	44.0	6.0	132.0	2492.0	81.0	368.3999999999969	111.01999999999998	1329.4999999999995	0.5255255255255256	0.9079079079079079	0.9069069069069069	0.9369369369369369	0.998998998998999	0.9379379379379379
YML109W	35	60.0	6	30.0	2.285714285717404	534.0	98.0	491.0	89.0	532.1	98.0	0.48333333333333334	0.9833333333333333	0.8833333333333333	0.9833333333333333	0.8833333333333333	1.0
YML110C	466	1625.0	98	19.071428571427532	71.16666666666424	474.0	942.0	58.0	292.1	78.0	741.0	0.9323076923076923	0.6043076923076923	0.9944615384615385	0.608	0.9969230769230769	0.7316923076923076
YML111W	4	4.0	1	79.0	16.0	179.0	151.0	179.0	151.0	179.0	151.0	0.25	0.5	0.25	1.0	0.5	1.0
YML112W	91	739.0	235	10.0	0.0	666.0	164.0	54.486	88.27499999999998	57.74000000000001	101.11000000000001	0.8958051420838972	0.9824086603518268	0.9986468200270636	0.9986468200270636	0.9986468200270636	1.0
YML113W	142	462.0	40	20.0	17.0	1323.0	172.0	83.0	146.39999999999998	329.9599999999998	162.0	0.7272727272727273	0.948051948051948	0.9545454545454546	1.0	0.9718614718614719	1.0
YML114C	147	332.0	21	169.0	35.5	243.0	2043.0	179.26666666666665	70.0	186.02	89.32000000000028	0.3132530120481928	0.7319277108433735	0.3132530120481928	0.8975903614457831	0.31626506024096385	0.9969879518072289
YML115C	641	3297.0	117	11.0	60.0	1782.0	523.0	71.0	261.0	74.0	267.0	0.9150743099787686	0.4470730967546254	0.9996966939642099	0.48528965726417955	0.9996966939642099	0.8862602365787079
YML116W	136	308.0	16	20.0	6.0	148.0	289.0	119.0	188.8999999999973	144.11200000000005	288.0	0.6266233766233766	0.7792207792207793	0.9545454545454546	0.948051948051948	1.0	0.9512987012987013
YML116W-A	482	979.0	160	1077.5416666666642	21.0	4234.0	351.0	3370.0	143.0	3374.0	143.0	0.3258426966292135	0.7446373850868233	0.3411644535240041	0.8335035750766088	0.3748723186925434	0.9009193054136875
YML117W	29	56.0	10	4.0	13.0	1005.0	270.0	175.09999999999985	248.9333333333333	1005.0	269.09999999999997	0.9107142857142857	0.7678571428571429	0.9464285714285714	0.9107142857142857	0.9642857142857143	0.9821428571428571
YML118W	33	43.0	3	317.0	63.875	471.0	223.0	462.8333333333333	211.60000000000002	471.0	223.0	0.4186046511627907	0.37209302325581395	0.4418604651162791	0.6046511627906976	0.4418604651162791	0.8372093023255814
YML119W	115	290.0	52	67.0	9.0	632.0	411.0	465.0	135.0	486.13333333333475	158.0	0.6689655172413793	0.7724137931034483	0.7172413793103448	0.9	0.803448275862069	1.0
YML120C	431	2368.0	243	3.0	26.636363636363967	549.0	410.0	76.0	380.0	100.44000000000005	396.0	0.9463682432432432	0.6148648648648649	0.9907094594594594	0.8944256756756757	0.9940878378378378	0.9759290540540541
YML121W	212	641.0	85	3.0	43.0	455.0	322.0	135.0	186.0	313.2666666666669	284.26000000000045	0.8049921996879875	0.43213728549141966	0.8689547581903276	0.921996879875195	0.9812792511700468	0.9890795631825273
YML122C	14	12.0	1	1510.5	32.5	1560.0	222.0	1559.5	219.59999999999997	1560.0	222.0	0.25	0.5	0.5	0.9166666666666666	0.6666666666666666	1.0
YML123C	555	18098.0	3061	0.0	27.0	127.0	234.0	49.0	151.0	54.0	152.23230769230773	0.9876229417615207	0.854680075146425	0.9987291413415847	0.9938114708807603	1.0	0.9999447452757211
YML124C	45	79.0	14	8.625	4.0	1082.0	1367.0	59.99999999999909	248.0499999999995	1082.0	1367.0	0.9493670886075949	0.7974683544303798	0.9493670886075949	0.9493670886075949	0.9493670886075949	0.9493670886075949
YML125C	269	4739.0	831	5.0	6.0	3066.0	326.0	28.0	103.0	41.0	124.02749999999992	0.990715340789196	0.9394387001477105	0.9966237602869804	0.9940915805022157	0.9995779700358726	0.9983118801434901
YML127W	4	6.0	2	12.33333333333212	30.0	80.0	177.0	80.0	177.0	80.0	177.0	0.8333333333333334	0.6666666666666666	1.0	0.8333333333333334	1.0	0.8333333333333334
YML128C	316	1578.0	144	76.0	11.0	233.0	215.0	132.5999999999999	203.0	164.0	205.0	0.6242078580481623	0.9607097591888466	0.6806083650190115	0.9974651457541192	0.9695817490494296	0.9993662864385298
YML129C	654	5553.0	377	14.0	26.375	227.0	449.0	25.0	324.0	29.970000000000255	328.0	0.8761030073833964	0.678732216819737	0.9990995858094723	0.8919502971366828	0.9996398343237889	0.9058166756708086
YML130C	246	911.0	65	47.0	17.0	178.0	173.0	101.0	109.0	121.0	109.756	0.5598243688254665	0.884742041712404	0.6377607025246982	0.995609220636663	1.0	1.0
YML131W	138	332.0	36	6.0	9.558139534883594	306.0	370.0	79.76666666666654	240.0	115.68	284.0	0.8855421686746988	0.7771084337349398	0.9608433734939759	0.8283132530120482	0.9969879518072289	0.9939759036144579
YMR001C	88	139.0	8	27.0	9.0	396.0	277.0	386.0	245.44999999999933	396.0	277.0	0.6546762589928058	0.697841726618705	0.7985611510791367	0.8920863309352518	0.7985611510791367	0.9496402877697842
YMR002W	606	8052.0	936	16.181818181823473	5.0	316.0	388.0	89.0	250.0	97.97999999999956	254.0	0.7439145553899652	0.9800049677098858	0.8837555886736215	0.9965226030799801	0.9983854942871336	0.9971435668156979
YMR003W	77	433.0	68	3.0	9.0	228.0	1042.0	42.0	84.0	45.0	105.23333333333339	0.9792147806004619	0.9815242494226328	0.9976905311778291	0.9953810623556582	0.9976905311778291	0.9953810623556582
YMR004W	81	344.0	71	22.0	1.0	108.0	234.0	102.0	196.0	108.0	196.0	0.747093023255814	0.7790697674418605	0.9883720930232558	0.997093023255814	1.0	1.0
YMR005W	120	313.0	15	8.0	41.0	419.0	417.0	91.79999999999973	145.0	112.85000000000002	337.7000000000005	0.8945686900958466	0.5303514376996805	0.9712460063897763	0.8977635782747604	0.9968051118210862	0.9776357827476039
YMR006C	183	985.0	149	13.0	3.0	2326.0	175.0	107.0	107.0	150.0	111.0	0.8690355329949239	0.9939086294416244	0.9482233502538071	0.9989847715736041	0.9959390862944163	1.0
YMR007W	22	21.0	3	6.0	40.75	29.0	261.0	25.149999999999995	187.8	29.0	222.4799999999999	1.0	0.47619047619047616	1.0	0.9523809523809523	1.0	1.0
YMR008C	510	1080.0	25	93.0	115.5	881.0	912.0	247.0	339.0	771.6000000000013	402.2000000000012	0.25092592592592594	0.23148148148148148	0.3074074074074074	0.33611111111111114	0.8592592592592593	0.5407407407407407
YMR008C-A	9	12.0	4	195.40000000002328	3.333333333313931	363.0	410.0	278.0	410.0	278.0	410.0	0.4166666666666667	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0
YMR009W	422	1087.0	69	19.0	49.0	966.0	2119.0	487.2999999999997	441.0	849.1119999999997	458.6499999999994	0.7387304507819688	0.5409383624655014	0.889604415823367	0.8114075436982521	0.890524379024839	0.8794848206071757
YMR010W	331	644.0	30	51.0	309.0	1067.0	597.0	269.0	448.0	918.9599999999855	524.472	0.6335403726708074	0.32919254658385094	0.9487577639751553	0.5419254658385093	0.9611801242236024	0.6024844720496895
YMR011W	255	3516.0	1032	3.0	1.0	855.0	277.0	51.0	157.0	121.0	163.0	0.9223549488054608	0.929749715585893	0.9553469852104665	0.9945961319681457	0.9954493742889647	0.9965870307167235
YMR012W	19	22.0	3	57.0	4.0	140.0	140.0	132.79999999999998	139.4	140.0	140.0	0.4090909090909091	0.8181818181818182	0.7272727272727273	1.0	1.0	1.0
YMR013C	93	176.0	16	14.0	134.0	215.0	317.0	75.0	223.0	91.0	286.60000000000036	0.8636363636363636	0.4375	0.9772727272727273	0.7102272727272727	0.9943181818181818	0.7329545454545454
YMR013C-A	124	218.0	16	14.0	139.0	333.0	1609.0	193.0	1514.6	209.0	1561.7999999999997	0.8165137614678899	0.3669724770642202	0.908256880733945	0.6055045871559633	0.9862385321100917	0.6238532110091743
YMR013W-A	67	43.0	5	631.0	172.0	1204.0	2155.0	1198.1	316.0	1204.0	2155.0	0.11627906976744186	0.3953488372093023	0.11627906976744186	0.3953488372093023	0.13953488372093023	0.6046511627906976
YMR014W	314	2541.0	241	28.0	25.0	1361.0	2122.0	48.0	127.0	61.0	136.0	0.8650137741046832	0.5832349468713105	0.996064541519087	0.9913419913419913	0.9964580873671782	0.9956709956709957
YMR015C	244	1419.0	153	10.0	4.0	196.0	257.0	72.0	192.0	142.0	230.0	0.9478505990133897	0.7688513037350246	0.966878083157153	0.9873150105708245	0.992952783650458	0.9992952783650458
YMR016C	90	166.0	22	11.0	17.0	317.0	654.0	317.0	155.19999999999996	317.0	587.3200000000011	0.6265060240963856	0.8795180722891566	0.6987951807228916	0.8975903614457831	0.927710843373494	0.9879518072289156
YMR017W	11	10.0	1	117.0	19.0	1490.0	85.0	1490.0	85.0	1490.0	85.0	0.2	0.9	0.2	1.0	0.2	1.0
YMR018W	4	4.0	1	411.5	2.5	1109.0	65.0	1109.0	65.0	1109.0	65.0	0.25	1.0	0.25	1.0	0.25	1.0
YMR020W	102	203.0	12	68.0	15.75	286.0	1131.0	132.0	409.0	192.31999999999994	550.8599999999997	0.4630541871921182	0.8571428571428571	0.5812807881773399	0.896551724137931	0.9901477832512315	0.896551724137931
YMR021C	95	427.0	63	24.0	6.0	71.0	872.0	62.0	282.1666666666666	65.58933333333334	295.0	0.7330210772833724	0.8337236533957846	1.0	0.9882903981264637	1.0	0.990632318501171
YMR022W	365	2582.0	189	19.0	57.0	840.0	313.0	29.0	158.0	49.0	271.3599999999997	0.8179705654531371	0.36638264910921764	0.9965143299767621	0.5886909372579395	0.9972889233152595	0.9895429899302866
YMR023C	80	207.0	19	39.0	8.0	74.0	72.0	68.0	58.0	74.0	62.150000000000034	0.6714975845410628	1.0	0.9806763285024155	1.0	1.0	1.0
YMR024W	14	14.0	2	4.0	19.0	9.0	195.0	9.0	185.99999999999994	9.0	195.0	1.0	0.7857142857142857	1.0	0.8571428571428571	1.0	1.0
YMR025W	41	70.0	7	15.0	3.0	48.0	729.0	38.0	602.6666666666666	47.19999999999999	728.6	0.9428571428571428	0.8428571428571429	1.0	0.9428571428571428	1.0	0.9428571428571428
YMR026C	80	178.0	17	26.0	12.0	320.0	150.0	181.0	121.79999999999993	181.0	138.224	0.6404494382022472	0.8707865168539326	0.8370786516853933	0.9943820224719101	0.9943820224719101	1.0
YMR027W	525	2693.0	245	15.0	19.0	686.0	157.0	91.0	132.29333333333332	99.0	139.07000000000016	0.8392127738581507	0.779428147047902	0.9881173412551059	0.9179353880430746	0.9985146676568882	1.0
YMR028W	87	271.0	28	3.0	32.0	65.0	116.0	32.0	102.0	48.0	102.79000000000002	0.977859778597786	0.4833948339483395	1.0	0.9520295202952029	1.0	1.0
YMR029C	199	779.0	45	10.0	16.0	284.0	427.0	64.0	115.27499999999998	208.14000000000124	265.0	0.8973042362002568	0.7792041078305519	0.9807445442875481	0.9743260590500642	0.982028241335045	0.9794608472400513
YMR030W	18	25.0	6	34.5	0.0	283.0	117.0	237.5	117.0	279.0	117.0	0.32	0.88	0.8	1.0	0.88	1.0
YMR030W-A	3	3.0	1	1285.5	20.25	2119.0	70.0	2119.0	70.0	2119.0	70.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.0	0.3333333333333333	1.0
YMR031C	24	45.0	6	5.0	34.428571428579744	634.0	206.0	98.5	206.0	634.0	206.0	0.8666666666666667	0.5333333333333333	0.9555555555555556	1.0	0.9777777777777777	1.0
YMR032W	134	310.0	27	55.0	7.333333333313931	149.0	359.0	116.0	190.0	130.5999999999999	202.0	0.4774193548387097	0.8483870967741935	0.6580645161290323	0.9161290322580645	0.9967741935483871	0.9741935483870968
YMR033W	270	3431.0	609	0.0	45.0	74.0	312.0	46.0	219.0	52.190000000000055	226.0	0.9778490236082775	0.7012532789274264	1.0	0.770329350043719	1.0	0.9994170795686389
YMR034C	161	414.0	26	65.57142857142026	4.0	917.0	157.0	223.0	121.0	227.26000000000005	121.0	0.7101449275362319	0.9927536231884058	0.7439613526570048	1.0	0.9541062801932367	1.0
YMR035W	107	157.0	8	25.33333333331393	77.0	1523.0	288.0	65.0	209.83333333333334	272.82000000000323	288.0	0.7261146496815286	0.3630573248407643	1.0	0.4012738853503185	1.0	0.9426751592356688
YMR036C	47	102.0	26	9.0	5.0	501.0	1037.0	60.79999999999998	183.59999999999997	500.48	1037.0	0.9313725490196079	0.7843137254901961	0.9607843137254902	0.9509803921568627	0.9705882352941176	0.9705882352941176
YMR037C	19	22.0	3	35.0	56.0	483.0	315.0	480.6	315.0	483.0	315.0	0.6363636363636364	0.13636363636363635	0.9545454545454546	0.8636363636363636	1.0	0.9545454545454546
YMR038C	386	1846.0	160	13.0	64.0	188.0	802.0	38.0	138.0	117.0	419.0	0.8114842903575298	0.6359696641386782	0.9875406283856988	0.6803900325027086	0.9962080173347779	0.9848320693391116
YMR039C	179	416.0	38	62.5	115.0	317.0	240.0	187.0	198.0	189.40799999999996	220.11999999999998	0.3245192307692308	0.3605769230769231	0.6057692307692307	0.3629807692307692	1.0	0.5
YMR040W	60	89.0	10	63.5	0.0	415.0	189.0	207.39999999999986	90.0	372.48999999999995	165.85999999999996	0.30337078651685395	0.8539325842696629	0.5280898876404494	0.8764044943820225	0.9213483146067416	0.9887640449438202
YMR041C	122	323.0	58	96.0	0.6875	243.0	130.0	193.0	123.0	237.15999999999985	130.0	0.6160990712074303	0.7925696594427245	0.628482972136223	0.8235294117647058	0.7585139318885449	0.8235294117647058
YMR042W	134	626.0	270	9.0	0.0	1317.0	1925.0	96.0	522.9333333333333	104.0	540.0	0.7731629392971247	0.9041533546325878	0.7939297124600639	0.9153354632587859	0.9920127795527156	0.9984025559105432
YMR043W	231	417.0	20	290.5	245.40000000002328	1285.0	424.0	399.0	395.5999999999999	455.0	408.0	0.434052757793765	0.20623501199040767	0.513189448441247	0.31894484412470026	0.5443645083932853	0.34292565947242204
YMR044W	200	1086.0	180	33.0	13.0	152.0	232.0	59.0	190.0	70.0	191.6400000000001	0.3462246777163904	0.8471454880294659	0.9732965009208103	0.9014732965009208	0.996316758747698	1.0
YMR046W-A	1	1.0	1	0.0	0.0	286.0	116.0	286.0	116.0	286.0	116.0	1.0	1.0	1.0	1.0	1.0	1.0
YMR047C	38	137.0	27	0.0	14.0	87.0	118.0	86.55	87.28214285714286	87.0	110.84666666666658	0.9927007299270073	0.8029197080291971	1.0	1.0	1.0	1.0
YMR048W	58	131.0	14	6.0	12.0	33.0	200.0	33.0	148.0	33.0	194.05999999999997	0.9770992366412213	0.9083969465648855	1.0	0.9618320610687023	1.0	1.0
YMR049C	340	2505.0	420	14.752336448582355	0.0	540.0	207.0	49.0	169.0	66.0	180.89999999999964	0.8359281437125748	0.810379241516966	0.9968063872255489	0.8295409181636727	0.9972055888223553	0.8878243512974052
YMR052C-A	6	7.0	3	1646.583333333314	14.125	2464.0	24.0	2464.0	24.0	2464.0	24.0	0.42857142857142855	1.0	0.42857142857142855	1.0	0.7142857142857143	1.0
YMR052W	131	353.0	30	6.0	17.84375	102.0	763.0	22.799999999999955	695.3599999999999	94.87999999999988	714.8799999999999	0.9688385269121813	0.5410764872521246	0.9773371104815864	0.7932011331444759	1.0	0.8073654390934845
YMR053C	6	10.0	6	18.0	0.0	34.0	298.0	34.0	298.0	34.0	298.0	0.8	0.9	1.0	0.9	1.0	0.9
YMR054W	59	117.0	21	10.0	3.0	228.0	597.0	224.0	122.0	227.77333333333334	286.7899999999992	0.8290598290598291	0.8547008547008547	0.9316239316239316	0.8547008547008547	0.9914529914529915	0.9914529914529915
YMR055C	55	108.0	35	3.0	0.0	223.0	3009.0	44.0	1232.5999999999997	48.760000000000005	2395.940000000002	0.9537037037037037	0.7592592592592593	0.9907407407407407	0.9074074074074074	0.9907407407407407	0.9166666666666666
YMR056C	81	131.0	11	31.5	7.0	395.0	221.0	391.0	129.0	395.0	161.51999999999998	0.5419847328244275	0.9847328244274809	0.7099236641221374	1.0	0.8473282442748091	1.0
YMR058W	604	23183.0	6031	5.0	6.0	114.0	856.0	56.0	166.0	70.0	227.0	0.9273605659319328	0.8369063537937281	0.9990510287710822	0.9870163481861709	1.0	0.996635465642928
YMR059W	151	353.0	61	19.0	1.0	2332.0	814.0	68.0	177.79999999999973	889.9866666666255	374.0	0.7932011331444759	0.8158640226628895	0.9688385269121813	0.9178470254957507	0.9688385269121813	0.9575070821529745
YMR060C	101	497.0	94	5.0	18.0	42.0	112.0	28.0	48.0	40.0	54.0	0.9959758551307847	0.9879275653923542	1.0	0.9979879275653923	1.0	1.0
YMR061W	80	363.0	82	0.0	45.0	55.0	179.0	25.399999999999988	155.0	32.0	166.52666666666667	0.9972451790633609	0.46831955922865015	1.0	0.8154269972451791	1.0	0.9614325068870524
YMR062C	240	985.0	114	32.0	30.0	1313.0	286.0	95.0	115.0	108.64999999999998	173.0	0.6131979695431472	0.4862944162436548	0.8406091370558376	0.9350253807106599	0.9939086294416244	0.9949238578680203
YMR063W	115	269.0	36	26.0	255.0	1591.0	2104.0	72.09999999999997	1894.0	471.84666666666675	2000.1000000000001	0.5985130111524164	0.4944237918215613	0.9591078066914498	0.4944237918215613	0.9628252788104089	0.5055762081784386
YMR064W	95	197.0	36	26.0	13.0	1351.0	441.0	893.0	247.94999999999993	1284.0	368.4800000000001	0.4873096446700508	0.7918781725888325	0.7969543147208121	0.7918781725888325	0.8121827411167513	0.8071065989847716
YMR066W	18	20.0	2	19.0	13.0	31.0	121.0	30.0	121.0	31.0	121.0	0.75	0.8	1.0	0.9	1.0	1.0
YMR067C	74	104.0	7	20.0	65.5	309.0	152.0	71.6	122.0	78.37999999999998	151.45999999999998	0.7980769230769231	0.5961538461538461	0.9903846153846154	0.7307692307692307	1.0	0.9711538461538461
YMR068W	34	43.0	4	21.0	6.0	570.0	1451.0	262.10000000000014	495.4500000000016	409.1800000000001	1451.0	0.7906976744186046	0.9534883720930233	0.9069767441860465	0.9534883720930233	0.9069767441860465	0.9534883720930233
YMR069W	2	2.0	1	30.0	223.0	1444.0	469.0	1444.0	469.0	1444.0	469.0	0.5	0.5	1.0	0.5	1.0	0.5
YMR070W	1	1.0	1	0.0	0.0	197.0	150.0	197.0	150.0	197.0	150.0	1.0	1.0	1.0	1.0	1.0	1.0
YMR071C	207	671.0	40	18.277777777751908	9.0	1657.0	457.0	83.89999999999986	81.0	96.0	93.0	0.5096870342771982	0.9850968703427719	0.9657228017883756	0.9985096870342772	0.9970193740685543	1.0
YMR072W	203	1067.0	168	12.0	4.0	83.0	259.0	51.0	150.075	51.0	192.98999999999978	0.8275538894095595	0.9606373008434864	0.9943767572633552	0.985941893158388	1.0	0.9990627928772259
YMR073C	352	1032.0	49	13.0	137.5	99.0	1575.0	53.0	402.4999999999999	62.589999999999975	486.21999999999855	0.8488372093023255	0.4689922480620155	0.998062015503876	0.6511627906976745	1.0	0.6550387596899225
YMR074C	735	5113.0	600	2.0	52.0	1364.0	220.0	27.0	124.0	67.0	142.0	0.9673381576373948	0.5045961275180911	0.9841580285546646	0.703109720320751	0.9980442010561315	0.9939370232740075
YMR075W	71	122.0	5	150.0	6.0	277.0	156.0	225.2	125.0	277.0	136.56000000000003	0.23770491803278687	0.9918032786885246	0.45081967213114754	1.0	0.5655737704918032	1.0
YMR076C	10	13.0	4	3.0	79.59999999997672	92.0	224.0	91.85	222.5	92.0	224.0	0.8461538461538461	0.46153846153846156	0.9230769230769231	0.5384615384615384	1.0	0.9230769230769231
YMR077C	48	55.0	4	32.81666666670935	35.0	773.0	237.0	91.0	198.0	773.0	234.8	0.09090909090909091	0.23636363636363636	0.6363636363636364	0.8909090909090909	0.9636363636363636	0.9818181818181818
YMR078C	89	427.0	51	2.0	22.0	339.0	299.0	26.0	138.19999999999996	43.23000000000002	174.3800000000001	0.9742388758782201	0.7096018735362998	0.9929742388758782	0.9789227166276346	0.9976580796252927	0.9976580796252927
YMR079W	263	1647.0	453	6.0	18.0	721.0	353.0	44.0	331.0	57.0	347.0	0.9775349119611415	0.7795992714025501	0.9987856709168185	0.7972070431086824	0.9993928354584092	0.8852459016393442
YMR080C	76	198.0	27	16.0	17.0	327.0	472.0	91.79999999999998	422.0	203.7200000000014	469.08000000000004	0.9444444444444444	0.7272727272727273	0.9848484848484849	0.98989898989899	0.98989898989899	0.98989898989899
YMR081C	70	177.0	26	7.7999999999883585	7.25	237.0	268.0	147.65	236.75000000000009	228.0	266.0	0.8700564971751412	0.768361581920904	0.8926553672316384	0.9152542372881356	0.96045197740113	0.9661016949152542
YMR083W	665	5788.0	422	26.0	7.0	809.0	731.0	75.0	119.0	129.0	167.6199999999999	0.5765376641326884	0.9070490670352453	0.9853144436765722	0.9559433310297166	0.9911886662059434	0.9930891499654457
YMR084W	5	5.0	1	206.0	22.0	362.0	1487.0	362.0	1487.0	362.0	1487.0	0.4	0.8	0.6	0.8	0.6	1.0
YMR085W	12	14.0	2	707.3333333333139	69.0	1225.0	114.0	1215.8	114.0	1225.0	114.0	0.14285714285714285	0.35714285714285715	0.21428571428571427	0.42857142857142855	0.2857142857142857	1.0
YMR086C-A	5	5.0	2	4.0	984.5	800.0	1825.0	800.0	1825.0	800.0	1825.0	1.0	0.4	1.0	0.4	1.0	0.4
YMR086W	44	65.0	6	13.66666666668607	6.7999999999883585	100.0	1325.0	89.375	757.0	98.79999999999995	1325.0	0.8153846153846154	0.8153846153846154	1.0	0.8307692307692308	1.0	0.9076923076923077
YMR087W	53	132.0	29	36.933333333348855	0.3333333333139308	3395.0	116.0	1090.9999999999995	101.0	3389.26	113.01333333333339	0.38636363636363635	0.9166666666666666	0.8863636363636364	0.9166666666666666	0.9090909090909091	1.0
YMR088C	666	4397.0	350	28.0	45.0	184.0	271.0	142.0	125.0	158.0	148.0	0.28337502842847395	0.6449852171935411	0.9429156242892881	0.8953832158289743	0.9758926540823288	0.9990902888332954
YMR089C	114	227.0	22	9.0	29.0	271.0	265.0	233.29999999999995	264.0	261.8399999999999	264.0	0.7268722466960352	0.4933920704845815	0.801762114537445	0.8590308370044053	0.8237885462555066	1.0
YMR090W	396	841.0	29	718.0	27.0	1103.0	209.0	795.0	154.0	948.4500000000002	155.2700000000001	0.5005945303210464	0.43162901307966706	0.5862068965517241	0.8299643281807372	0.6254458977407847	0.9036860879904876
YMR091C	294	798.0	40	46.0	8.0	1140.0	1387.0	85.0	175.0	95.05333333333328	179.0	0.29699248120300753	0.6879699248120301	0.7719298245614035	0.8220551378446115	0.9987468671679198	0.8947368421052632
YMR092C	321	1392.0	129	27.0	12.0	371.0	133.0	87.0	113.0	91.0	116.0	0.7227011494252874	0.7392241379310345	0.9461206896551724	0.9985632183908046	0.9978448275862069	1.0
YMR093W	160	779.0	140	5.0	19.0	239.0	153.0	74.0	112.0	76.13000000000011	113.0	0.7163029525032092	0.8793324775353016	0.9974326059050064	0.9858793324775353	0.9987163029525032	1.0
